participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
12,0.0,0.0,,15,66,20.866666666666667,0,0,0.0,3,7.666666666666667,17.077827129465266,74.0821646689829
18,1.0,0.0,,9,44,18.22222222222222,2,35,22.0,3,57.666666666666664,27.168614890197997,359.8510269179861
14,0.0,0.0,,8,94,40.25,0,0,0.0,1,17.0,2.1259742708462683,19.31241846424239
18,1.0,0.0,,8,44,23.625,0,0,0.0,3,48.666666666666664,29.495351451362623,180.14044349737014
26,0.0,0.0,,17,36,15.411764705882353,1,20,20.0,3,21.0,10.654071122632237,83.51801913702148
7,0.0,0.0,,9,53,35.55555555555556,0,0,0.0,2,8.5,21.50699667166907,82.26015859327023
16,1.0,0.0,,6,84,44.666666666666664,1,16,16.0,1,73.0,32.25601931478026,258.12190789782727
3,0.0,0.0,,13,32,13.76923076923077,1,17,17.0,7,22.714285714285715,22.498565850625223,156.26982563149426
25,0.0,0.0,,13,38,13.076923076923077,2,17,16.0,4,41.25,27.162322400153393,259.5057731498747
25,0.0,0.0,,10,55,30.0,1,19,19.0,2,16.5,20.20335434290573,233.37664194616366
24,1.0,0.0,,15,47,20.0,1,27,27.0,2,15.0,18.462821098396816,181.9864552714165
24,1.0,0.0,,15,30,18.733333333333334,0,0,0.0,3,15.333333333333334,22.435818935515424,106.03660650234376
19,1.0,0.0,,11,26,12.818181818181818,0,0,0.0,8,25.5,19.856594046252496,166.3427246621464
3,0.0,0.0,,13,36,15.538461538461538,2,18,17.5,7,19.571428571428573,26.430999582505446,195.22327919196945
4,0.0,0.0,,18,19,12.444444444444445,0,0,0.0,5,20.0,20.121165667877364,109.70145021135173
9,0.0,0.0,,10,95,29.1,1,22,22.0,4,13.75,11.085655986011247,48.57929205783242
4,0.0,0.0,,19,19,12.105263157894736,0,0,0.0,6,16.0,17.024034198783518,88.75138725283044
8,1.0,0.0,,15,62,15.4,1,15,15.0,4,24.0,20.77600819743736,171.8040999838252
14,0.0,0.0,,1,324,324.0,1,18,18.0,1,31.0,3.9550839967735785,16.84000730612288
6,0.0,0.0,,15,39,15.4,1,30,30.0,4,24.75,13.994868681014228,149.79156870784894
3,1.0,0.0,,13,79,24.615384615384617,0,0,0.0,2,6.5,13.34154505198105,52.53345031057685
2,0.0,0.0,,11,85,20.272727272727273,2,50,35.5,6,20.333333333333332,8.804358120534502,103.72529404984977
6,0.0,0.0,,8,62,30.5,1,177,177.0,4,25.0,12.371933645814657,70.08241800242239
22,0.0,0.0,,4,163,81.75,0,0,0.0,1,7.0,14.257597982877286,78.68277148084759
9,0.0,0.0,,8,133,39.5,2,125,75.5,2,8.0,14.301841668964427,45.18585417151927
22,0.0,0.0,,12,51,24.083333333333332,1,30,30.0,1,33.0,0.6300201703246356,6.282903160735118
7,1.0,0.0,,14,66,19.214285714285715,2,89,56.5,4,14.75,2.5075387359334904,11.857861337581685
18,1.0,0.0,,13,31,15.153846153846153,0,0,0.0,4,32.75,24.91411881200889,141.90841512824477
1,1.0,0.0,,8,83,34.375,2,41,24.0,4,15.5,10.26296059815483,64.84953368477797
24,1.0,0.0,,15,41,18.666666666666668,1,27,27.0,3,17.333333333333332,18.07017601612733,149.27024522621036
25,0.0,0.0,,9,55,31.22222222222222,1,19,19.0,2,26.5,25.772157447187645,247.7510489712634
18,1.0,0.0,,12,26,13.25,1,5,5.0,6,29.0,31.849107932705138,213.87190492075203
4,0.0,0.0,,16,19,12.0625,0,0,0.0,8,16.625,23.331307780655912,105.19624565141274
19,0.0,0.0,,15,39,16.533333333333335,1,79,79.0,2,45.5,13.535102604728653,133.9504774616668
1,1.0,0.0,,14,45,17.285714285714285,0,0,0.0,6,16.666666666666668,15.89099966106999,69.77108991247624
3,0.0,0.0,,13,30,14.307692307692308,2,18,17.5,8,19.625,23.86762394370296,182.89871173112405
19,0.0,0.0,,9,63,25.444444444444443,2,27,26.0,5,23.2,17.26204329921244,123.70971613243867
18,1.0,0.0,,13,71,22.76923076923077,0,0,0.0,3,13.0,19.890440346386345,93.20503388121428
13,1.0,0.0,,7,92,38.142857142857146,1,16,16.0,3,27.333333333333332,21.940828972587436,174.5104902010506
23,0.0,0.0,,11,43,18.545454545454547,1,46,46.0,6,22.333333333333332,15.678026554960262,81.87049641327339
13,0.0,0.0,,13,38,20.846153846153847,0,0,0.0,2,32.5,33.322906337798294,156.45305478646515
4,0.0,0.0,,12,42,11.333333333333334,0,0,0.0,10,20.1,21.797188312565105,113.99370313351247
7,1.0,0.0,,13,66,20.23076923076923,2,89,56.5,4,16.5,2.5075387359334904,11.857861337581685
24,1.0,0.0,,13,54,20.846153846153847,0,0,0.0,3,21.0,32.4818125842969,175.45153775404333
18,1.0,0.0,,9,44,16.333333333333332,1,62,62.0,4,47.5,27.320246916209904,273.46664207894526
10,1.0,0.0,,12,55,16.583333333333332,2,10,7.0,7,20.0,26.086220481700288,157.01955084707484
22,0.0,0.0,,14,65,18.5,1,16,16.0,4,19.75,19.290486290906234,159.9552662372095
24,1.0,0.0,,16,41,17.4375,1,27,27.0,3,17.333333333333332,14.209823303651243,111.74592330831075
24,0.0,0.0,,10,63,27.8,0,0,0.0,4,14.5,24.33821520510806,114.69274086196546
25,0.0,0.0,,16,38,13.375,2,68,42.5,4,31.5,20.890915572814798,204.89073146677302
24,1.0,0.0,,13,54,20.615384615384617,0,0,0.0,3,21.0,32.4818125842969,175.45153775404333
4,0.0,0.0,,18,19,11.333333333333334,0,0,0.0,8,14.5,23.60833014606777,107.23798283985147
26,0.0,0.0,,18,36,15.222222222222221,1,20,20.0,3,15.333333333333334,10.654071122632237,81.369254228593
18,1.0,0.0,,16,31,13.25,0,0,0.0,5,22.8,23.074462817000118,123.42757055085971
6,0.0,0.0,,14,40,16.785714285714285,1,16,16.0,4,22.5,33.379953785778056,139.90295027782304
5,0.0,0.0,,17,36,16.176470588235293,1,17,17.0,6,9.666666666666666,21.83874142596234,106.78031231428172
24,1.0,0.0,,13,45,20.153846153846153,0,0,0.0,4,18.5,30.989626362408266,182.53051328062244
23,0.0,0.0,,6,105,34.833333333333336,1,56,56.0,4,34.25,26.174622276656287,178.89561242200696
18,1.0,0.0,,9,104,32.666666666666664,0,0,0.0,3,12.333333333333334,26.238668100035863,139.16306470517486
9,1.0,0.0,,17,45,16.470588235294116,1,16,16.0,5,10.6,17.935705835115776,100.18772873618741
3,1.0,0.0,,16,40,19.4375,0,0,0.0,3,6.333333333333333,10.196833968897504,40.474886714873016
15,1.0,0.0,,16,29,13.625,2,42,38.0,7,15.0,14.998388005118494,78.04349258048612
18,1.0,0.0,,11,24,12.454545454545455,0,0,0.0,5,39.4,32.66463483964283,224.90996955588685
24,0.0,0.0,,17,30,15.352941176470589,2,30,18.5,6,10.833333333333334,15.784006987065872,85.23649866105616
7,0.0,0.0,,8,68,41.75,0,0,0.0,1,6.0,29.022285448267915,132.4044671554507
4,0.0,0.0,,18,19,12.444444444444445,0,0,0.0,5,20.4,21.331360925169555,104.81907881220255
23,0.0,0.0,,12,20,11.333333333333334,0,0,0.0,4,50.5,15.396695448907694,86.86125105883698
2,0.0,0.0,,10,101,27.0,2,50,46.5,4,18.25,6.442430032825314,71.3566336594298
23,0.0,0.0,,14,137,20.357142857142858,0,0,0.0,4,12.25,19.32007502726166,105.79748705408092
24,1.0,0.0,,15,41,19.8,0,0,0.0,4,8.5,20.32814276277529,86.5677189043953
15,0.0,0.0,,15,43,20.2,1,30,30.0,3,8.666666666666666,8.106139205798195,67.74057817640879
9,1.0,0.0,,11,104,24.363636363636363,2,15,15.0,6,11.166666666666666,14.910164200942143,68.21724187496045
15,1.0,0.0,,16,36,17.75,1,39,39.0,4,13.0,12.861936485321074,93.57503023473225
4,0.0,0.0,,13,21,11.692307692307692,0,0,0.0,8,22.25,24.46562971706902,129.14595212763672
24,1.0,0.0,,13,45,20.153846153846153,0,0,0.0,5,14.8,25.051199908127145,128.04225202242316
6,0.0,0.0,,13,40,16.307692307692307,1,99,99.0,5,23.6,18.14988359031425,128.02240777816797
24,0.0,0.0,,9,114,36.666666666666664,0,0,0.0,1,7.0,37.58594082810963,201.25458619363144
3,0.0,0.0,,16,37,16.1875,1,11,11.0,6,12.5,22.240404856980323,111.30364090128091
24,0.0,0.0,,17,42,14.941176470588236,0,0,0.0,7,9.571428571428571,21.30847691963651,127.64704531759232
25,0.0,0.0,,14,38,12.642857142857142,2,17,16.0,4,38.5,20.652373827108526,256.22453885093535
13,1.0,0.0,,11,43,20.272727272727273,2,31,23.5,5,23.4,14.338227027075646,114.49053999011619
3,1.0,0.0,,9,73,30.22222222222222,1,13,13.0,3,22.0,27.751989444707636,189.71808411684106
1,1.0,0.0,,14,55,21.857142857142858,2,18,16.0,2,10.5,2.6142237231559977,25.23961815905445
3,1.0,0.0,,7,66,40.42857142857143,2,13,10.5,3,21.333333333333332,18.77909248474931,140.60847854147502
7,1.0,0.0,,7,96,41.857142857142854,1,23,23.0,2,24.0,12.46864365631747,40.65117059116492
4,0.0,0.0,,13,42,13.461538461538462,0,0,0.0,6,26.0,26.896631102782596,158.1829638297782
17,1.0,0.0,,13,26,14.153846153846153,1,46,46.0,6,24.166666666666668,22.623652621329608,134.29869281946188
24,1.0,0.0,,13,54,19.76923076923077,0,0,0.0,3,25.666666666666668,26.455298481902066,162.92103617042554
18,1.0,0.0,,11,50,16.818181818181817,1,5,5.0,7,22.857142857142858,23.71687403687384,149.02110697803127
14,0.0,0.0,,14,65,17.857142857142858,0,0,0.0,2,38.0,27.676023239362557,180.5275855041946
13,0.0,0.0,,7,92,42.714285714285715,1,24,24.0,2,22.5,12.426659612343766,91.68821018708871
23,0.0,0.0,,11,35,15.636363636363637,0,0,0.0,5,34.4,30.640243074047607,289.3971759493502
23,0.0,0.0,,11,137,23.545454545454547,0,0,0.0,4,20.25,17.462126977152266,115.47842353630338
3,1.0,0.0,,18,34,13.666666666666666,2,17,12.0,3,25.666666666666668,22.197964923350924,128.90072849173893
25,0.0,0.0,,13,31,12.923076923076923,2,138,76.5,5,30.8,12.473749879449372,125.80707091348768
15,0.0,0.0,,14,33,14.785714285714286,1,51,51.0,4,30.75,29.215717634976055,244.97216427940262
4,0.0,0.0,,16,26,13.25,0,0,0.0,7,16.285714285714285,24.804381390437005,117.15901245672936
14,0.0,0.0,,5,169,65.0,1,18,18.0,2,11.0,15.664480682089353,44.03635003430659
6,0.0,0.0,,12,38,21.083333333333332,1,16,16.0,2,35.0,27.705571635361885,86.14966294475047
23,0.0,0.0,,8,95,31.75,2,47,28.0,5,18.6,22.166457177235905,136.29641413552028
16,1.0,0.0,,14,44,17.142857142857142,2,25,15.0,6,15.666666666666666,20.195799224314293,84.05737029649293
4,0.0,0.0,,16,26,13.25,0,0,0.0,7,16.285714285714285,24.804381390437005,116.96674890308873
6,0.0,0.0,,12,41,21.333333333333332,2,30,22.0,3,28.0,13.120839372569256,173.50248853783594
2,0.0,0.0,,10,31,15.1,2,48,35.5,6,32.0,19.9473951947484,172.42708429915805
1,1.0,0.0,,14,45,17.285714285714285,0,0,0.0,6,16.666666666666668,15.89099966106999,69.17687863816182
4,0.0,0.0,,14,20,11.714285714285714,0,0,0.0,6,26.833333333333332,25.916596864900413,186.75173500037465
5,0.0,0.0,,16,36,18.0,1,17,17.0,4,11.5,38.7868968442578,171.66145068657306
1,1.0,0.0,,9,83,28.0,2,41,24.0,6,14.0,12.367521886533495,62.74847649301631
21,1.0,0.0,,13,32,17.0,1,36,36.0,5,21.4,24.043826500467304,163.36098412335954
4,0.0,0.0,,12,20,11.583333333333334,0,0,0.0,7,27.285714285714285,27.338193282255492,180.60358557036767
19,1.0,0.0,,8,77,22.875,1,12,12.0,5,33.0,24.701156380822347,228.42478193522984
6,0.0,0.0,,7,77,35.42857142857143,2,78,48.5,3,32.666666666666664,8.81837087040851,73.6097189771341
8,1.0,0.0,,12,30,14.333333333333334,0,0,0.0,5,32.8,23.14235137128309,166.59749895717297
24,1.0,0.0,,10,54,27.5,0,0,0.0,3,20.0,32.4818125842969,154.64528873526876
13,1.0,0.0,,7,103,40.0,1,14,14.0,2,33.0,16.747060128346895,95.91126147425535
23,0.0,0.0,,9,95,25.444444444444443,2,47,46.5,6,19.166666666666668,19.664683076874585,107.144578163093
17,1.0,0.0,,10,51,29.6,0,0,0.0,3,15.0,26.69534007442463,122.70633884364008
23,0.0,0.0,,12,66,19.166666666666668,1,46,46.0,5,22.6,24.296608350534804,159.4898517019574
3,1.0,0.0,,16,34,14.375,2,17,12.0,5,19.8,19.244092939895427,95.29174949957273
12,0.0,0.0,,16,25,12.8125,1,33,33.0,5,23.6,31.723402281370046,163.65589690963102
21,0.0,0.0,,9,54,32.111111111111114,1,8,8.0,3,15.666666666666666,22.548944157322506,125.10456715589237
24,0.0,0.0,,14,52,21.0,0,0,0.0,5,8.0,17.139236274362275,70.1346419517401
8,1.0,0.0,,12,65,17.333333333333332,0,0,0.0,5,24.8,24.44956955295591,159.72178346882905
9,0.0,0.0,,12,37,19.833333333333332,2,23,20.5,4,26.5,20.998981245103487,208.50860322100536
25,0.0,0.0,,12,20,13.916666666666666,1,18,18.0,3,53.666666666666664,34.42564141080204,272.4193507194335
24,1.0,0.0,,16,35,17.125,0,0,0.0,3,19.0,20.52307657377466,98.06602448369496
17,1.0,0.0,,12,51,20.75,0,0,0.0,4,21.75,18.80619613155791,119.89203629398101
4,0.0,0.0,,15,36,15.6,1,85,85.0,8,12.75,14.18275163884202,70.26183107510128
18,1.0,0.0,,15,25,11.866666666666667,1,8,8.0,4,35.5,32.2071864776881,242.9266643535379
16,1.0,0.0,,5,151,65.6,0,0,0.0,1,18.0,21.705633536275265,82.87188165363393
22,0.0,0.0,,10,93,33.3,1,39,39.0,1,7.0,2.161485265967125,9.523383652258673
2,0.0,0.0,,11,42,20.545454545454547,2,70,51.5,4,28.0,6.914061645040049,69.75098931652028
9,1.0,0.0,,12,45,20.416666666666668,1,15,15.0,4,22.25,11.815018945455602,34.339337650239024
6,0.0,0.0,,12,41,20.75,2,30,22.0,3,30.666666666666668,13.120839372569256,173.50248853783594
14,0.0,0.0,,11,63,25.90909090909091,1,122,122.0,3,17.666666666666668,0.5242213993632551,8.737023322720598
4,0.0,0.0,,12,42,13.166666666666666,0,0,0.0,6,29.833333333333332,29.839164883051097,189.51676058605122
11,0.0,0.0,,14,36,16.714285714285715,0,0,0.0,5,19.8,27.02411897385515,156.4468772686811
4,0.0,0.0,,14,20,11.142857142857142,0,0,0.0,5,33.8,26.923917786910657,215.9153756317218
17,1.0,0.0,,12,78,25.5,0,0,0.0,2,16.0,8.525943335145612,28.14054834616342
16,1.0,0.0,,12,53,21.583333333333332,2,25,15.0,4,20.25,15.80738440120047,73.40985376377448
18,1.0,0.0,,11,44,14.818181818181818,1,5,5.0,5,35.6,29.07093336671606,210.21020742596414
13,0.0,0.0,,9,104,32.44444444444444,1,26,26.0,3,14.0,13.454520287710716,42.313710229486965
5,0.0,0.0,,13,53,16.384615384615383,1,25,25.0,6,19.5,27.34881208943283,120.85227088831999
24,1.0,0.0,,13,54,20.153846153846153,0,0,0.0,3,24.666666666666668,32.64800970773233,206.2746208102542
3,0.0,0.0,,11,46,23.727272727272727,1,14,14.0,3,23.333333333333332,31.17348658188456,166.2284175732503
25,0.0,0.0,,13,38,14.076923076923077,3,18,16.666666666666668,4,37.75,19.818439658649925,237.056657556964
7,1.0,0.0,,8,106,37.375,1,142,142.0,1,28.0,1.9493369590375373,9.914174637073884
2,1.0,0.0,,3,166,88.33333333333333,2,23,14.5,2,44.0,9.900789296194818,83.08473681068084
3,0.0,0.0,,11,48,25.454545454545453,2,18,16.0,4,12.5,24.583384848548928,175.59427160872815
1,1.0,0.0,,11,54,24.454545454545453,1,14,14.0,3,21.666666666666668,14.09894207249315,95.98378888495557
22,0.0,0.0,,1,11,11.0,1,36,36.0,2,172.0,1.9267270781865478,12.660370086321924
5,0.0,0.0,,15,56,18.666666666666668,1,17,17.0,5,10.4,25.05016199322452,125.34943764224468
14,0.0,0.0,,11,50,24.0,1,41,41.0,2,32.0,12.750828285883253,83.32252366558785
24,0.0,0.0,,11,52,26.363636363636363,1,21,21.0,3,16.0,16.799864907782815,120.14467624734452
12,0.0,0.0,,16,39,18.3125,0,0,0.0,3,13.666666666666666,23.613633102305855,107.8878179982773
13,0.0,0.0,,11,38,23.181818181818183,2,72,44.0,4,18.5,6.531363583631128,55.79018588757641
6,0.0,0.0,,16,37,13.125,0,0,0.0,6,19.333333333333332,18.67990831555157,120.26554196976365
17,1.0,0.0,,7,50,33.57142857142857,0,0,0.0,3,37.0,24.81453690241332,137.33964892471127
18,1.0,0.0,,11,24,13.363636363636363,0,0,0.0,4,44.5,34.35055111037282,251.82747436689328
14,0.0,0.0,,9,63,35.22222222222222,2,44,28.5,2,11.0,25.21076993377382,180.6319555808847
4,0.0,0.0,,13,21,10.923076923076923,0,0,0.0,8,24.0,25.05015183279832,129.53799552138238
17,1.0,0.0,,10,51,28.4,0,0,0.0,3,20.0,26.69534007442463,122.70633884364008
21,0.0,0.0,,7,84,42.714285714285715,2,23,15.5,3,13.666666666666666,15.134958130426547,123.09294908372432
26,0.0,0.0,,13,23,12.923076923076923,0,0,0.0,4,41.5,22.2995121874264,133.8256408311101
23,0.0,0.0,,15,35,12.6,1,46,46.0,7,20.714285714285715,18.279531194285187,131.71246069087144
19,1.0,0.0,,10,26,13.3,0,0,0.0,8,26.625,19.516577646582164,153.26798131908615
23,0.0,0.0,,6,96,33.333333333333336,1,56,56.0,5,29.6,27.70084365397046,185.74122136560158
6,0.0,0.0,,14,40,14.214285714285714,1,15,15.0,5,26.0,23.328439439908383,133.48588739225235
15,1.0,0.0,,16,29,13.625,2,42,38.0,6,16.833333333333332,15.991403433154566,81.2156823757422
2,1.0,0.0,,7,166,40.285714285714285,2,23,14.5,5,13.4,12.94203512899914,58.42381562977704
22,0.0,0.0,,11,52,27.454545454545453,0,0,0.0,4,7.0,14.324855705903776,63.35895388760748
14,0.0,0.0,,11,99,25.454545454545453,1,20,20.0,4,14.5,17.09389452446608,95.06689711533622
13,0.0,0.0,,10,38,25.0,3,20,13.0,2,36.5,21.39738555095201,107.84783369572581
17,1.0,0.0,,11,68,24.636363636363637,0,0,0.0,4,15.0,26.934286735949456,138.24964338148874
4,0.0,0.0,,20,26,12.5,0,0,0.0,5,13.8,27.28809216271609,109.27258421561801
3,1.0,0.0,,5,125,52.4,2,78,43.0,5,17.6,8.624359339886876,47.4761159455721
3,0.0,0.0,,14,32,15.214285714285714,1,17,17.0,8,15.5,21.566844987236625,135.34664101361352
4,0.0,0.0,,12,82,22.25,1,85,85.0,5,14.4,13.225020277746864,70.09994452757728
23,0.0,0.0,,9,27,11.777777777777779,1,56,56.0,7,34.142857142857146,27.24105212479598,260.91598262029567
14,0.0,0.0,,10,40,22.8,1,122,122.0,4,27.0,3.8876250078795858,13.895802364144323
25,0.0,0.0,,16,22,11.0625,2,84,49.5,5,28.6,12.805622274556239,142.23380476619923
3,0.0,0.0,,11,46,26.454545454545453,2,18,16.0,2,16.5,25.243750014713306,213.68136227546935
14,0.0,0.0,,10,59,22.4,2,41,31.0,2,54.5,19.66926753690851,161.16099090816954
13,0.0,0.0,,13,33,19.23076923076923,0,0,0.0,3,26.0,35.11789657877526,187.93512048484595
4,0.0,0.0,,12,33,10.833333333333334,0,0,0.0,8,25.875,24.775311259818835,147.7749870337211
14,0.0,0.0,,16,29,15.4375,1,20,20.0,6,13.666666666666666,14.952583152508167,77.87332196574648
5,0.0,0.0,,11,55,27.0,0,0,0.0,2,21.0,31.20060191256345,212.07370007091436
25,0.0,0.0,,7,55,27.428571428571427,2,19,11.0,5,30.8,24.359783741871315,184.99270415960524
7,0.0,0.0,,7,87,46.142857142857146,0,0,0.0,1,16.0,20.32115535920332,45.28773147867921
19,0.0,0.0,,23,34,11.130434782608695,1,17,17.0,4,16.25,19.34019872177104,113.1761111086292
4,0.0,0.0,,16,36,15.4375,1,85,85.0,6,14.333333333333334,14.438441101029989,74.09111199381967
14,0.0,0.0,,14,29,17.571428571428573,1,21,21.0,5,17.2,12.634581608278403,48.268229868508236
2,1.0,0.0,,9,155,34.22222222222222,2,12,9.0,4,10.0,19.33834715209281,120.62010351806703
14,0.0,0.0,,8,70,39.375,0,0,0.0,1,22.0,7.98878063387426,18.571025374318236
14,0.0,0.0,,8,99,36.25,1,20,20.0,3,17.333333333333332,16.60116721778049,111.98422225534758
23,0.0,0.0,,9,95,26.88888888888889,1,46,46.0,5,19.8,26.919403232502198,154.62008052607396
3,1.0,0.0,,16,82,17.5,1,7,7.0,5,10.0,16.431872256442116,71.91752215440441
1,1.0,0.0,,10,64,24.4,2,48,27.5,2,43.5,6.539818631776671,64.27862546639535
16,0.0,0.0,,10,89,25.9,1,38,38.0,5,17.4,16.020052742697818,79.47740910854759
14,0.0,0.0,,11,65,18.0,1,21,21.0,3,46.0,20.622311998343275,123.51842930205753
4,0.0,0.0,,18,26,12.555555555555555,0,0,0.0,5,19.8,27.786252174636626,114.16826756079797
21,1.0,0.0,,16,29,12.75,0,0,0.0,7,18.142857142857142,18.69228704141696,124.73879903537618
8,1.0,0.0,,18,28,11.777777777777779,0,0,0.0,5,22.2,21.483629523103666,148.41046967365213
10,1.0,0.0,,24,18,10.875,1,111,111.0,5,11.8,3.7950386761280632,29.027913308088756
13,0.0,0.0,,9,104,34.77777777777778,1,26,26.0,2,9.5,4.118153756007734,31.273368825504036
2,1.0,0.0,,8,68,37.125,1,23,23.0,2,22.5,3.50503739414901,50.46727901074804
13,1.0,0.0,,6,157,55.833333333333336,0,0,0.0,1,8.0,7.19013195768202,30.805214033106257
14,0.0,0.0,,9,125,34.22222222222222,2,21,18.5,3,11.666666666666666,11.929113026306693,68.50416970358303
3,0.0,0.0,,13,32,14.0,1,17,17.0,7,22.285714285714285,22.498565850625223,155.79127408063934
19,0.0,0.0,,12,39,18.166666666666668,2,18,16.5,5,23.6,22.24166881732221,207.64308001304525
10,1.0,0.0,,18,50,13.61111111111111,1,20,20.0,6,12.833333333333334,17.368458914392985,84.76471217583155
24,0.0,0.0,,14,52,16.142857142857142,1,27,27.0,7,14.857142857142858,13.661979293659575,70.79646291777343
3,0.0,0.0,,17,37,15.941176470588236,1,11,11.0,6,10.666666666666666,19.757016375972494,106.8695383808141
26,0.0,0.0,,12,36,14.333333333333334,0,0,0.0,4,41.25,21.136890650333147,117.50175973752178
23,0.0,0.0,,16,35,12.4375,1,46,46.0,7,19.142857142857142,18.47882209173764,124.6083435883887
8,1.0,0.0,,14,28,11.642857142857142,0,0,0.0,5,33.0,26.723061831681736,177.10278304545525
3,1.0,0.0,,18,33,13.722222222222221,2,17,12.0,3,25.666666666666668,22.197964923350924,128.90072849173893
12,0.0,0.0,,9,82,33.44444444444444,1,22,22.0,4,11.25,15.67923477550517,72.88826637691918
1,1.0,0.0,,15,27,13.666666666666666,1,39,39.0,3,40.0,13.932026630223612,73.2841199764299
1,1.0,0.0,,15,64,17.6,0,0,0.0,5,13.8,14.331819435695426,101.57266323136223
3,1.0,0.0,,8,73,32.875,1,13,13.0,4,19.75,22.26756275413477,141.52122034199095
22,0.0,0.0,,10,123,30.9,1,38,38.0,3,10.0,9.234120216955478,45.043065000063535
19,1.0,0.0,,10,60,24.0,0,0,0.0,4,25.75,19.282413035561593,140.79276706480604
1,1.0,0.0,,12,39,13.75,1,99,99.0,7,24.714285714285715,13.366091984001807,86.25771251778185
6,0.0,0.0,,13,40,15.307692307692308,1,98,98.0,6,22.166666666666668,19.050636176872377,118.39734710904084
7,1.0,0.0,,7,96,44.42857142857143,1,23,23.0,2,15.0,12.46864365631747,40.65117059116492
9,1.0,0.0,,18,45,16.27777777777778,1,16,16.0,4,9.75,21.912606471985146,119.83437250417688
7,0.0,0.0,,7,87,44.857142857142854,0,0,0.0,1,20.0,23.444159470897997,66.85696166525554
23,0.0,0.0,,9,27,11.666666666666666,1,56,56.0,7,34.285714285714285,27.24105212479598,261.96708128867897
15,0.0,0.0,,11,27,13.545454545454545,1,51,51.0,6,31.5,24.466692791714305,170.5724866517581
8,1.0,0.0,,13,65,17.692307692307693,0,0,0.0,4,23.5,21.904997516998375,147.1371762732694
21,0.0,0.0,,7,84,41.0,2,23,15.5,4,14.25,18.34635632713276,136.8558446599312
17,1.0,0.0,,11,78,26.181818181818183,0,0,0.0,2,23.5,8.525943335145612,30.365363672858486
21,0.0,0.0,,12,52,21.5,1,102,102.0,5,14.2,8.79032506695757,43.18410239810412
23,0.0,0.0,,8,120,30.5,1,46,46.0,5,19.8,19.32746343064195,111.92001858715977
16,1.0,0.0,,5,151,62.6,0,0,0.0,1,33.0,21.705633536275265,85.49548489120313
25,0.0,0.0,,10,55,29.9,1,19,19.0,2,17.0,20.20335434290573,233.43578039967704
3,1.0,0.0,,17,34,14.058823529411764,2,17,12.0,5,17.0,21.895607533875246,98.362370637661
12,1.0,0.0,,17,47,15.882352941176471,0,0,0.0,4,13.5,23.38143260859668,116.67644305493098
12,1.0,0.0,,19,28,11.473684210526315,1,38,38.0,9,11.88888888888889,15.56120711988394,77.04481894035234
12,0.0,0.0,,15,43,21.066666666666666,0,0,0.0,1,6.0,7.195553514172321,23.323836888234965
24,1.0,0.0,,13,54,19.923076923076923,0,0,0.0,3,25.666666666666668,33.75750537498035,185.25939208421565
14,0.0,0.0,,7,70,37.285714285714285,0,0,0.0,1,78.0,15.83201366916422,34.585337424743514
2,1.0,0.0,,22,28,11.772727272727273,1,12,12.0,5,13.6,19.58357364335536,110.5443008397275
1,1.0,0.0,,15,55,19.133333333333333,2,18,16.0,3,14.333333333333334,5.123498415709812,23.639119920171993
11,0.0,0.0,,6,81,34.166666666666664,0,0,0.0,2,71.5,16.486599248702763,97.44934123007812
7,1.0,0.0,,8,87,39.625,1,142,142.0,1,7.0,0.15468114940168665,0.9280868964100297
9,1.0,0.0,,13,45,20.0,1,15,15.0,4,18.25,11.815018945455602,34.339337650239024
16,1.0,0.0,,10,53,22.4,1,25,25.0,4,28.5,17.537031735715402,74.24210604682096
15,0.0,0.0,,15,43,17.733333333333334,1,30,30.0,6,10.333333333333334,13.685028139549873,70.44494778916332
24,0.0,0.0,,16,32,14.3125,1,27,27.0,6,15.0,20.239895396605576,131.75343223679315
14,0.0,0.0,,12,50,24.916666666666668,2,41,22.0,1,27.0,6.523317446503405,108.71957287516992
14,0.0,0.0,,9,125,32.77777777777778,2,21,18.5,4,12.75,17.870537048192226,85.43095521350199
5,0.0,0.0,,6,186,52.833333333333336,2,28,22.0,3,8.666666666666666,17.019115445568413,77.57977887719515
17,1.0,0.0,,12,26,15.416666666666666,1,31,31.0,5,28.6,21.331868509843968,168.06848495159386
19,0.0,0.0,,22,34,11.227272727272727,1,17,17.0,4,18.75,19.34019872177104,113.43152711000928
24,0.0,0.0,,10,63,30.1,1,21,21.0,4,10.25,21.666432635444657,159.0528611044012
14,0.0,0.0,,14,65,16.0,1,20,20.0,2,51.0,27.676022747827137,185.6349341422827
15,1.0,0.0,,12,36,17.416666666666668,1,20,20.0,6,19.666666666666668,22.633196936119518,110.57892494663646
26,0.0,0.0,,15,33,12.866666666666667,0,0,0.0,5,25.4,25.606025172313004,143.8004637340451
2,1.0,0.0,,7,85,44.142857142857146,0,0,0.0,3,11.0,18.2469832713272,84.67373192608355
6,0.0,0.0,,16,37,13.625,0,0,0.0,4,25.75,26.38848114801494,230.1258019958932
1,1.0,0.0,,11,69,25.09090909090909,1,73,73.0,3,18.666666666666668,8.713058718805415,63.12095481864545
