participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
19,1.0,0.0,,7,27,16.0,0,0,0.0,3,37.666666666666664,22.138752048531956,218.37471203883214
15,1.0,0.0,,9,36,23.77777777777778,0,0,0.0,1,9.0,32.79910801985684,211.06647298937406
13,1.0,0.0,,5,49,28.2,1,24,24.0,2,43.5,23.334575812147335,175.29814176346824
7,1.0,0.0,,5,96,40.0,1,23,23.0,2,13.0,2.749030143155057,7.3515316642063295
19,0.0,0.0,,15,33,11.466666666666667,0,0,0.0,2,17.0,15.234223477762061,62.35231628356915
13,0.0,0.0,,6,38,28.5,1,16,16.0,2,24.0,21.39738555095201,102.54085742505038
19,1.0,0.0,,0,0,0.0,0,0,0.0,1,236.0,5.235187759658249,20.20684614572376
15,1.0,0.0,,11,33,15.727272727272727,1,42,42.0,3,11.666666666666666,4.541789849767459,20.972357997881236
19,0.0,0.0,,14,32,14.142857142857142,0,0,0.0,2,7.5,4.500761585780925,16.61349167354421
22,0.0,0.0,,11,50,18.545454545454547,1,25,25.0,1,10.0,9.483269607728815,85.34942646955918
23,0.0,0.0,,6,95,30.666666666666668,1,40,40.0,3,11.333333333333334,22.073106114170482,104.37245602499142
9,0.0,0.0,,3,83,61.333333333333336,1,22,22.0,2,24.5,8.368532647165411,33.94038575879522
9,0.0,0.0,,12,28,14.916666666666666,0,0,0.0,4,10.5,11.033422940573347,50.01217826423242
26,0.0,0.0,,7,33,17.857142857142858,0,0,0.0,3,32.0,28.98035700599617,222.41633921775642
24,1.0,0.0,,9,54,17.666666666666668,0,0,0.0,3,21.0,25.457160234203148,172.60780441531298
7,1.0,0.0,,4,55,33.0,1,26,26.0,2,45.0,1.1758836354744655,7.113130787869174
22,0.0,0.0,,11,40,13.090909090909092,1,30,30.0,3,25.0,19.364799612616,118.3380780759933
13,0.0,0.0,,6,31,19.666666666666668,2,20,18.0,2,53.0,21.39738555095201,114.18985243171477
3,1.0,0.0,,11,33,14.363636363636363,1,17,17.0,3,21.0,14.843230850627172,84.03182764490317
23,0.0,0.0,,8,32,12.625,0,0,0.0,5,25.4,28.161111003742086,157.67169829956606
26,0.0,0.0,,7,62,28.142857142857142,1,28,28.0,1,23.0,1.6848668260118858,12.154196069536301
17,1.0,0.0,,8,26,14.375,0,0,0.0,4,27.25,24.302436603293145,150.03932677141486
3,0.0,0.0,,6,46,31.166666666666668,2,18,16.0,2,14.0,16.705867258438044,209.2140537536432
15,1.0,0.0,,9,31,20.22222222222222,2,30,18.5,3,10.333333333333334,18.133878620147495,107.49010898236968
4,0.0,0.0,,10,36,16.6,1,21,21.0,4,13.5,11.422554277079328,82.21889673432787
1,1.0,0.0,,10,20,12.2,1,41,41.0,5,18.8,16.192333406328387,78.06625487225173
4,0.0,0.0,,9,20,11.0,0,0,0.0,5,23.8,25.878341994899774,180.66058288763816
24,0.0,0.0,,10,26,13.9,0,0,0.0,6,13.166666666666666,15.549731310721121,66.14268876598838
1,1.0,0.0,,10,38,20.2,2,78,44.5,2,9.5,0.7460699893851636,7.008209453010772
24,1.0,0.0,,9,30,20.666666666666668,0,0,0.0,2,14.5,18.44838816117888,51.08573037665484
25,0.0,0.0,,7,36,16.0,1,18,18.0,2,55.5,29.619585203279662,229.9883050454301
23,0.0,0.0,,1,112,112.0,0,0,0.0,1,123.0,5.204740625407418,27.877530158739177
4,0.0,0.0,,4,83,46.5,0,0,0.0,1,39.0,1.0703745714343464,3.974484860674802
24,0.0,0.0,,8,52,21.0,0,0,0.0,4,15.0,16.72218133157001,57.348035552852444
6,0.0,0.0,,5,65,30.4,1,159,159.0,3,25.0,1.137960885927696,7.654879544078085
26,0.0,0.0,,9,22,11.555555555555555,0,0,0.0,4,29.0,19.282096445355858,135.5793249952349
14,0.0,0.0,,7,23,12.571428571428571,1,89,89.0,3,47.0,4.769067791767248,36.215039296134385
6,0.0,0.0,,11,26,16.181818181818183,1,18,18.0,4,9.75,12.999800662157806,51.137626227734465
5,0.0,0.0,,9,56,22.11111111111111,0,0,0.0,3,6.666666666666667,19.552425117880528,54.583849498670396
25,0.0,0.0,,10,38,13.2,1,152,152.0,4,23.5,2.637746819679202,39.79289683995933
16,1.0,0.0,,6,44,20.5,1,16,16.0,3,34.0,30.067092351954713,180.1785043527381
4,0.0,0.0,,9,21,11.777777777777779,0,0,0.0,5,23.2,27.79617016837728,138.91174149537824
25,0.0,0.0,,7,36,19.571428571428573,1,152,152.0,4,21.25,4.503795097611657,34.833641751580394
16,1.0,0.0,,5,44,25.6,1,16,16.0,2,49.0,30.247476633219044,179.91631916583412
6,0.0,0.0,,5,39,16.2,0,0,0.0,2,72.5,29.135624178807543,142.8183556623647
4,0.0,0.0,,11,26,13.181818181818182,1,21,21.0,5,15.2,14.711137006792708,86.6982694015479
23,0.0,0.0,,7,25,17.142857142857142,1,47,47.0,6,18.166666666666668,20.74902609238433,116.595915488876
19,1.0,0.0,,8,18,11.5,0,0,0.0,6,22.666666666666668,19.871064770516757,179.82472303638804
21,1.0,0.0,,12,29,12.416666666666666,0,0,0.0,3,21.0,18.090405879057826,138.8836339288083
23,0.0,0.0,,2,197,110.0,0,0,0.0,1,11.0,26.29002607439207,89.90959046766255
26,0.0,0.0,,7,62,28.714285714285715,1,28,28.0,2,12.0,2.879469020579134,9.268079193884384
13,1.0,0.0,,7,47,20.714285714285715,2,24,16.0,1,77.0,22.61266450408739,286.4019732243697
21,0.0,0.0,,2,118,80.5,1,21,21.0,1,73.0,13.135282481826438,84.6849462817949
11,0.0,0.0,,7,54,25.285714285714285,0,0,0.0,2,26.0,26.205627462759967,129.33115130794417
8,1.0,0.0,,9,18,10.444444444444445,0,0,0.0,5,25.6,24.715573819363925,158.4094726658623
2,0.0,0.0,,9,37,12.0,1,21,21.0,6,19.833333333333332,13.495311110090507,116.41662064581793
9,0.0,0.0,,7,78,23.714285714285715,1,16,16.0,2,29.5,42.23184646331245,249.0189899772369
2,1.0,0.0,,7,85,31.285714285714285,0,0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,9,31,16.11111111111111,0,0,0.0,3,23.666666666666668,28.963479626784245,137.17988697301215
17,1.0,0.0,,9,67,20.444444444444443,0,0,0.0,3,12.666666666666666,9.023795174832872,25.458105966923274
1,1.0,0.0,,6,69,30.833333333333332,0,0,0.0,3,13.666666666666666,14.5017185773362,61.93990022669838
23,0.0,0.0,,7,25,15.428571428571429,0,0,0.0,4,22.25,23.50691178353341,151.14609261237464
24,0.0,0.0,,11,20,12.090909090909092,1,27,27.0,4,19.5,19.84779591351113,147.64480026443016
23,0.0,0.0,,5,97,28.6,0,0,0.0,4,21.25,16.814107818269566,88.61301478101012
1,1.0,0.0,,10,45,19.0,0,0,0.0,4,9.0,9.86836589946289,41.84408021365786
24,1.0,0.0,,9,45,21.555555555555557,0,0,0.0,1,19.0,24.94238203512156,82.2863902929124
23,0.0,0.0,,8,32,12.625,0,0,0.0,5,25.4,28.40086624552158,164.2653603116862
12,1.0,0.0,,8,55,24.75,1,27,27.0,2,14.5,6.719701498357333,22.67923471215991
8,1.0,0.0,,5,63,34.6,1,67,67.0,3,17.333333333333332,18.677446840446077,102.59604737515417
4,0.0,0.0,,11,14,10.272727272727273,0,0,0.0,6,17.666666666666668,18.96332482892487,77.95522106240607
16,1.0,0.0,,5,84,42.8,1,5,5.0,1,8.0,32.25601931478026,196.16676378099191
8,1.0,0.0,,9,65,19.444444444444443,0,0,0.0,2,19.0,15.229865069713492,50.02489907309359
4,0.0,0.0,,13,19,12.615384615384615,0,0,0.0,3,16.666666666666668,18.938876185968212,103.71072476533487
9,1.0,0.0,,9,45,20.666666666666668,1,15,15.0,4,8.25,13.220194470549469,35.94599038324094
14,0.0,0.0,,5,94,41.4,0,0,0.0,1,22.0,37.51745284807178,151.1285783566748
19,0.0,0.0,,15,34,10.533333333333333,1,17,17.0,2,26.5,15.291933263808792,140.55919212484773
22,0.0,0.0,,10,38,18.8,1,26,26.0,5,7.0,12.268297289973418,55.760206562315055
8,1.0,0.0,,4,69,51.0,1,67,67.0,3,8.666666666666666,20.186049655265087,59.56706018714369
24,0.0,0.0,,6,99,27.666666666666668,0,0,0.0,1,64.0,1.660039524521401,28.47021578965516
25,0.0,0.0,,11,38,13.454545454545455,1,17,17.0,3,24.333333333333332,16.509878509328818,145.6771547242165
9,1.0,0.0,,10,45,19.2,1,15,15.0,3,8.666666666666666,14.818795640418527,42.05008211042891
24,1.0,0.0,,11,28,15.818181818181818,0,0,0.0,3,15.333333333333334,32.70925387442575,166.04304475626273
2,0.0,0.0,,4,101,50.75,1,43,43.0,2,13.0,8.503687924423998,28.561531552641345
24,1.0,0.0,,7,65,28.0,0,0,0.0,2,14.0,24.883327763820613,71.42406731152715
4,0.0,0.0,,10,21,11.8,0,0,0.0,5,21.2,24.367012253406383,101.82100874583423
6,0.0,0.0,,8,29,12.625,0,0,0.0,3,40.333333333333336,23.298297377998917,231.52750359337264
4,0.0,0.0,,3,81,64.0,1,17,17.0,3,12.666666666666666,14.952979838352016,50.827658741296
17,1.0,0.0,,5,50,35.0,0,0,0.0,3,17.666666666666668,20.807725836856626,130.8915832642679
23,0.0,0.0,,7,40,18.857142857142858,0,0,0.0,2,47.5,33.02214864099088,171.78356281730146
1,1.0,0.0,,9,64,18.333333333333332,0,0,0.0,4,15.5,20.924567997809483,119.7869606970187
9,0.0,0.0,,4,89,50.5,1,22,22.0,2,12.5,1.4027307383460437,6.9459944570935
18,1.0,0.0,,6,31,22.666666666666668,1,9,9.0,1,88.0,31.98028555805415,322.0499580974185
16,1.0,0.0,,2,126,95.5,0,0,0.0,1,40.0,10.419958172701865,26.807153531641298
12,0.0,0.0,,9,50,23.333333333333332,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,8,67,27.25,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,11,33,13.636363636363637,1,17,17.0,4,17.5,19.65729999013194,104.66980954146376
16,0.0,0.0,,7,44,26.0,1,22,22.0,4,10.0,26.412554290564614,140.4979834111653
22,0.0,0.0,,7,65,29.571428571428573,0,0,0.0,2,10.0,17.689585987202964,129.77973961454256
24,1.0,0.0,,5,50,36.2,1,27,27.0,2,24.0,18.462821098396816,207.63602307352733
6,0.0,0.0,,10,40,15.3,0,0,0.0,3,21.0,19.970888738906428,113.58061889188586
6,0.0,0.0,,11,26,16.272727272727273,2,18,11.0,3,11.0,10.307170754026798,46.313384475348926
10,1.0,0.0,,6,49,36.5,1,4,4.0,0,0.0,0.0,0.0
23,0.0,0.0,,6,25,18.0,1,47,47.0,5,24.4,17.612826955701085,92.49811605236637
8,1.0,0.0,,8,12,9.5,0,0,0.0,5,29.4,24.498340651162593,174.19930618953504
17,1.0,0.0,,8,30,16.625,0,0,0.0,4,20.75,16.48255861609109,115.3763284916777
17,1.0,0.0,,6,48,30.166666666666668,1,15,15.0,3,14.666666666666666,15.464648000782725,86.57553332973352
21,1.0,0.0,,8,35,16.375,1,152,152.0,3,29.666666666666668,8.73704260359582,66.06423840570123
14,0.0,0.0,,5,99,38.0,1,7,7.0,3,13.666666666666666,39.302581835628686,285.28280562134546
2,0.0,0.0,,7,92,23.857142857142858,1,50,50.0,3,20.666666666666668,8.34398877783357,93.80927072139009
12,0.0,0.0,,11,33,17.272727272727273,0,0,0.0,3,11.0,27.039414727235172,119.09153704620121
7,0.0,0.0,,4,53,39.25,0,0,0.0,1,73.0,13.99170789507023,32.40128046731994
23,0.0,0.0,,7,43,21.0,1,46,46.0,4,18.5,21.324975393482205,109.4894294705329
23,0.0,0.0,,9,65,20.333333333333332,0,0,0.0,3,12.333333333333334,23.335498972971653,72.21466527697316
22,0.0,0.0,,8,40,23.0,0,0,0.0,2,18.5,15.724463484033553,52.98883339516024
2,1.0,0.0,,5,85,42.2,0,0,0.0,1,15.0,29.04890407788164,207.54500941641078
18,1.0,0.0,,6,71,36.5,0,0,0.0,1,10.0,45.66008721144149,125.90301644743326
3,0.0,0.0,,9,37,19.22222222222222,0,0,0.0,3,16.666666666666668,30.373075777035307,153.27001742180258
14,0.0,0.0,,5,51,35.2,1,44,44.0,3,16.333333333333332,6.879404444632662,19.772001033248902
19,1.0,0.0,,6,25,15.166666666666666,1,20,20.0,3,46.333333333333336,15.232096462163291,193.2317088665815
25,0.0,0.0,,8,21,11.125,1,162,162.0,4,34.75,10.593946262745199,145.88606994020995
14,0.0,0.0,,5,87,41.6,0,0,0.0,1,17.0,2.1259742708462683,19.31241846424239
21,0.0,0.0,,6,50,34.5,1,8,8.0,2,8.5,19.180951071610824,110.30246783952181
7,1.0,0.0,,4,99,39.0,1,206,206.0,4,18.0,1.0856210826753232,4.604394243012091
4,0.0,0.0,,5,32,16.8,1,88,88.0,3,49.0,21.38868486180307,146.22286905048367
19,1.0,0.0,,3,26,18.666666666666668,0,0,0.0,3,59.0,30.254447642047754,292.2539077421004
14,0.0,0.0,,7,42,26.857142857142858,1,44,44.0,2,17.5,4.451654809221241,17.27845340749905
2,0.0,0.0,,9,15,9.0,1,24,24.0,5,29.2,25.19828876016399,187.7016716732134
14,0.0,0.0,,8,36,22.75,1,41,41.0,2,19.5,15.432309778932556,116.41687649635992
3,0.0,0.0,,12,48,15.833333333333334,1,3,3.0,3,9.0,23.529377964799423,121.28021105792851
4,0.0,0.0,,11,26,13.0,0,0,0.0,3,25.0,25.555121274738543,109.47590408954211
21,1.0,0.0,,12,29,10.916666666666666,0,0,0.0,5,17.0,18.249498353429033,125.71596026717907
5,0.0,0.0,,5,132,45.8,1,5,5.0,0,0.0,0.0,0.0
8,1.0,0.0,,12,22,10.083333333333334,1,15,15.0,4,23.75,20.77600819743736,171.79173221196191
24,1.0,0.0,,8,30,21.5,0,0,0.0,2,24.5,18.44838816117888,52.182411825316024
21,1.0,0.0,,13,28,12.615384615384615,0,0,0.0,4,12.5,18.244080930542516,109.18831149650842
24,1.0,0.0,,8,45,21.0,0,0,0.0,3,18.333333333333332,28.537061396264363,181.0894262725732
6,0.0,0.0,,10,39,19.0,0,0,0.0,2,11.0,15.074260413223383,121.24294176813429
26,0.0,0.0,,7,33,16.142857142857142,0,0,0.0,3,35.666666666666664,30.755404132705717,191.14140197188624
7,0.0,0.0,,5,56,41.8,0,0,0.0,1,19.0,28.815545232521583,96.57827563562219
4,0.0,0.0,,7,92,27.142857142857142,0,0,0.0,2,17.5,21.73810706324724,98.56117566832256
23,0.0,0.0,,8,47,25.875,1,33,33.0,2,8.0,14.156053975863486,65.77669859384469
18,1.0,0.0,,9,43,16.88888888888889,0,0,0.0,5,13.0,29.832782914371087,182.71920880747285
6,0.0,0.0,,5,39,18.8,0,0,0.0,2,63.5,29.135624178807543,142.8183556623647
4,0.0,0.0,,13,19,12.307692307692308,0,0,0.0,3,17.0,16.54974904824371,103.66084669829037
12,1.0,0.0,,8,51,24.625,1,27,27.0,2,14.5,1.9625428240919658,14.61844870518195
2,1.0,0.0,,5,87,40.6,0,0,0.0,1,23.0,18.01057433636681,66.97755899250346
13,1.0,0.0,,8,36,21.25,1,120,120.0,3,17.666666666666668,10.822062011616568,70.82859389695766
17,1.0,0.0,,11,53,14.272727272727273,1,18,18.0,4,15.25,17.579303526741437,78.20751673838087
14,0.0,0.0,,7,50,28.142857142857142,1,44,44.0,1,14.0,1.3855220148226803,18.0117861926948
18,1.0,0.0,,3,124,56.666666666666664,0,0,0.0,1,58.0,35.64755363845236,150.59859191459503
14,0.0,0.0,,11,40,16.363636363636363,1,33,33.0,4,9.0,16.74726979209232,84.86366382033337
7,0.0,0.0,,4,82,50.0,1,21,21.0,2,14.0,17.999413245689638,84.36397807459822
23,0.0,0.0,,7,40,18.857142857142858,0,0,0.0,3,31.333333333333332,23.498306972539865,108.7003533488518
3,1.0,0.0,,12,34,13.666666666666666,1,7,7.0,3,16.333333333333332,10.745141898556922,69.75365749167108
18,1.0,0.0,,6,29,13.0,1,62,62.0,4,36.75,30.279838873324678,258.2391538832095
9,0.0,0.0,,6,95,30.333333333333332,0,0,0.0,2,24.0,12.262860176320356,55.71227007106957
14,0.0,0.0,,10,65,17.6,0,0,0.0,2,20.5,27.666865824617904,115.83131562417131
24,1.0,0.0,,5,57,40.4,0,0,0.0,2,13.0,22.42760213267377,103.34223281002686
17,1.0,0.0,,12,49,17.083333333333332,1,13,13.0,1,16.0,9.401955532600407,37.0706999323256
11,0.0,0.0,,5,81,30.8,0,0,0.0,3,25.0,14.309905357163819,69.95546649359389
13,1.0,0.0,,7,22,15.0,1,16,16.0,5,24.2,15.326351299183429,109.74420053687261
7,0.0,0.0,,5,79,43.0,0,0,0.0,1,6.0,17.79257921157292,67.0508541374577
3,1.0,0.0,,11,33,12.363636363636363,2,17,12.0,4,20.0,17.29224329071547,88.99763742467535
17,1.0,0.0,,7,68,27.714285714285715,0,0,0.0,2,13.0,12.491653364074036,52.1172845967783
24,0.0,0.0,,6,63,28.5,0,0,0.0,5,11.8,27.730749720793874,127.61050095942967
24,1.0,0.0,,8,54,21.0,0,0,0.0,2,27.5,38.85746834090588,238.72342819105995
24,0.0,0.0,,5,114,44.6,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,7,22,13.428571428571429,1,14,14.0,5,25.0,16.513717612852282,101.83001423765577
4,0.0,0.0,,8,35,13.75,0,0,0.0,5,22.2,19.922832467659646,134.5165879678051
16,0.0,0.0,,8,20,11.75,1,142,142.0,4,33.5,15.821466574304024,90.97316366656368
5,0.0,0.0,,6,86,33.166666666666664,1,13,13.0,3,10.333333333333334,32.313232243593966,140.36126998136237
6,0.0,0.0,,10,28,16.4,1,20,20.0,5,10.8,12.340293337029058,54.28108134941537
24,0.0,0.0,,5,84,35.8,1,30,30.0,3,16.333333333333332,17.823170873424356,91.52348680352638
19,0.0,0.0,,6,28,14.833333333333334,1,18,18.0,4,34.5,25.549400126346477,187.88148248348705
21,0.0,0.0,,3,48,44.666666666666664,1,23,23.0,2,49.5,17.8629277522208,144.63782440193353
25,0.0,0.0,,9,36,22.666666666666668,0,0,0.0,1,6.0,26.59237594129853,59.073987178686615
14,0.0,0.0,,6,62,35.333333333333336,0,0,0.0,1,12.0,3.7037884191585366,21.342697073599776
26,0.0,0.0,,6,53,35.333333333333336,0,0,0.0,1,7.0,27.11794225749278,150.77251559681366
3,1.0,0.0,,5,86,39.0,1,121,121.0,3,11.666666666666666,11.606108137516662,45.30778661402429
3,1.0,0.0,,5,45,33.6,1,13,13.0,2,29.5,11.747055139633758,85.6458662159206
21,0.0,0.0,,4,79,49.25,1,28,28.0,1,32.0,8.036510184811672,181.2787325683963
24,1.0,0.0,,6,54,26.166666666666668,0,0,0.0,4,16.75,26.78435305282963,136.32148113840768
22,0.0,0.0,,11,29,18.636363636363637,1,39,39.0,1,16.0,1.3937832031173047,14.26509065870337
6,0.0,0.0,,8,28,17.875,1,99,99.0,3,25.0,12.631142497276684,115.28390005737363
22,0.0,0.0,,6,54,35.333333333333336,1,29,29.0,2,8.0,10.299722349124423,58.72993094527263
6,0.0,0.0,,6,65,26.5,1,72,72.0,2,33.5,10.831661229088258,93.56634525514765
9,1.0,0.0,,6,99,31.333333333333332,1,11,11.0,2,18.0,20.438778197079273,96.03868880324985
13,0.0,0.0,,6,38,28.5,1,16,16.0,3,16.333333333333332,25.637004498550066,90.18641507619378
3,1.0,0.0,,5,66,39.2,2,13,10.5,2,17.0,10.661571974019639,104.07332998486952
3,1.0,0.0,,12,34,14.75,1,7,7.0,3,13.333333333333334,16.916628425063156,84.79738961217664
6,0.0,0.0,,4,62,41.25,1,111,111.0,3,22.333333333333332,4.891851113551389,16.039192148035823
2,0.0,0.0,,6,23,11.333333333333334,1,23,23.0,4,40.5,29.207980318210957,254.90460869940213
12,0.0,0.0,,11,66,16.636363636363637,0,0,0.0,3,12.666666666666666,15.029122164229719,59.320876235233186
16,1.0,0.0,,6,52,28.166666666666668,1,9,9.0,3,19.333333333333332,20.749259483905664,107.29934706761685
2,1.0,0.0,,6,45,33.666666666666664,1,23,23.0,1,24.0,3.525394377860747,81.0840706907967
6,0.0,0.0,,8,35,16.125,1,14,14.0,4,21.25,19.83854444461655,116.47586142683838
13,0.0,0.0,,6,38,28.5,1,16,16.0,2,24.5,26.176329485111523,89.74849094664035
1,1.0,0.0,,6,64,26.166666666666668,2,48,27.5,2,32.0,6.539818631776671,64.27862546639535
24,1.0,0.0,,11,40,18.09090909090909,0,0,0.0,1,15.0,30.41068048418851,215.93835875372156
18,1.0,0.0,,9,26,14.88888888888889,1,17,17.0,4,22.5,21.173220750791497,213.0441829415118
13,1.0,0.0,,3,49,23.333333333333332,1,23,23.0,2,81.5,16.747305873107276,71.12605463563544
14,0.0,0.0,,7,103,26.714285714285715,1,17,17.0,1,28.0,22.53682786834066,159.60753138613376
19,1.0,0.0,,7,26,12.714285714285714,0,0,0.0,6,23.333333333333332,17.25437056907901,125.82462183538655
7,1.0,0.0,,5,106,44.8,1,18,18.0,0,0.0,0.0,0.0
14,0.0,0.0,,11,39,14.272727272727273,0,0,0.0,2,29.0,19.899315759833847,99.37448371471729
19,0.0,0.0,,11,23,12.181818181818182,2,16,15.5,3,29.666666666666668,17.93294543111682,99.21738656659552
26,0.0,0.0,,6,19,12.166666666666666,0,0,0.0,3,51.666666666666664,21.076075123321996,138.24518487503062
24,0.0,0.0,,3,54,40.0,1,34,34.0,2,56.5,15.188275347874399,66.63200263673083
18,1.0,0.0,,6,31,21.0,1,9,9.0,2,49.0,16.71819918271949,164.95106707805664
16,0.0,0.0,,6,57,21.166666666666668,1,38,38.0,4,25.75,25.21676180512484,143.62031741451662
13,1.0,0.0,,6,34,18.666666666666668,1,120,120.0,3,38.666666666666664,13.36424218022332,126.09895381856661
14,0.0,0.0,,6,39,33.833333333333336,0,0,0.0,1,22.0,17.06274290907954,68.74672701004947
3,1.0,0.0,,7,40,29.857142857142858,0,0,0.0,1,15.0,27.433873290778234,107.53848593869844
24,0.0,0.0,,7,66,27.714285714285715,0,0,0.0,3,9.666666666666666,17.124293689085096,80.60690540578894
14,0.0,0.0,,7,40,23.142857142857142,1,23,23.0,2,30.0,8.837797617844707,45.6187950996225
13,1.0,0.0,,8,36,20.75,1,31,31.0,3,18.0,10.872292866626156,72.54887606547729
7,0.0,0.0,,5,81,44.2,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,13,39,14.23076923076923,1,26,26.0,3,9.0,9.404362080959542,60.182000352758045
