participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
1,1.0,0.0,,1,62,62.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,15,15.0,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
12,1.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,213,213.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,1,7.5,3.5404603087622233,16.65620838075882
14,0.0,0.0,,1,18,18.0,1,10.0,5.725142607822935,11.405481248120822
22,0.0,0.0,,2,34,32.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,1,67,67.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,1,8.0,3.642798978783072,18.20700401450663
5,0.0,0.0,,1,3,3.0,0,0.0,0.0,0.0
5,0.0,0.0,,2,19,17.5,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,10.0,2.5071485016493233,20.950700766918622
14,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
25,0.0,0.0,,3,18,16.666666666666668,0,0.0,0.0,0.0
5,0.0,0.0,,2,28,22.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,1,152,152.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,7,7.0,1,7.0,4.08260761624911,19.07706036396269
18,1.0,0.0,,1,5,5.0,1,7.0,4.561164565443121,19.34884730174577
25,0.0,0.0,,2,19,17.5,1,10.5,3.5469122071484187,11.982463594024846
14,0.0,0.0,,1,21,21.0,0,0.0,0.0,0.0
1,1.0,0.0,,1,41,41.0,1,7.0,3.303674431065903,18.329181875526054
21,0.0,0.0,,1,28,28.0,2,8.25,5.94127892799815,21.573848268846874
22,0.0,0.0,,1,23,23.0,1,8.0,6.307549479088679,14.556600044648615
15,0.0,0.0,,1,30,30.0,1,7.0,7.787800571031965,31.077545167268426
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
17,1.0,0.0,,1,46,46.0,2,7.25,3.8774898241552447,20.002845988163152
2,0.0,0.0,,1,161,161.0,0,0.0,0.0,0.0
25,0.0,0.0,,2,17,16.0,0,0.0,0.0,0.0
21,1.0,0.0,,1,152,152.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
15,0.0,0.0,,2,30,23.0,0,0.0,0.0,0.0
15,1.0,0.0,,1,20,20.0,0,0.0,0.0,0.0
14,0.0,0.0,,2,89,53.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,2,34,32.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,2,8.5,4.038349226010971,22.64120291365429
3,1.0,0.0,,1,13,13.0,0,0.0,0.0,0.0
12,1.0,0.0,,1,39,39.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,20,20.0,1,7.0,2.919447984136573,10.722008364503797
7,1.0,0.0,,2,142,84.0,0,0.0,0.0,0.0
15,0.0,0.0,,1,30,30.0,1,7.0,7.787800571031965,31.077545167268426
24,0.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
1,1.0,0.0,,1,14,14.0,2,7.0,2.921987459747129,14.432049012746058
18,1.0,0.0,,1,9,9.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,2,26,26.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,56,56.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,108,108.0,1,10.5,2.1895456517579683,17.156604675508984
3,0.0,0.0,,2,11,7.0,1,8.0,3.1299262371675636,15.475253290042025
24,0.0,0.0,,2,30,18.5,1,7.0,4.08260761624911,19.07706036396269
22,0.0,0.0,,2,30,25.5,0,0.0,0.0,0.0
15,0.0,0.0,,1,161,161.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,162,162.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
13,1.0,0.0,,2,16,15.0,0,0.0,0.0,0.0
5,0.0,0.0,,0,0,0.0,2,7.0,3.714099074212742,16.988381955043295
9,1.0,0.0,,2,15,10.0,0,0.0,0.0,0.0
1,1.0,0.0,,3,40,24.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,7,7.0,1,7.0,4.08260761624911,19.07706036396269
22,0.0,0.0,,1,23,23.0,1,8.0,6.307549479088679,14.556600044648615
6,0.0,0.0,,2,18,17.0,1,10.5,2.1895456517579683,17.156604675508984
3,0.0,0.0,,2,136,76.0,0,0.0,0.0,0.0
7,1.0,0.0,,1,32,32.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
4,0.0,0.0,,1,88,88.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,108,108.0,1,10.5,2.1895456517579683,17.156604675508984
15,1.0,0.0,,1,34,34.0,1,9.0,3.7403221909139535,22.61579052256323
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,1,28,28.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
19,0.0,0.0,,2,27,26.0,2,8.25,3.411943296639702,20.824978803018855
24,1.0,0.0,,0,0,0.0,1,10.0,3.6798419678102574,19.486688539151167
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,1,20,20.0,1,9.0,3.0377942688802078,20.149784165000383
6,0.0,0.0,,2,18,13.0,1,9.0,3.725714886517573,22.508808225440895
26,0.0,0.0,,1,29,29.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,34,34.0,1,7.0,3.9234070699352404,18.773166103335193
21,0.0,0.0,,1,21,21.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,251,251.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,10.0,2.5071485016493233,20.950700766918622
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,2,16,15.5,1,7.0,3.8174901920559474,18.586122795807242
14,0.0,0.0,,1,18,18.0,1,10.5,5.725142607822935,11.405481248120822
14,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,15,15.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,21,21.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
10,1.0,0.0,,1,105,105.0,1,8.0,4.274682680864512,21.343067769130222
11,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,2,79,47.0,1,9.0,4.645869617458768,24.311980363067214
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,2,70,51.5,0,0.0,0.0,0.0
9,0.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
2,0.0,0.0,,2,124,66.5,0,0.0,0.0,0.0
12,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,1,15,15.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,10.0,2.5071485016493233,20.950700766918622
15,0.0,0.0,,2,30,23.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,23,23.0,1,8.0,6.307549479088679,14.556600044648615
12,0.0,0.0,,0,0,0.0,2,8.0,3.3059406798690274,18.300381093173524
12,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,1,8,8.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,7,7.0,2,8.25,3.82349718819831,12.671568573705882
23,0.0,0.0,,1,46,46.0,1,8.0,3.396131543119771,11.939331236308256
16,0.0,0.0,,1,145,145.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,18,18.0,1,10.0,6.490862827131245,8.740709254780338
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,1,17,17.0,2,7.0,3.9095092893331636,18.620798349740685
6,0.0,0.0,,1,244,244.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,2,9.25,6.87834931263176,26.694414267394734
25,0.0,0.0,,2,68,42.5,0,0.0,0.0,0.0
24,0.0,0.0,,2,30,18.5,1,7.0,4.08260761624911,19.07706036396269
23,0.0,0.0,,2,47,43.0,2,8.5,4.328126180922704,21.744748935547797
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,1,22,22.0,0,0.0,0.0,0.0
19,0.0,0.0,,1,18,18.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,47,47.0,0,0.0,0.0,0.0
12,1.0,0.0,,1,39,39.0,0,0.0,0.0,0.0
2,1.0,0.0,,2,23,17.5,1,7.0,3.4009791162050895,15.80764186141105
6,0.0,0.0,,1,177,177.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,2,9.5,4.085150445751623,22.392947798246855
18,1.0,0.0,,1,8,8.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,2,27,22.5,2,8.25,3.411943296639702,20.824978803018855
23,0.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,23,23.0,1,8.0,6.307549479088679,14.556600044648615
15,0.0,0.0,,1,161,161.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,2,7.25,3.666524982133138,16.989688523771974
19,1.0,0.0,,1,12,12.0,0,0.0,0.0,0.0
13,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,1,15,15.0,1,10.5,7.91859150945475,34.11428498737356
14,0.0,0.0,,1,21,21.0,0,0.0,0.0,0.0
15,0.0,0.0,,2,30,23.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,2,7.25,3.666524982133138,16.989688523771974
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,2,23,21.0,0,0.0,0.0,0.0
2,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,1,12,12.0,0,0.0,0.0,0.0
18,1.0,0.0,,2,8,6.5,0,0.0,0.0,0.0
2,0.0,0.0,,2,70,51.5,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,1,10.0,4.370064068511901,23.073295616508148
7,1.0,0.0,,1,143,143.0,0,0.0,0.0,0.0
25,0.0,0.0,,3,19,14.333333333333334,1,11.5,5.076104902161073,19.969158358993738
9,0.0,0.0,,2,26,24.0,0,0.0,0.0,0.0
13,1.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,2,8.75,2.696525173114779,8.877562586162915
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,1,74,74.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,7,7.0,1,7.0,4.08260761624911,19.07706036396269
13,1.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,2,9.25,6.87834931263176,26.694414267394734
12,0.0,0.0,,1,22,22.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
13,1.0,0.0,,2,31,23.5,0,0.0,0.0,0.0
18,1.0,0.0,,1,9,9.0,1,12.0,3.6091363260601232,25.43704829474794
17,1.0,0.0,,0,0,0.0,1,7.5,3.5404603087622233,16.65620838075882
1,1.0,0.0,,0,0,0.0,1,7.5,3.162728974523456,19.356667509378696
6,0.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,1,11.0,2.940331986132865,23.850175301234238
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
12,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
18,1.0,0.0,,1,5,5.0,1,7.0,4.561164565443121,19.34884730174577
14,0.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
18,1.0,0.0,,2,62,35.5,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,2,9.25,6.87834931263176,26.694414267394734
16,1.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,11,11.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,252,252.0,0,0.0,0.0,0.0
25,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,2,8.5,4.038349226010971,22.64120291365429
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,1,12,12.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,212,212.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,1,16,16.0,3,7.333333333333333,5.460245964667021,18.362918679235495
4,0.0,0.0,,0,0,0.0,1,11.0,2.940331986132865,23.850175301234238
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,20,20.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,7,7.0,2,8.25,3.82349718819831,12.671568573705882
2,0.0,0.0,,2,50,35.5,0,0.0,0.0,0.0
6,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,2,41,40.0,2,9.0,3.7617469834568595,20.564382558024633
9,0.0,0.0,,1,26,26.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
1,1.0,0.0,,1,11,11.0,0,0.0,0.0,0.0
24,1.0,0.0,,1,74,74.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,18,18.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
1,1.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,276,276.0,0,0.0,0.0,0.0
19,0.0,0.0,,0,0,0.0,1,7.0,4.477117743059004,19.767317787137742
18,1.0,0.0,,2,13,11.0,0,0.0,0.0,0.0
13,1.0,0.0,,2,16,15.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,47,47.0,1,9.0,5.260120818725636,31.550166634787338
13,0.0,0.0,,2,72,44.0,0,0.0,0.0,0.0
4,0.0,0.0,,1,85,85.0,0,0.0,0.0,0.0
7,1.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
24,1.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
18,1.0,0.0,,1,9,9.0,0,0.0,0.0,0.0
10,1.0,0.0,,2,95,56.5,0,0.0,0.0,0.0
22,0.0,0.0,,1,11,11.0,1,9.5,7.365609647608572,25.759979604943076
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,252,252.0,0,0.0,0.0,0.0
24,1.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
4,0.0,0.0,,1,85,85.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,1,7.0,4.324179415825486,22.62061383915018
18,1.0,0.0,,1,8,8.0,0,0.0,0.0,0.0
6,0.0,0.0,,2,20,19.0,1,9.0,3.725714886517573,22.508808225440895
5,0.0,0.0,,1,28,28.0,1,8.0,3.4534878775174174,19.72428263386395
24,1.0,0.0,,1,27,27.0,1,10.0,2.2373860223751287,12.743944131175994
23,0.0,0.0,,0,0,0.0,1,10.0,2.5071485016493233,20.950700766918622
18,1.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
9,1.0,0.0,,2,16,13.5,3,7.666666666666667,3.5669443230128888,16.81596389190977
3,1.0,0.0,,1,121,121.0,1,7.5,4.834133612956673,9.42000986835687
15,1.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,2,34,32.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,1,9.0,10.223207255775847,39.32510125723425
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,2,47,46.5,2,8.5,4.328126180922704,21.744748935547797
2,0.0,0.0,,1,198,198.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,2,8.5,4.038349226010971,22.64120291365429
15,0.0,0.0,,1,30,30.0,1,7.0,7.787800571031965,31.077545167268426
9,1.0,0.0,,2,15,15.0,0,0.0,0.0,0.0
15,1.0,0.0,,1,20,20.0,1,9.0,3.7403221909139535,22.61579052256323
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,1,9.0,4.209374349228385,22.541158824399105
6,0.0,0.0,,1,108,108.0,1,10.5,2.1895456517579683,17.156604675508984
24,0.0,0.0,,1,21,21.0,1,7.5,11.91822685984244,25.05876190429203
3,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,162,162.0,0,0.0,0.0,0.0
13,1.0,0.0,,2,31,23.5,0,0.0,0.0,0.0
3,1.0,0.0,,1,7,7.0,2,8.25,3.82349718819831,12.671568573705882
1,1.0,0.0,,1,39,39.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,251,251.0,1,7.5,4.834133612956673,9.42000986835687
7,1.0,0.0,,1,142,142.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,2,7.25,3.8774898241552447,20.002845988163152
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,1,5,5.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,1,7.5,9.25896316858049,10.231483032142938
13,0.0,0.0,,1,24,24.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,56,56.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,121,121.0,1,7.5,4.834133612956673,9.42000986835687
25,0.0,0.0,,1,252,252.0,0,0.0,0.0,0.0
15,0.0,0.0,,1,51,51.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
6,0.0,0.0,,2,18,17.0,1,10.5,2.1895456517579683,17.156604675508984
23,0.0,0.0,,1,47,47.0,2,8.5,4.328126180922704,21.744748935547797
16,1.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,244,244.0,0,0.0,0.0,0.0
2,0.0,0.0,,2,50,35.5,0,0.0,0.0,0.0
1,1.0,0.0,,1,18,18.0,1,10.0,3.0142293244898406,19.651699212562725
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,1,17,17.0,1,8.0,3.4534878775174174,19.72428263386395
1,1.0,0.0,,1,99,99.0,0,0.0,0.0,0.0
21,1.0,0.0,,1,36,36.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,1,16,16.0,1,7.0,2.0552868801726216,9.625571333470456
6,0.0,0.0,,2,18,11.5,1,9.0,3.725714886517573,22.508808225440895
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,1,120,120.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,2,7.25,3.666524982133138,16.989688523771974
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,2,7.25,3.666524982133138,16.989688523771974
3,1.0,0.0,,2,13,10.5,0,0.0,0.0,0.0
12,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
21,0.0,0.0,,2,23,15.5,0,0.0,0.0,0.0
24,0.0,0.0,,1,21,21.0,1,7.5,11.91822685984244,25.05876190429203
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,2,23,20.5,0,0.0,0.0,0.0
