participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
17,1.0,0.0,,0,0,0.0,2,7.5,4.17037705983323,16.300894253577333
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,1,12.0,3.6091363260601232,25.43704829474794
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,15,15.0,0,0.0,0.0,0.0
18,1.0,0.0,,1,8,8.0,0,0.0,0.0,0.0
12,0.0,0.0,,0,0,0.0,2,8.0,3.3059406798690274,18.300381093173524
13,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
12,1.0,0.0,,1,39,39.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,2,29,24.5,1,8.0,3.414572348788866,15.247644947870276
25,0.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0,0,0.0,1,8.0,6.897591146580416,17.651311617965664
7,1.0,0.0,,1,138,138.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
19,1.0,0.0,,1,12,12.0,0,0.0,0.0,0.0
15,1.0,0.0,,1,39,39.0,0,0.0,0.0,0.0
13,1.0,0.0,,1,31,31.0,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,1,10.5,4.626347538583513,16.13356629591064
19,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
15,1.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
19,0.0,0.0,,0,0,0.0,1,7.0,4.477117743059004,19.767317787137742
22,0.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,1,18,18.0,0,0.0,0.0,0.0
9,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,38,38.0,1,8.5,3.130402768927077,18.98758387914414
13,0.0,0.0,,1,25,25.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,143,143.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,1,9.0,3.0377942688802078,20.149784165000383
17,1.0,0.0,,0,0,0.0,2,7.25,3.8774898241552447,20.002845988163152
3,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
15,1.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,1,10,10.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,1,10.5,1.53821016202608,12.63016805800726
1,1.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,9.5,3.842543448364255,16.21696317848399
4,0.0,0.0,,0,0,0.0,2,9.25,3.525089198782137,18.56178484000941
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,41,41.0,1,7.0,3.8610098219142417,20.649249378109758
6,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
5,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
25,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,46,46.0,0,0.0,0.0,0.0
19,1.0,0.0,,1,12,12.0,0,0.0,0.0,0.0
21,1.0,0.0,,1,36,36.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,46,46.0,1,8.0,4.136754089167599,9.37063571260396
26,0.0,0.0,,1,19,19.0,0,0.0,0.0,0.0
13,1.0,0.0,,1,31,31.0,0,0.0,0.0,0.0
21,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
11,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
9,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
19,0.0,0.0,,2,24,16.5,2,8.25,3.411943296639702,20.824978803018855
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,1,99,99.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,46,46.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,1,10.5,1.53821016202608,12.63016805800726
23,0.0,0.0,,1,47,47.0,0,0.0,0.0,0.0
1,1.0,0.0,,1,18,18.0,1,10.0,3.0142293244898406,19.651699212562725
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
12,1.0,0.0,,0,0,0.0,1,8.5,2.7158198082012595,14.174001384487205
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,1,88,88.0,0,0.0,0.0,0.0
16,1.0,0.0,,2,25,15.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,63,63.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
19,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,34,34.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,138,138.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,11,11.0,1,7.0,3.4504532573349715,15.61922310278287
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,216,216.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,70,70.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,1,46,46.0,1,7.5,3.4905049972915334,19.037380943639832
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,1,7,7.0,0,0.0,0.0,0.0
9,0.0,0.0,,1,22,22.0,1,7.0,6.798859991874557,9.262334946104327
18,1.0,0.0,,0,0,0.0,1,12.0,3.6091363260601232,25.43704829474794
16,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
12,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,2,7.25,3.8774898241552447,20.002845988163152
3,1.0,0.0,,1,17,17.0,1,9.0,2.8992476959414386,19.08318874461412
16,0.0,0.0,,1,22,22.0,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,108,108.0,1,10.5,2.1895456517579683,17.156604675508984
6,0.0,0.0,,1,99,99.0,0,0.0,0.0,0.0
10,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,46,46.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,1,8.0,3.642798978783072,18.20700401450663
14,0.0,0.0,,1,21,21.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,50,50.0,0,0.0,0.0,0.0
12,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,2,23,17.0,1,8.0,6.307549479088679,14.556600044648615
2,1.0,0.0,,0,0,0.0,1,11.0,5.344598965568419,24.544452737746226
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,18,18.0,0,0.0,0.0,0.0
14,0.0,0.0,,2,41,31.0,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,162,162.0,0,0.0,0.0,0.0
14,0.0,0.0,,2,41,31.0,0,0.0,0.0,0.0
21,0.0,0.0,,1,28,28.0,1,8.0,4.708007586986607,14.494987972716933
7,1.0,0.0,,1,24,24.0,1,13.5,2.139050046771615,19.176734553225415
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,44,44.0,1,7.0,3.8610098219142417,20.649249378109758
2,0.0,0.0,,2,48,35.5,0,0.0,0.0,0.0
14,0.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,1,11,11.0,0,0.0,0.0,0.0
5,0.0,0.0,,1,13,13.0,1,7.0,2.370808309372772,12.538616321542552
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,2,25,22.5,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,10.0,2.5071485016493233,20.950700766918622
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,15,15.0,1,8.0,3.529790292440092,15.071271232722228
4,0.0,0.0,,0,0,0.0,1,11.0,2.940331986132865,23.850175301234238
12,1.0,0.0,,1,5,5.0,0,0.0,0.0,0.0
2,1.0,0.0,,0,0,0.0,1,10.5,7.95286961049621,22.498123369471855
13,1.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,1,7.5,3.5404603087622233,16.65620838075882
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,1,5,5.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,2,9.0,2.9577756422621855,13.873965167724446
3,1.0,0.0,,1,7,7.0,2,8.25,3.82349718819831,12.671568573705882
18,1.0,0.0,,0,0,0.0,1,12.0,3.6091363260601232,25.43704829474794
9,0.0,0.0,,0,0,0.0,2,8.0,6.246499935045149,22.901044996826606
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,1,8.5,2.92804181537809,18.339755892854377
11,0.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
13,1.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,17,17.0,1,9.0,2.8992476959414386,19.08318874461412
17,1.0,0.0,,0,0,0.0,1,9.0,2.211532236902193,7.552429809911834
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,10,10.0,1,8.0,3.529790292440092,15.071271232722228
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
16,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,1,3,3.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,15,15.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,7,7.0,1,7.0,4.08260761624911,19.07706036396269
19,0.0,0.0,,1,18,18.0,0,0.0,0.0,0.0
21,0.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
25,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,1,29,29.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,121,121.0,1,7.5,4.834133612956673,9.42000986835687
3,1.0,0.0,,2,11,9.5,0,0.0,0.0,0.0
21,0.0,0.0,,1,21,21.0,0,0.0,0.0,0.0
24,1.0,0.0,,1,74,74.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,34,34.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,95,95.0,1,10.5,2.1895456517579683,17.156604675508984
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,16,16.0,2,8.0,3.4416713884913595,15.930884439961034
13,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,121,121.0,1,7.5,4.834133612956673,9.42000986835687
3,1.0,0.0,,1,8,8.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,122,122.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,50,50.0,0,0.0,0.0,0.0
12,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
16,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,99,99.0,1,8.0,4.203953316055926,21.088375775178505
13,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,1,8,8.0,0,0.0,0.0,0.0
13,1.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,122,122.0,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,1,89,89.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
19,0.0,0.0,,1,15,15.0,0,0.0,0.0,0.0
26,0.0,0.0,,1,29,29.0,1,8.0,3.414572348788866,15.247644947870276
24,0.0,0.0,,1,7,7.0,1,7.0,4.08260761624911,19.07706036396269
18,1.0,0.0,,1,5,5.0,0,0.0,0.0,0.0
16,0.0,0.0,,1,145,145.0,0,0.0,0.0,0.0
13,1.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,0,0,0.0,1,9.0,2.427503575238038,17.31488920998055
24,0.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,89,89.0,0,0.0,0.0,0.0
13,1.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,38,38.0,1,8.5,3.130402768927077,18.98758387914414
5,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,1,6,6.0,2,8.0,7.623795851003399,27.524029624577146
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,18,18.0,0,0.0,0.0,0.0
9,0.0,0.0,,0,0,0.0,1,7.0,2.675927180965977,4.2264709467368835
14,0.0,0.0,,1,21,21.0,1,7.5,9.25896316858049,10.231483032142938
1,1.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,8.0,4.253548345554735,18.731432277020037
1,1.0,0.0,,2,12,9.5,1,11.0,15.14477255928467,29.257692790415184
21,0.0,0.0,,1,31,31.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,1,9.0,2.211532236902193,7.552429809911834
12,0.0,0.0,,0,0,0.0,1,7.0,3.957454929002113,16.241290204614828
10,1.0,0.0,,0,0,0.0,1,8.5,3.7714759824494735,23.740473954011776
3,1.0,0.0,,0,0,0.0,1,9.0,2.427503575238038,17.31488920998055
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,1,24,24.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,1,9.0,2.211532236902193,7.552429809911834
14,0.0,0.0,,1,21,21.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,21,21.0,1,7.5,11.91822685984244,25.05876190429203
14,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
12,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,1,26,26.0,0,0.0,0.0,0.0
5,0.0,0.0,,0,0,0.0,2,7.0,3.714099074212742,16.988381955043295
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,3,3.0,1,8.0,3.1299262371675636,15.475253290042025
6,0.0,0.0,,1,60,60.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
3,1.0,0.0,,0,0,0.0,1,8.5,2.810096843455669,17.00293990155886
2,1.0,0.0,,1,6,6.0,2,7.75,5.6468390989042945,23.90072930531848
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,1,74,74.0,0,0.0,0.0,0.0
6,0.0,0.0,,0,0,0.0,1,8.0,3.529790292440092,15.071271232722228
2,1.0,0.0,,1,26,26.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
12,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,1,86,86.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,11,11.0,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,1,25,25.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
15,1.0,0.0,,1,34,34.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
5,0.0,0.0,,1,13,13.0,1,7.0,2.370808309372772,12.538616321542552
15,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
15,0.0,0.0,,0,0,0.0,1,7.0,7.787800571031965,31.077545167268426
22,0.0,0.0,,1,38,38.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,1,7.0,3.569077684921334,17.907432894014484
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,2,17,17.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,8.0,4.253548345554735,18.731432277020037
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,16,16.0,2,8.0,3.4416713884913595,15.930884439961034
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,56,56.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,1,7,7.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,1,7.0,4.324179415825486,22.62061383915018
15,0.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
15,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
13,0.0,0.0,,1,104,104.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,7,7.0,1,7.0,4.08260761624911,19.07706036396269
5,0.0,0.0,,1,25,25.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
18,1.0,0.0,,1,5,5.0,0,0.0,0.0,0.0
16,0.0,0.0,,1,38,38.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,1,7.5,9.25896316858049,10.231483032142938
6,0.0,0.0,,1,15,15.0,0,0.0,0.0,0.0
10,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,2,7.75,3.2335710434710156,17.918655264080193
5,0.0,0.0,,1,19,19.0,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,0,0,0.0,1,10.5,7.95286961049621,22.498123369471855
6,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,38,38.0,1,8.5,3.130402768927077,18.98758387914414
25,0.0,0.0,,1,162,162.0,0,0.0,0.0,0.0
12,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,0.0,0.0,,1,28,28.0,1,8.0,4.708007586986607,14.494987972716933
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,21,21.0,1,7.5,11.91822685984244,25.05876190429203
3,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
15,0.0,0.0,,1,45,45.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
16,0.0,0.0,,1,38,38.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,8.0,4.253548345554735,18.731432277020037
23,0.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
13,0.0,0.0,,1,26,26.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,1,7.5,4.731848741070685,9.688138465394466
2,0.0,0.0,,2,50,27.5,0,0.0,0.0,0.0
