participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,26,26.0,3,8.0,3.543364764221669,19.20002822960136
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,53,53.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,3,3.0,0,0.0,0.0,0.0
8,1.0,0.0,,1,13,13.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
15,1.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
15,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,24,24.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,21,21.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
15,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,2,8.5,4.038349226010971,22.64120291365429
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,2,7.5,4.17037705983323,16.300894253577333
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,1,5,5.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,1,32,32.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,6,6.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,11,11.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,18,18.0,1,9.0,3.725714886517573,22.508808225440895
22,0.0,0.0,,1,39,39.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
12,1.0,0.0,,1,39,39.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0,0,0.0,1,11.0,2.33877252996576,17.5865479521297
5,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,18,18.0,0,0.0,0.0,0.0
3,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,1,62,62.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
1,1.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
26,0.0,0.0,,1,28,28.0,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,2,7.5,4.427720524205814,19.507397974783736
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,18,18.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,1,32,32.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
13,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,1,22,22.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,1,11.5,2.0708706464851065,15.539738080305462
1,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
6,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,73,73.0,0,0.0,0.0,0.0
21,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,1,9.0,10.223207255775847,39.32510125723425
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
2,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
16,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,15,15.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
12,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,25,25.0,0,0.0,0.0,0.0
19,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,1,4,4.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,1,24,24.0,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,19,19.0,0,0.0,0.0,0.0
5,0.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
12,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0,0,0.0,1,9.0,3.725714886517573,22.508808225440895
12,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,70,70.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,78,78.0,0,0.0,0.0,0.0
15,0.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,26,26.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,107,107.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,1,18,18.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,21,21.0,0,0.0,0.0,0.0
21,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,1,12.0,3.6091363260601232,25.43704829474794
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
18,1.0,0.0,,1,9,9.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
16,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
10,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,53,53.0,0,0.0,0.0,0.0
25,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,11,11.0,1,10.0,7.365609647608572,25.759979604943076
22,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
11,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,1,22,22.0,0,0.0,0.0,0.0
19,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,1,24,24.0,1,13.5,2.139050046771615,19.176734553225415
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,42,42.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
21,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,7.0,4.008374840086608,17.604710793938104
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,21,21.0,1,7.5,10.30648787244788,11.544597749916932
24,1.0,0.0,,0,0,0.0,1,10.0,2.2373860223751287,12.743944131175994
24,1.0,0.0,,0,0,0.0,1,10.0,2.2373860223751287,12.743944131175994
10,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,20,20.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,1,13,13.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,18,18.0,0,0.0,0.0,0.0
16,1.0,0.0,,1,5,5.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,48,48.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
15,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,0,0,0.0,1,7.0,4.477117743059004,19.767317787137742
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,7,7.0,1,7.0,4.08260761624911,19.07706036396269
7,1.0,0.0,,1,31,31.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,7,7.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,1,25,25.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,20,20.0,0,0.0,0.0,0.0
21,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
10,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,25,25.0,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,1,9.5,3.1955941521215805,15.311021922182388
24,1.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
10,1.0,0.0,,1,20,20.0,0,0.0,0.0,0.0
19,0.0,0.0,,1,18,18.0,0,0.0,0.0,0.0
9,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,1,7.0,2.919447984136573,10.722008364503797
7,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
15,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
16,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,1,7.5,3.4905049972915334,19.037380943639832
6,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,23,23.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,1,26,26.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,0.0,0.0,,0,0,0.0,1,8.5,7.174550269009693,28.652708564976813
9,0.0,0.0,,1,26,26.0,0,0.0,0.0,0.0
15,0.0,0.0,,1,51,51.0,0,0.0,0.0,0.0
22,0.0,0.0,,1,1,1.0,0,0.0,0.0,0.0
21,0.0,0.0,,1,28,28.0,0,0.0,0.0,0.0
21,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,1,31,31.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,99,99.0,0,0.0,0.0,0.0
13,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
10,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,0,0,0.0,2,8.0,3.4416713884913595,15.930884439961034
1,1.0,0.0,,1,7,7.0,0,0.0,0.0,0.0
19,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,33,33.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,1,8,8.0,0,0.0,0.0,0.0
16,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,0,0,0.0,1,8.0,3.1299262371675636,15.475253290042025
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,45,45.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,15,15.0,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,1,14,14.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,1,4,4.0,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,1,20,20.0,0,0.0,0.0,0.0
15,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,1,27,27.0,0,0.0,0.0,0.0
7,0.0,0.0,,1,21,21.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,13,13.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,1,39,39.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,1,10.0,2.2373860223751287,12.743944131175994
9,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,0,0,0.0,1,11.0,5.344598965568419,24.544452737746226
24,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,1,15,15.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,17,17.0,0,0.0,0.0,0.0
10,1.0,0.0,,1,40,40.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,16,16.0,1,7.0,3.8174901920559474,18.586122795807242
3,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,7,7.0,0,0.0,0.0,0.0
25,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,22,22.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,1,15,15.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,19,19.0,0,0.0,0.0,0.0
15,1.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,56,56.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
15,1.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
19,1.0,0.0,,1,16,16.0,0,0.0,0.0,0.0
12,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,16,16.0,1,7.0,3.8174901920559474,18.586122795807242
6,0.0,0.0,,1,20,20.0,0,0.0,0.0,0.0
2,1.0,0.0,,0,0,0.0,1,10.0,4.194340384022667,14.132971522698018
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,1,28,28.0,0,0.0,0.0,0.0
6,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,0,0,0.0,1,8.0,3.668092779158536,21.0284715169267
16,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,1,48,48.0,0,0.0,0.0,0.0
7,1.0,0.0,,1,26,26.0,0,0.0,0.0,0.0
5,0.0,0.0,,1,3,3.0,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,1,13,13.0,0,0.0,0.0,0.0
6,0.0,0.0,,0,0,0.0,1,8.0,3.5295043921981852,20.80239875788746
9,1.0,0.0,,1,11,11.0,0,0.0,0.0,0.0
3,1.0,0.0,,1,13,13.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,1,10,10.0,0,0.0,0.0,0.0
9,1.0,0.0,,1,15,15.0,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,1,7.0,4.710565898716458,18.306302981624157
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,1,7.5,9.25896316858049,10.231483032142938
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,1,44,44.0,0,0.0,0.0,0.0
19,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,9,9.0,0,0.0,0.0,0.0
15,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,1,46,46.0,0,0.0,0.0,0.0
