participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
5,0.0,0.0,,0.8398499488830566,2.2002533674240112,0.004436721681877746,0.4283993877942049,0.4283993877942049,0.4138431747877437,215,4,48,31.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.1035003662109375,232.84307384490967,-0.008717880993106013,-1.6813141107559204,-1.6813141107559204,-1.6147232055664062,17,12,30,15.916666666666666,0,0.0,0.0,0.0
25,0.0,0.0,,0.32796113358603574,1.6239685681131149,5.048864285941366e-05,0.04005412939731582,0.04005412939731582,0.044699287856066645,162,11,38,13.818181818181818,0,0.0,0.0,0.0
14,0.0,0.0,,0.13909912109375,69.57472229003906,-0.0012705165446449903,-0.37171420454978943,-0.37171420454978943,-0.38135379552841187,15,9,39,19.77777777777778,0,0.0,0.0,0.0
14,0.0,0.0,,0.7758998870849609,3.9895797967910767,0.0029745546029571438,0.13947661265039243,0.13947661265039243,0.108342558203959,235,4,98,48.5,0,0.0,0.0,0.0
4,0.0,0.0,,0.6366500854492188,0.40704989433288574,0.0017699100003984213,0.22315102815628052,0.22315102815628052,0.19081664085388184,225,7,29,12.142857142857142,0,0.0,0.0,0.0
10,1.0,0.0,,0.8231000900268555,0.540447473526001,0.0008078809174863432,0.4442861844718708,0.4442861844718708,0.4470027166646677,99,9,33,14.11111111111111,0,0.0,0.0,0.0
4,0.0,0.0,,0.08550024032592773,41.98574638366699,-0.010588927670622496,-1.0545542240142822,-1.0545542240142822,-0.9993732571601868,10,12,17,11.25,0,0.0,0.0,0.0
16,1.0,0.0,,0.6094999313354492,15.743451118469238,0.0036661114089939157,0.09685728720974822,0.09685728720974822,0.11002331574757894,170,8,44,19.875,0,0.0,0.0,0.0
17,1.0,0.0,,0.02624988555908203,14.770656108856201,-0.0018848743374140471,-0.3228086233139038,-0.3228086233139038,-0.3097001314163208,15,5,78,32.6,0,0.0,0.0,0.0
24,1.0,0.0,,0.18295001983642578,54.43074703216553,-0.012348244812587426,-0.7535399794578552,-0.7535399794578552,-0.6914299130439758,120,5,85,38.8,0,0.0,0.0,0.0
18,1.0,0.0,,0.1770496368408203,26.631074905395508,-0.0006765644176343589,-0.10187401622533798,-0.10187401622533798,-0.0763234794139862,123,6,46,29.5,0,0.0,0.0,0.0
18,1.0,0.0,,0.13049983978271484,30.231122255325317,6.530726523726717e-05,-0.3557049036026001,-0.3557049036026001,-0.3302869200706482,210,7,16,12.285714285714286,0,0.0,0.0,0.0
9,1.0,0.0,,0.3152501583099365,3.5046002864837646,-0.005340351277647781,-0.20756678691896205,-0.20756678691896205,-0.20693003336588542,145,5,99,37.6,0,0.0,0.0,0.0
18,1.0,0.0,,0.7341499328613281,20.76805329322815,-0.004334989542760745,-0.23225747432386826,-0.23225747432386826,-0.24163562456766766,37,5,15,11.6,0,0.0,0.0,0.0
12,0.0,0.0,,0.5836005210876465,0.39854931831359863,0.00036128798816181714,0.3264313340187073,0.3264313340187073,0.3005770444869995,232,8,66,24.625,1,9.0,2.6544264307359424,20.35947198173222
13,0.0,0.0,,0.2908305270331244,10.606987237930298,0.0015621773893483666,-0.013797401375911407,-0.013797401375911407,-0.005916238966442281,196,6,47,28.5,0,0.0,0.0,0.0
12,1.0,0.0,,0.7151503562927246,0.680699348449707,0.001586983709770728,0.12229107905037795,0.12229107905037795,0.09788533252674145,221,7,55,25.285714285714285,0,0.0,0.0,0.0
14,0.0,0.0,,0.348599910736084,2.1548500061035156,-0.005310113825237541,-0.12796969252799634,-0.12796969252799634,-0.09964016372082281,64,6,103,35.333333333333336,0,0.0,0.0,0.0
26,0.0,0.0,,0.09255003929138184,12.36344289779663,-0.0010463270319502624,-0.13303489983081818,-0.13303489983081818,-0.1323232352733612,4,7,36,18.857142857142858,1,7.0,4.324179415825486,22.62061383915018
25,0.0,0.0,,0.3437502384185791,0.18634986877441406,0.0006748125352517149,0.1577895004538041,0.1577895004538041,0.16337805219398907,130,7,45,29.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.5687000751495361,18.609246969223022,0.0015017050436585918,-0.05306347832083702,-0.05306347832083702,-0.07569996267557144,236,8,35,20.25,0,0.0,0.0,0.0
1,1.0,0.0,,0.41809964179992676,0.5865004062652588,-2.2085429034421606e-05,0.013901891587655764,0.013901891587655764,0.024936726913761,128,7,55,28.857142857142858,0,0.0,0.0,0.0
7,1.0,0.0,,0.0031003952026367188,38.69800138473511,-0.0008066589884717169,-0.23110385239124298,-0.23110385239124298,-0.22462297976016998,1,2,38,35.5,0,0.0,0.0,0.0
6,0.0,0.0,,0.8812501430511475,0.892046177223937,0.001779792549381349,0.405574590847965,0.405574590847965,0.41808642039499805,124,7,51,19.428571428571427,0,0.0,0.0,0.0
19,1.0,0.0,,0.17135047912597656,12.73907995223999,0.000899386056608062,-0.0299349557608366,-0.0299349557608366,-0.03414977341890335,6,5,60,40.4,0,0.0,0.0,0.0
15,1.0,0.0,,0.2781999111175537,35.78232032060623,0.004727814462375548,-0.25590342383847453,-0.25590342383847453,-0.2555226373672485,206,11,24,13.454545454545455,0,0.0,0.0,0.0
13,1.0,0.0,,0.5504180622100829,2.9934499263763428,-0.004716836960485779,-0.04283942150164254,-0.04283942150164254,-0.0006257845817592589,62,6,47,22.5,0,0.0,0.0,0.0
7,1.0,0.0,,0.39475011825561523,0.4148221054384784,-2.1557006137109176e-05,0.1511788921517159,0.1511788921517159,0.16287896078376368,89,6,66,28.166666666666668,1,13.5,2.139050046771615,19.176734553225415
19,0.0,0.0,,0.48600006103515625,0.4881245560116234,0.0013421088149247445,0.12421302604272899,0.12421302604272899,0.1305782989219383,204,15,34,11.0,1,7.0,4.477117743059004,19.767317787137742
13,0.0,0.0,,0.5216498374938965,9.470173329002456,0.003091832680535593,0.18777511617805384,0.18777511617805384,0.17851202907802174,221,6,31,16.5,0,0.0,0.0,0.0
19,1.0,0.0,,0.5776000022888184,5.041000127792358,-0.005515434140213687,-0.09351430965375297,-0.09351430965375297,-0.07006129713619456,116,8,30,15.75,0,0.0,0.0,0.0
15,1.0,0.0,,0.13844990730285645,16.564504861831665,-0.0017839271832267778,-0.12388047437627607,-0.12388047437627607,-0.12342637607029504,78,10,28,15.3,1,8.5,2.735334404377932,18.348313623902907
19,0.0,0.0,,0.14515018463134766,17.33125352859497,-0.003098701768717533,-0.1939646601676941,-0.1939646601676941,-0.17567676305770874,19,8,39,15.5,0,0.0,0.0,0.0
22,0.0,0.0,,0.8027498722076416,0.0,0.0028555414759708422,0.4137040467201909,0.4137040467201909,0.38633659680684407,213,10,45,19.5,0,0.0,0.0,0.0
23,0.0,0.0,,0.2883005142211914,59.77199077606201,-0.008855263129422294,-0.4854123592376709,-0.4854123592376709,-0.4408363997936249,127,3,127,53.333333333333336,0,0.0,0.0,0.0
9,0.0,0.0,,0.37310028076171875,2.186426486968994,0.0013556426469064186,0.13184326409287594,0.13184326409287594,0.11948714010010342,215,4,133,43.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.0625,34.72975814342499,6.935088317981629e-05,-0.1635095650636697,-0.1635095650636697,-0.1649757399075273,106,4,95,46.25,0,0.0,0.0,0.0
26,0.0,0.0,,0.23705005645751953,0.9842996597290039,-0.001605382160297778,0.016171008348464966,0.016171008348464966,0.026193460449576378,108,4,105,50.5,1,11.0,8.047901488316553,30.61681245676433
24,1.0,0.0,,0.29504990577697754,1.5912014245986938,0.00011707221456424119,0.12880488387643033,0.12880488387643033,0.12375556371409638,110,5,92,37.0,1,10.5,2.5863910282153086,17.45637573543017
7,1.0,0.0,,0.11320018768310547,10.730854511260986,-0.0010535854810890884,-0.0661407858133316,-0.0661407858133316,-0.07230348885059357,73,3,83,51.333333333333336,0,0.0,0.0,0.0
22,0.0,0.0,,0.0439000129699707,13.020747661590576,-0.0009906738738328803,-0.17025670409202576,-0.17025670409202576,-0.17010663449764252,14,3,134,58.333333333333336,0,0.0,0.0,0.0
13,0.0,0.0,,0.09325027465820312,113.17070007324219,-0.007831573100755248,-0.6834192276000977,-0.6834192276000977,-0.6567966938018799,86,5,93,41.2,0,0.0,0.0,0.0
3,1.0,0.0,,0.252849817276001,8.02250051498413,-0.009457498614154488,-0.5106665212896806,-0.5106665212896806,-0.4747264044625419,92,5,86,36.8,1,7.5,4.834133612956673,9.42000986835687
23,0.0,0.0,,0.31689929962158203,0.03614997863769531,0.0014214056970372247,0.16899508237838745,0.16899508237838745,0.16218970715999603,224,1,117,117.0,1,10.5,3.842543448364255,15.544117131589527
26,0.0,0.0,,0.027800559997558594,72.17498326301575,0.0011539811503283046,-0.41462641954421997,-0.41462641954421997,-0.40311962366104126,1,8,67,23.25,0,0.0,0.0,0.0
17,1.0,0.0,,0.24049997329711914,5.361849308013916,-0.0015256249254854157,0.0049105375073850155,0.0049105375073850155,0.01980660669505596,89,6,44,27.5,0,0.0,0.0,0.0
3,0.0,0.0,,0.33680009841918945,2.395283526844448,-0.00019286896999425667,0.07248988885919756,0.07248988885919756,0.07484047501175492,203,6,30,16.5,0,0.0,0.0,0.0
15,1.0,0.0,,0.4368000030517578,8.162152290344238,0.002896366537987095,0.06698286533355713,0.06698286533355713,0.07140995562076569,232,10,31,19.1,0,0.0,0.0,0.0
4,0.0,0.0,,0.17784976959228516,20.42420530319214,-0.00350440056335323,-0.3790991008281708,-0.3790991008281708,-0.35567349195480347,2,9,42,14.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.6382999420166016,1.2183012962341309,0.0023144861980055557,0.26667944187856424,0.26667944187856424,0.22693677241342106,236,7,69,20.285714285714285,1,9.5,2.872375488921439,12.800900798060646
4,0.0,0.0,,0.6593995094299316,0.8748011589050293,0.0025283583599905565,0.278309166431427,0.278309166431427,0.26035988330841064,224,10,19,11.0,0,0.0,0.0,0.0
24,0.0,0.0,,0.4927997589111328,0.0,0.0012300306011725252,0.25272494554519653,0.25272494554519653,0.2421298623085022,142,12,42,12.75,0,0.0,0.0,0.0
1,1.0,0.0,,0.41160011291503906,1.087148904800415,0.001323242876235459,0.1457458734512329,0.1457458734512329,0.17497678101062775,187,9,73,20.11111111111111,0,0.0,0.0,0.0
24,1.0,0.0,,0.2504000663757324,2.25504732131958,-0.0010544776154098377,0.056918967122267065,0.056918967122267065,0.05548540145631818,31,10,41,19.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.5826816775582051,1.1325915140264176,-0.0002273339541668223,0.15524954383383321,0.15524954383383321,0.15378123960817988,65,4,24,14.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.04269981384277344,9.740648746490479,-0.006724355141311647,-0.3519940972328186,-0.3519940972328186,-0.31749314069747925,15,2,152,95.5,0,0.0,0.0,0.0
4,0.0,0.0,,0.37910008430480957,9.144454956054688,-0.0005660307307676111,0.0032423115335404873,0.0032423115335404873,0.00508990278467536,43,7,19,10.571428571428571,0,0.0,0.0,0.0
24,0.0,0.0,,0.24886247941425843,7.084051012992859,0.0006112617581016243,-0.02081763744354249,-0.02081763744354249,-0.03320889077867782,154,10,20,12.2,0,0.0,0.0,0.0
6,0.0,0.0,,0.16884994506835938,0.08829975128173828,0.000562842057810949,0.0747781831000928,0.0747781831000928,0.07263206041084148,199,5,35,24.4,0,0.0,0.0,0.0
26,0.0,0.0,,0.32379984855651855,0.7796523571014404,0.0005792598588413184,0.06613238900899887,0.06613238900899887,0.0587899349629879,188,11,26,12.363636363636363,2,8.5,6.845303561578309,30.497940402124293
14,0.0,0.0,,0.30464982986450195,9.214756488800049,-0.0005922136818641853,-0.054654352366924286,-0.054654352366924286,-0.05525678023695946,95,7,49,30.428571428571427,0,0.0,0.0,0.0
6,0.0,0.0,,0.6523001194000244,1.0785879808313714,-0.000274182053937128,0.19001147716860228,0.19001147716860228,0.17015088586246266,127,9,40,18.22222222222222,0,0.0,0.0,0.0
5,0.0,0.0,,0.046849727630615234,28.25675630569458,-0.0016813794203930541,-0.33557015657424927,-0.33557015657424927,-0.30278342962265015,116,11,27,17.363636363636363,1,8.5,4.698951902369565,22.008543353884704
25,0.0,0.0,,1.107800006866455,3.4252152993115295,0.005539105069305264,0.45167148364747123,0.45167148364747123,0.42755589096351193,202,8,22,11.25,0,0.0,0.0,0.0
16,1.0,0.0,,0.2765500545501709,12.013203024864197,-0.0034743290658571487,-0.1243864275232146,-0.1243864275232146,-0.11145400837029053,25,8,42,18.375,0,0.0,0.0,0.0
4,0.0,0.0,,0.16405010223388672,57.53284931182861,-0.010496695683001307,-1.047890543937683,-1.047890543937683,-0.9857000112533569,1,12,21,12.333333333333334,0,0.0,0.0,0.0
25,0.0,0.0,,0.47231118546591855,7.320348739624023,-0.003149317208044453,0.02010376367890885,0.02010376367890885,0.03597820423267507,65,8,38,18.75,0,0.0,0.0,0.0
16,1.0,0.0,,0.8573498725891113,1.512202501296997,0.002833146197740402,0.23557157179474328,0.23557157179474328,0.2659560343798469,224,6,44,20.333333333333332,0,0.0,0.0,0.0
6,0.0,0.0,,1.1295094656944276,0.052500009536743164,0.0033534083132373805,0.4948342641194662,0.4948342641194662,0.47637626401583355,186,8,28,18.25,1,12.0,2.458714827792674,18.02515263514072
4,0.0,0.0,,0.48115015029907227,3.068248748779297,0.001698785915922794,0.058862484991550446,0.058862484991550446,0.060196686536073685,229,7,21,11.714285714285714,0,0.0,0.0,0.0
23,0.0,0.0,,0.37475013732910156,0.577649712562561,0.0002010663335020323,0.1458949082008394,0.1458949082008394,0.13200419710037553,83,5,95,35.4,2,8.5,4.328126180922704,21.744748935547797
19,1.0,0.0,,0.45220041275024414,59.01409912109375,0.003993130869706365,-0.31164470314979553,-0.31164470314979553,-0.3297366201877594,222,6,26,15.0,0,0.0,0.0,0.0
21,1.0,0.0,,0.1607503890991211,8.990586280822754,0.0006945937010465605,-0.13762298226356506,-0.13762298226356506,-0.13005974888801575,233,12,29,12.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.4478001594543457,0.05099964141845703,6.379547719275998e-05,0.18737587332725525,0.18737587332725525,0.17030343413352966,75,8,54,21.0,1,10.0,3.3424595600742943,26.505153112908257
26,0.0,0.0,,0.025400161743164062,0.6894001960754395,-0.0018879890735480124,-0.2838423550128937,-0.2838423550128937,-0.28158682584762573,11,8,53,22.5,1,7.0,4.324179415825486,22.62061383915018
13,1.0,0.0,,0.18319988250732422,15.550369523465633,-0.0011600614158874306,-0.2264118873620335,-0.2264118873620335,-0.20167674345847886,25,7,36,17.428571428571427,0,0.0,0.0,0.0
21,0.0,0.0,,0.25335001945495605,15.779123012224833,-0.00051300276607916,-0.05432824545268772,-0.05432824545268772,-0.02047709190484248,171,3,123,58.666666666666664,0,0.0,0.0,0.0
11,0.0,0.0,,0.1766500473022461,1.9806995391845703,-0.00027121413617385315,-0.08954548835754395,-0.08954548835754395,-0.10222326964139938,164,8,32,15.125,0,0.0,0.0,0.0
8,1.0,0.0,,0.8492498397827148,0.0,0.0009810282426536217,0.48226526379585266,0.48226526379585266,0.4553631842136383,182,8,12,9.5,0,0.0,0.0,0.0
2,0.0,0.0,,0.18505001068115234,89.05082137476315,0.0028135928470198425,-0.520823123082833,-0.520823123082833,-0.48977915993313387,222,8,37,15.5,0,0.0,0.0,0.0
9,0.0,0.0,,0.4373500347137451,12.179807187602986,-0.0003564532131504222,-0.05994280732633695,-0.05994280732633695,-0.05356638023112703,135,8,40,20.125,0,0.0,0.0,0.0
2,1.0,0.0,,0.4577000141143799,0.19179987907409668,0.0015510163600893025,0.19266562471912882,0.19266562471912882,0.20194931604244093,236,3,116,53.0,1,8.0,5.453402632377774,17.68960924821961
19,0.0,0.0,,0.029799938201904297,32.027812004089355,-0.0008188704128453517,-0.19659556064927627,-0.19659556064927627,-0.17587904036045074,28,10,24,12.1,1,9.0,4.645869617458768,24.311980363067214
17,1.0,0.0,,0.31279993057250977,0.6927511692047119,0.00017058722293397614,0.14431092143058777,0.14431092143058777,0.13782331347465515,141,10,48,16.4,0,0.0,0.0,0.0
1,1.0,0.0,,0.6016502380371094,0.7388997077941895,0.001894860266530154,0.3041859567165375,0.3041859567165375,0.3111467659473419,101,9,38,17.333333333333332,1,7.0,3.303674431065903,18.329181875526054
23,0.0,0.0,,0.2856001853942871,0.1800985336303711,0.0006214566850175044,0.11005058884620667,0.11005058884620667,0.09162349998950958,218,5,56,30.6,0,0.0,0.0,0.0
24,0.0,0.0,,0.587649941444397,0.0,0.0006668940806331155,0.32678526639938354,0.32678526639938354,0.3180636723836263,171,6,44,27.5,0,0.0,0.0,0.0
23,0.0,0.0,,0.53190016746521,0.39409971237182617,0.0013333814780610602,0.2647633210516177,0.2647633210516177,0.25196572921492844,205,7,25,16.857142857142858,0,0.0,0.0,0.0
1,1.0,0.0,,0.0,27.49958896636963,0.00024224404018707212,-0.19101236314210207,-0.19101236314210207,-0.18696220219135284,0,6,45,19.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.10230016708374023,9.391749143600464,-0.0015907910547161232,-0.14872168004512787,-0.14872168004512787,-0.13917328417301178,41,8,31,17.375,0,0.0,0.0,0.0
23,0.0,0.0,,0.9129499197006226,2.7615578608079385,0.004323604928087332,0.19310818442815467,0.19310818442815467,0.18673346042633057,182,5,42,20.8,0,0.0,0.0,0.0
12,1.0,0.0,,0.37004995346069336,4.932500600814819,-0.0005975772563189784,0.02577002692323194,0.02577002692323194,0.0004988844759829488,133,9,26,14.0,0,0.0,0.0,0.0
8,1.0,0.0,,0.12034964561462402,12.37685251235962,-0.0011184840923795564,-0.36162054538726807,-0.36162054538726807,-0.33763012290000916,1,12,28,11.833333333333334,0,0.0,0.0,0.0
4,0.0,0.0,,0.6015998125076294,0.060900092124938965,0.001407181861655035,0.2883976345826805,0.2883976345826805,0.28111316363016764,193,10,19,10.7,0,0.0,0.0,0.0
16,1.0,0.0,,0.18800020217895508,15.135950326919556,-0.003548534076303448,-0.21852045798603492,-0.21852045798603492,-0.20279154068940167,23,8,42,18.125,0,0.0,0.0,0.0
8,1.0,0.0,,0.14609980583190918,37.238572619855404,-0.000773521824040759,-0.27334777086595946,-0.27334777086595946,-0.270455901324749,126,9,51,16.88888888888889,0,0.0,0.0,0.0
4,0.0,0.0,,0.21709990501403809,5.301300048828125,-0.008433055544324771,-0.46600099102857245,-0.46600099102857245,-0.3404221438525016,146,7,30,12.142857142857142,0,0.0,0.0,0.0
9,1.0,0.0,,0.33410000801086426,10.414541244506836,-0.0012375485651428067,-0.01728305836770102,-0.01728305836770102,-0.013780879974365234,32,8,35,18.125,0,0.0,0.0,0.0
14,0.0,0.0,,0.40415000915527344,0.26705002784729004,0.0009041464975105504,0.07774255044349639,0.07774255044349639,0.08606750631845124,205,5,60,36.4,0,0.0,0.0,0.0
19,0.0,0.0,,0.7334884496835556,6.64805006980896,-0.004215897282350695,0.14976271446244124,0.14976271446244124,0.2850805402413393,119,4,76,51.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.3473997116088867,3.1701977252960205,0.0006932325520689556,0.03209656849503517,0.03209656849503517,0.027020135894417763,115,7,52,28.714285714285715,0,0.0,0.0,0.0
8,1.0,0.0,,0.3421999216079712,7.130827486515043,-0.001783606567237765,-0.08001811569753076,-0.08001811569753076,-0.084373361499686,93,10,18,10.9,0,0.0,0.0,0.0
24,0.0,0.0,,0.21959996223449707,0.2617499828338623,-9.106046720930629e-05,0.03892019763588905,0.03892019763588905,0.037493325769901276,164,9,42,18.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.8117001056671143,0.05900013446807861,-0.00039502475188824844,0.34119730886024763,0.34119730886024763,0.34381153963614197,124,7,20,13.142857142857142,0,0.0,0.0,0.0
9,1.0,0.0,,0.5023999214172363,1.2566494941711426,-0.0007422558773346665,0.12755277941498575,0.12755277941498575,0.12941738931756272,138,5,99,31.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.18764996528625488,2.3368992805480957,0.00023068300523680372,0.03061266802251339,0.03061266802251339,0.018356656655669212,182,7,54,22.857142857142858,1,9.0,4.209374349228385,22.541158824399105
2,0.0,0.0,,0.09360003471374512,2.6769495010375977,-0.00021079850494421542,-0.037483076506023165,-0.037483076506023165,-0.02841782672261317,204,6,38,30.5,0,0.0,0.0,0.0
24,1.0,0.0,,0.1636500358581543,1.6654503345489502,0.0003212204660524786,0.0028647552244365215,0.0028647552244365215,0.002560011576861143,229,9,35,18.666666666666668,0,0.0,0.0,0.0
4,0.0,0.0,,0.047699928283691406,21.23364758491516,-0.0008949567664955023,-0.4328727126121521,-0.4328727126121521,-0.4106699228286743,1,9,21,12.222222222222221,0,0.0,0.0,0.0
6,0.0,0.0,,0.30189990997314453,9.774063584509857,0.0013433305243233072,0.03615386928687117,0.03615386928687117,0.03926213287682122,217,5,62,28.2,0,0.0,0.0,0.0
4,0.0,0.0,,0.7685995101928711,1.3474516868591309,0.00270759714834215,0.3594098389148712,0.3594098389148712,0.36403656005859375,233,9,19,11.11111111111111,0,0.0,0.0,0.0
17,1.0,0.0,,0.5201997756958008,11.338610649108887,0.00234263914473024,0.07121038436889648,0.07121038436889648,0.07327316701412201,171,7,26,14.714285714285714,2,7.25,3.8774898241552447,20.002845988163152
23,0.0,0.0,,0.29505014419555664,5.9439537525177,0.0015863129129071226,-0.013671351596713066,-0.013671351596713066,-0.016953373327851295,235,8,65,22.375,1,10.0,2.5071485016493233,20.950700766918622
1,1.0,0.0,,0.4183497428894043,0.00045013427734375,0.0007049702318195618,0.20894236862659454,0.20894236862659454,0.2007530778646469,84,5,76,43.6,0,0.0,0.0,0.0
9,0.0,0.0,,0.02609992027282715,23.059003829956055,-0.0014107009147931843,-0.4973751970484287,-0.4973751970484287,-0.4809235287401575,1,6,40,31.5,0,0.0,0.0,0.0
18,1.0,0.0,,0.0745997428894043,31.227959632873535,-0.0009671164163239055,-0.2377825677394867,-0.2377825677394867,-0.22766348719596863,32,4,93,51.25,1,12.0,3.6091363260601232,25.43704829474794
16,1.0,0.0,,0.7098002433776855,0.6676993370056152,0.0019254867515836249,0.3432304263114929,0.3432304263114929,0.3254266679286957,197,5,65,37.6,0,0.0,0.0,0.0
12,0.0,0.0,,0.31224989891052246,0.22710037231445312,0.00013616792950534221,0.1405142843723297,0.1405142843723297,0.1286032646894455,106,12,39,18.416666666666668,0,0.0,0.0,0.0
17,1.0,0.0,,0.2992997169494629,3.698309898376465,0.0005973053354545896,0.045234035700559616,0.045234035700559616,0.05276654660701752,129,9,67,20.444444444444443,2,7.5,4.17037705983323,16.300894253577333
3,1.0,0.0,,0.528599739074707,0.5318994522094727,-6.832508760752721e-05,0.2333124727010727,0.2333124727010727,0.23548345267772675,161,8,40,18.125,0,0.0,0.0,0.0
16,0.0,0.0,,0.7793002128601074,0.023849964141845703,-0.0010377907311150858,0.4278663497433884,0.4278663497433884,0.40362824874271824,84,7,27,18.428571428571427,0,0.0,0.0,0.0
22,0.0,0.0,,0.2765500545501709,31.225049257278442,-0.003898582999934404,-0.27218459326506667,-0.27218459326506667,-0.25899611011384027,13,10,20,11.2,0,0.0,0.0,0.0
