participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
26,0.0,0.0,,0,0,0.0,5,27.2,27.24190671059938,115.06289209766825,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,1,36.0,28.014020904726305,130.19032893086634,1,9.5,3.5334913694876717,14.06372727755522
24,1.0,0.0,,0,0,0.0,3,19.666666666666668,27.220491356897057,135.21993010614435,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,6,20.166666666666668,20.03026333863276,129.34579515331717,1,8.0,3.642798978783072,18.20700401450663
22,0.0,0.0,,1,26,26.0,5,7.0,12.268297289973418,55.760206562315055,2,8.0,3.7143526588068427,19.67916952680666
21,1.0,0.0,,1,152,152.0,5,19.8,16.77649154183115,91.4498490805263,0,0.0,0.0,0.0
5,0.0,0.0,,1,13,13.0,3,39.333333333333336,31.115103444018036,140.29051851359972,1,7.0,2.370808309372772,12.538616321542552
21,0.0,0.0,,1,21,21.0,2,21.5,21.5214913727251,112.28531724032419,0,0.0,0.0,0.0
24,0.0,0.0,,1,27,27.0,7,18.0,14.312128526969103,71.95422069671807,0,0.0,0.0,0.0
9,1.0,0.0,,1,155,155.0,4,31.5,7.007656309153412,25.102734406288185,0,0.0,0.0,0.0
22,0.0,0.0,,1,30,30.0,1,8.0,2.364929172221182,12.891572040390843,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,5,20.8,23.43402760339962,150.92719396840707,1,8.0,3.642798978783072,18.20700401450663
24,0.0,0.0,,2,30,18.5,5,11.0,13.81400914153007,67.69701048766406,1,7.0,4.08260761624911,19.07706036396269
16,0.0,0.0,,1,26,26.0,3,42.333333333333336,30.998501039123354,202.40968577064834,0,0.0,0.0,0.0
14,0.0,0.0,,2,44,42.5,3,24.333333333333332,3.0981204920495884,50.20989052737742,1,7.0,3.8610098219142417,20.649249378109758
6,0.0,0.0,,2,78,48.5,3,36.0,8.81837087040851,73.6097189771341,0,0.0,0.0,0.0
23,0.0,0.0,,1,39,39.0,2,40.0,18.28392548560182,141.27678232392915,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,9,20.22222222222222,20.393345971680358,118.69905073285184,0,0.0,0.0,0.0
1,1.0,0.0,,1,39,39.0,4,36.0,22.045812232083076,85.85992530167408,0,0.0,0.0,0.0
13,1.0,0.0,,2,115,65.5,5,22.8,14.349555352000996,118.57408442644555,0,0.0,0.0,0.0
19,0.0,0.0,,1,18,18.0,4,36.0,28.12973330332219,198.17397966975565,2,8.25,3.411943296639702,20.824978803018855
22,0.0,0.0,,2,28,27.0,4,19.25,7.794165230140082,37.98501310902689,2,7.5,3.7143526588068427,19.09272225021746
24,1.0,0.0,,0,0,0.0,4,10.5,15.563307131086786,89.6897996733684,2,8.5,4.038349226010971,22.64120291365429
22,0.0,0.0,,1,38,38.0,3,19.0,9.234120216955478,45.45776831597082,1,8.5,3.130402768927077,18.98758387914414
17,1.0,0.0,,1,15,15.0,3,31.0,28.141384446006143,185.76028888868836,1,10.5,7.91859150945475,34.11428498737356
14,0.0,0.0,,0,0,0.0,2,20.0,14.987458760806321,113.58511114876435,1,7.5,9.25896316858049,10.231483032142938
15,1.0,0.0,,2,39,29.5,7,16.571428571428573,18.017086013198476,97.13126894089032,0,0.0,0.0,0.0
21,0.0,0.0,,1,8,8.0,3,12.0,22.548944157322506,125.10456715589237,0,0.0,0.0,0.0
6,0.0,0.0,,1,30,30.0,4,20.75,12.117283692076235,167.64731600315667,0,0.0,0.0,0.0
24,0.0,0.0,,1,27,27.0,7,16.285714285714285,15.053261368712937,75.56563832375514,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,1,16.0,25.65310932406875,91.99443356173406,1,7.5,4.731848741070685,9.688138465394466
23,0.0,0.0,,0,0,0.0,3,17.333333333333332,25.690002235270104,150.42987909729626,1,6.5,3.0795016187115403,15.247944770523912
7,0.0,0.0,,0,0,0.0,2,9.0,24.67172040373562,88.84609931706495,1,7.5,2.6377400609662764,10.82227282909825
6,0.0,0.0,,1,108,108.0,4,15.5,10.036081479291607,61.94200310509799,1,10.5,2.1895456517579683,17.156604675508984
18,1.0,0.0,,1,5,5.0,8,25.375,27.884216097518127,175.37385937897812,0,0.0,0.0,0.0
25,0.0,0.0,,1,18,18.0,3,41.0,32.4403455965972,203.62165549699407,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,194.0,5.685066628180629,30.015328587585607,0,0.0,0.0,0.0
24,1.0,0.0,,1,74,74.0,2,46.5,13.558072354463995,80.43505186363274,0,0.0,0.0,0.0
26,0.0,0.0,,1,20,20.0,2,48.0,20.335004250367327,172.58919627161958,1,9.0,3.0377942688802078,20.149784165000383
24,1.0,0.0,,0,0,0.0,3,21.0,32.4818125842969,175.45153775404333,2,8.5,4.038349226010971,22.64120291365429
14,0.0,0.0,,1,23,23.0,3,19.0,15.563175338776214,100.12487123915173,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,5,13.0,20.316123428775757,102.0998281289279,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,5,33.4,28.40010012764734,169.1932788286894,0,0.0,0.0,0.0
23,0.0,0.0,,1,46,46.0,5,18.6,19.458246822087794,112.66639842283976,1,8.5,3.7342380027700397,20.538678628701895
6,0.0,0.0,,1,72,72.0,5,27.6,20.402129107275126,178.1330087071513,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,4,13.25,21.587785398920737,84.41151049883109,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,4,18.0,17.43494624764345,99.73773819304935,0,0.0,0.0,0.0
14,0.0,0.0,,2,41,31.0,3,40.0,19.588457995110215,124.54787875671975,0,0.0,0.0,0.0
1,1.0,0.0,,0,0,0.0,1,14.0,6.179554412561698,62.25516254899737,1,9.5,2.872375488921439,12.800900798060646
9,1.0,0.0,,2,11,6.5,5,12.6,21.298199433314448,85.80160627048238,2,8.0,3.4416713884913595,15.930884439961034
7,1.0,0.0,,0,0,0.0,1,149.0,24.230815198430367,77.98956487630083,0,0.0,0.0,0.0
12,1.0,0.0,,1,27,27.0,4,11.25,11.750521216962571,42.44758606322992,0,0.0,0.0,0.0
25,0.0,0.0,,2,138,76.5,5,31.0,12.473749879449372,125.97456020857521,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,4,15.25,19.324511239052192,125.47826906331458,1,7.5,3.5404603087622233,16.65620838075882
14,0.0,0.0,,1,21,21.0,4,7.75,14.475610741501713,67.00688500176915,0,0.0,0.0,0.0
22,0.0,0.0,,1,39,39.0,2,12.0,7.8256905929972955,39.284380925036,1,11.0,2.8129280681972615,22.82246213442511
14,0.0,0.0,,1,20,20.0,4,17.0,13.213457023026404,90.42947757778293,1,7.0,2.919447984136573,10.722008364503797
7,1.0,0.0,,0,0,0.0,4,8.5,21.833290879416168,110.89797817534684,1,10.5,4.626347538583513,16.13356629591064
8,1.0,0.0,,1,67,67.0,4,18.0,19.845034776127836,107.42586445031566,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,3,26.0,17.421997175750494,108.42679771581417,0,0.0,0.0,0.0
21,1.0,0.0,,1,32,32.0,5,29.0,22.001877046356164,194.8931268481673,0,0.0,0.0,0.0
5,0.0,0.0,,0,0,0.0,4,18.25,28.928531747480335,175.87540978672843,2,7.0,3.714099074212742,16.988381955043295
5,0.0,0.0,,1,28,28.0,2,13.5,9.484213419409718,38.23101153215854,1,8.0,3.4534878775174174,19.72428263386395
23,0.0,0.0,,0,0,0.0,3,35.666666666666664,24.714227491622452,123.20903150649576,0,0.0,0.0,0.0
14,0.0,0.0,,2,21,18.5,3,15.666666666666666,12.666265628252901,65.9293932519763,0,0.0,0.0,0.0
25,0.0,0.0,,1,162,162.0,6,31.5,9.96515372279592,119.04024016006888,0,0.0,0.0,0.0
5,0.0,0.0,,1,28,28.0,4,10.25,13.59085574760159,61.49984220724689,1,8.0,3.4534878775174174,19.72428263386395
6,0.0,0.0,,2,30,22.0,3,38.0,13.120839372569256,173.50248853783594,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,2,40.5,34.84979056861202,239.22078698624534,0,0.0,0.0,0.0
21,1.0,0.0,,1,32,32.0,4,32.5,26.92488584600946,233.93996896185334,0,0.0,0.0,0.0
24,0.0,0.0,,1,27,27.0,5,16.8,22.992934278282853,152.05991380855681,0,0.0,0.0,0.0
18,1.0,0.0,,1,5,5.0,6,28.5,26.83303371262674,171.62596493368997,0,0.0,0.0,0.0
25,0.0,0.0,,1,18,18.0,1,73.0,34.69723295086544,391.0669229316667,0,0.0,0.0,0.0
14,0.0,0.0,,1,18,18.0,2,12.0,2.7873210395679524,7.017730250047852,1,10.5,7.269451842064805,11.405481248120822
1,1.0,0.0,,2,99,85.5,6,14.833333333333334,4.0897810851511585,40.99289630820406,1,9.5,3.739142382598437,22.339777463902955
21,0.0,0.0,,1,8,8.0,2,20.5,23.614253017489716,120.46759051712296,0,0.0,0.0,0.0
22,0.0,0.0,,1,16,16.0,4,21.75,17.834175707409294,158.61080349956717,0,0.0,0.0,0.0
15,0.0,0.0,,1,51,51.0,5,28.8,29.692247523746868,238.95177664982694,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,4,29.0,25.891126025168926,168.6828136674129,0,0.0,0.0,0.0
2,1.0,0.0,,1,12,12.0,5,9.0,19.58357364335536,108.6683372996757,2,7.5,5.250158464995506,24.834189567398475
17,1.0,0.0,,0,0,0.0,4,31.5,25.236121976380648,180.17603939401758,2,7.25,3.8774898241552447,20.002845988163152
2,0.0,0.0,,2,27,24.0,7,24.0,14.858754340233597,133.13666154001248,0,0.0,0.0,0.0
25,0.0,0.0,,2,68,42.5,5,24.4,25.1874665674408,158.6795517163419,0,0.0,0.0,0.0
21,1.0,0.0,,1,32,32.0,3,38.333333333333336,15.634690094612173,191.569725357994,0,0.0,0.0,0.0
25,0.0,0.0,,1,42,42.0,3,28.0,13.210204495152764,120.83884776620302,0,0.0,0.0,0.0
15,0.0,0.0,,2,30,23.0,4,19.75,13.408085864422823,92.08089932375981,0,0.0,0.0,0.0
15,1.0,0.0,,0,0,0.0,1,20.0,8.410704901941841,118.52527504588684,0,0.0,0.0,0.0
14,0.0,0.0,,1,122,122.0,4,16.75,3.8876250078795858,13.541685408754738,0,0.0,0.0,0.0
17,1.0,0.0,,1,46,46.0,5,20.6,25.31819449939504,115.81443046487443,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,8,8.875,20.574327519427946,115.99985771386005,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,2,24.0,33.51737863435109,155.20812725420424,0,0.0,0.0,0.0
3,1.0,0.0,,0,0,0.0,2,6.5,13.34154505198105,52.53345031057685,2,8.25,3.82349718819831,12.671568573705882
12,1.0,0.0,,0,0,0.0,2,23.0,22.613150948092596,99.06189778505643,0,0.0,0.0,0.0
14,0.0,0.0,,1,21,21.0,5,7.8,12.634581608278403,47.50170846119188,0,0.0,0.0,0.0
7,1.0,0.0,,1,206,206.0,4,10.75,4.154610744428682,10.015863244521714,0,0.0,0.0,0.0
15,0.0,0.0,,2,30,23.0,4,20.75,16.514730400728162,167.29640897296034,0,0.0,0.0,0.0
24,0.0,0.0,,2,29,18.0,7,10.285714285714286,13.7343724295072,61.42193193503441,1,7.0,4.08260761624911,19.07706036396269
25,0.0,0.0,,0,0,0.0,2,14.5,14.93481810252861,34.029178945928905,0,0.0,0.0,0.0
1,1.0,0.0,,1,39,39.0,5,34.6,15.920377248558395,78.90944170847987,0,0.0,0.0,0.0
18,1.0,0.0,,1,5,5.0,6,27.666666666666668,26.83303371262674,171.58211157459905,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,1,18.5,8.047901488316553,36.75907619099982
7,1.0,0.0,,1,24,24.0,4,7.5,13.831259967655274,80.11429512465804,2,11.5,2.667322099446598,17.243878237703903
23,0.0,0.0,,1,56,56.0,6,32.166666666666664,27.083077030373317,241.97626447063394,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,4,28.0,18.93166671246684,94.06697751276629,0,0.0,0.0,0.0
6,0.0,0.0,,1,108,108.0,4,14.75,6.7454959802366465,44.20927901683659,1,10.5,2.1895456517579683,17.156604675508984
3,0.0,0.0,,0,0,0.0,8,14.125,22.19285608851804,115.50085876083375,0,0.0,0.0,0.0
24,0.0,0.0,,1,27,27.0,7,13.571428571428571,21.308473845559178,132.1346348538237,0,0.0,0.0,0.0
22,0.0,0.0,,2,23,17.0,6,9.166666666666666,11.564415652537306,63.398689013686756,1,8.0,6.307549479088679,14.556600044648615
15,0.0,0.0,,0,0,0.0,5,12.2,14.232707375117965,80.67445460316677,1,7.0,7.787800571031965,31.077545167268426
25,0.0,0.0,,1,115,115.0,5,47.2,17.342199913593568,174.6429991530422,0,0.0,0.0,0.0
25,0.0,0.0,,1,42,42.0,4,8.5,17.682280284102433,87.98102873742944,0,0.0,0.0,0.0
13,1.0,0.0,,2,120,67.5,3,33.333333333333336,11.812020230233722,139.19444635796205,0,0.0,0.0,0.0
5,0.0,0.0,,2,13,8.0,6,14.5,32.099156780084144,186.1103481272755,1,8.0,3.5893802317214947,17.286732217657793
9,1.0,0.0,,1,18,18.0,4,13.5,15.600383880316057,81.16582420095402,0,0.0,0.0,0.0
1,1.0,0.0,,1,14,14.0,5,7.4,9.358606642828324,37.462395622025404,2,7.0,2.921987459747129,14.432049012746058
24,0.0,0.0,,1,7,7.0,7,9.0,17.79908782046267,84.63709083625747,1,7.0,4.08260761624911,19.07706036396269
22,0.0,0.0,,2,30,25.5,1,11.0,2.9506992793601015,29.50699279360083,1,7.5,10.30648787244788,11.544597749916932
6,0.0,0.0,,1,99,99.0,5,17.4,13.757106893478886,91.25121275840715,1,9.0,3.725714886517573,22.508808225440895
3,0.0,0.0,,1,276,276.0,8,13.875,6.784858374401134,31.74058235259357,0,0.0,0.0,0.0
7,1.0,0.0,,1,203,203.0,4,29.5,4.238954541485373,10.900567836972067,0,0.0,0.0,0.0
25,0.0,0.0,,1,18,18.0,2,52.5,24.31987937130328,215.25262064532535,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,6,17.833333333333332,23.67586236758955,98.58733270374171,1,11.0,2.940331986132865,23.850175301234238
6,0.0,0.0,,1,14,14.0,5,35.2,16.84626767340871,97.05557137524667,1,8.0,3.529790292440092,15.071271232722228
15,1.0,0.0,,1,34,34.0,7,16.142857142857142,24.937328021233153,112.38905696151184,1,9.0,3.7403221909139535,22.61579052256323
4,0.0,0.0,,0,0,0.0,10,14.7,16.52054699831354,78.53161483674967,0,0.0,0.0,0.0
5,0.0,0.0,,0,0,0.0,2,9.5,22.18077885736112,111.3784221380443,1,8.5,4.698951902369565,22.008543353884704
24,0.0,0.0,,1,7,7.0,9,8.777777777777779,20.110052367605746,109.80011504512441,1,7.0,4.08260761624911,19.07706036396269
19,0.0,0.0,,1,18,18.0,4,36.0,28.12973330332219,198.17397966975565,2,8.25,3.411943296639702,20.824978803018855
24,1.0,0.0,,0,0,0.0,3,23.0,29.414664647301986,130.6479763749817,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,3,51.666666666666664,28.98035700599617,237.03686717071096,0,0.0,0.0,0.0
26,0.0,0.0,,1,20,20.0,3,19.666666666666668,10.654071122632237,83.3452057243969,2,8.5,3.226183308834537,17.69871455643533
6,0.0,0.0,,2,19,18.5,4,14.5,8.928104910580714,62.27997843843452,1,9.0,3.725714886517573,22.508808225440895
26,0.0,0.0,,0,0,0.0,3,28.666666666666668,26.49131832375188,130.86083014157018,0,0.0,0.0,0.0
22,0.0,0.0,,1,30,30.0,6,13.5,20.004739026953995,91.77253051412777,0,0.0,0.0,0.0
21,0.0,0.0,,1,8,8.0,2,8.5,19.180951071610824,104.85518445283742,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,2,16.0,16.32231267957172,71.20410100480225,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,5,17.4,21.740532995284745,124.36272540031757,0,0.0,0.0,0.0
3,1.0,0.0,,1,121,121.0,3,17.666666666666668,3.741426690348861,13.932504368995986,1,7.5,4.834133612956673,9.42000986835687
23,0.0,0.0,,1,56,56.0,7,31.857142857142858,23.591848379644016,233.0678213622825,0,0.0,0.0,0.0
8,1.0,0.0,,1,19,19.0,6,20.666666666666668,25.719066894132823,138.31315428769997,0,0.0,0.0,0.0
9,1.0,0.0,,2,17,15.5,6,11.166666666666666,14.424056566667488,64.14505381387367,0,0.0,0.0,0.0
14,0.0,0.0,,1,33,33.0,3,9.333333333333334,13.401382033821235,84.20169216017884,0,0.0,0.0,0.0
14,0.0,0.0,,1,33,33.0,4,11.5,11.502237809986376,66.08519780026826,0,0.0,0.0,0.0
9,1.0,0.0,,2,16,13.5,6,12.833333333333334,21.421330380349858,113.06140017294423,2,8.0,3.4416713884913595,15.930884439961034
24,0.0,0.0,,1,20,20.0,4,9.25,21.61289134658564,142.38423167349836,1,7.5,11.91822685984244,25.05876190429203
23,0.0,0.0,,1,46,46.0,6,21.0,21.153677779183464,142.64405545126314,1,8.0,4.253548345554735,18.731432277020037
8,1.0,0.0,,2,67,40.5,3,27.0,15.77463070634375,106.12359853063644,0,0.0,0.0,0.0
10,1.0,0.0,,1,170,170.0,8,14.75,10.406791455554487,61.10399950292386,0,0.0,0.0,0.0
11,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,1,18,18.0,6,28.333333333333332,24.173054617874218,182.9369526097653,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,6,20.5,28.243396398206343,117.45757296323397,0,0.0,0.0,0.0
2,0.0,0.0,,2,24,23.5,5,44.4,25.19828876016399,224.166810372254,0,0.0,0.0,0.0
9,0.0,0.0,,1,16,16.0,3,40.666666666666664,39.78651368214308,254.73939995069986,1,7.0,2.675927180965977,4.2264709467368835
2,0.0,0.0,,2,161,91.0,9,22.444444444444443,8.943418453426728,86.4125807489931,0,0.0,0.0,0.0
12,0.0,0.0,,1,33,33.0,6,17.166666666666668,28.636674138274103,143.2808953722508,0,0.0,0.0,0.0
22,0.0,0.0,,0,0,0.0,4,16.25,23.868689887377847,113.58158689761493,0,0.0,0.0,0.0
8,1.0,0.0,,1,67,67.0,3,22.666666666666668,18.060407271903298,146.9869456092181,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,5,25.0,26.749808540364352,161.52596371337853,1,10.0,2.5071485016493233,20.950700766918622
15,0.0,0.0,,1,51,51.0,6,30.833333333333332,24.466692791714305,169.85106956328653,0,0.0,0.0,0.0
24,0.0,0.0,,1,27,27.0,6,15.0,20.068093422915833,130.81939916723948,0,0.0,0.0,0.0
22,0.0,0.0,,1,11,11.0,3,9.666666666666666,10.735504566796548,69.26976751456748,0,0.0,0.0,0.0
12,0.0,0.0,,1,22,22.0,2,15.5,6.701885761209951,28.07775682194196,0,0.0,0.0,0.0
12,0.0,0.0,,0,0,0.0,1,6.0,7.195553514172321,23.323836888234965,0,0.0,0.0,0.0
18,1.0,0.0,,1,5,5.0,6,29.333333333333332,27.587702583643622,202.36429195086228,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,2,9.0,33.927758606454006,130.138677690556,0,0.0,0.0,0.0
3,1.0,0.0,,1,13,13.0,3,25.0,27.751989444707636,189.71808411684106,0,0.0,0.0,0.0
23,0.0,0.0,,1,47,47.0,5,35.0,23.598225486695565,140.19827228856948,1,9.0,5.260120818725636,31.550166634787338
16,0.0,0.0,,1,38,38.0,5,24.4,21.45623192883686,134.0957641186285,3,7.666666666666667,4.585613353988413,16.37861914150321
18,1.0,0.0,,1,17,17.0,5,29.6,26.583212215971923,208.30201962392076,0,0.0,0.0,0.0
14,0.0,0.0,,1,21,21.0,6,10.666666666666666,13.948482043046091,50.898652755099384,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,6,23.833333333333332,22.007293165468184,100.86594834047304,2,8.5,6.845303561578309,30.497940402124293
19,0.0,0.0,,1,15,15.0,3,46.666666666666664,32.9030213862162,282.31065294912713,0,0.0,0.0,0.0
6,0.0,0.0,,1,30,30.0,4,22.5,11.587241662843057,159.14733302555248,0,0.0,0.0,0.0
7,0.0,0.0,,1,8,8.0,0,0.0,0.0,0.0,1,9.0,6.148493208962679,21.30509141282043
25,0.0,0.0,,2,23,21.0,5,37.0,23.901060979633403,188.52337710592835,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,1,44.0,2.2435520969531,19.606323955939516,2,8.75,2.6809860816074274,15.402275221974351
23,0.0,0.0,,1,47,47.0,4,41.25,19.81859764280341,107.55784696172564,1,9.0,5.260120818725636,31.550166634787338
26,0.0,0.0,,0,0,0.0,5,19.2,22.043311223549296,138.4172508176563,2,8.5,6.845303561578309,30.497940402124293
9,0.0,0.0,,2,23,20.5,3,26.666666666666668,16.366692286869863,176.5009869908441,1,7.5,5.011798522189011,19.2977003626514
19,0.0,0.0,,2,27,22.5,6,27.333333333333332,21.504748572607607,154.17947097887847,2,8.25,3.411943296639702,20.824978803018855
17,1.0,0.0,,0,0,0.0,4,10.75,17.8815326849028,70.84769424372645,0,0.0,0.0,0.0
23,0.0,0.0,,1,46,46.0,5,22.8,20.575691299420207,147.10797188962852,1,8.0,3.396131543119771,11.939331236308256
12,1.0,0.0,,1,39,39.0,7,16.0,16.533423699933824,83.74947921047892,0,0.0,0.0,0.0
2,1.0,0.0,,2,23,17.5,4,25.0,16.736482551149734,119.55305512884291,1,7.0,3.4009791162050895,15.80764186141105
6,0.0,0.0,,1,7,7.0,4,19.0,24.611613793468546,172.10582284253013,0,0.0,0.0,0.0
18,1.0,0.0,,1,5,5.0,4,40.75,34.39548287630263,250.12530714755943,1,7.0,4.561164565443121,19.34884730174577
18,1.0,0.0,,0,0,0.0,3,39.0,31.027129440508222,194.67655813529245,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,5,24.8,24.83237546940225,157.51183744998673,1,10.0,2.5071485016493233,20.950700766918622
19,0.0,0.0,,1,15,15.0,3,47.333333333333336,32.9030213862162,282.31065294912713,0,0.0,0.0,0.0
23,0.0,0.0,,1,56,56.0,3,40.0,28.615029738776272,203.47917725742548,0,0.0,0.0,0.0
22,0.0,0.0,,2,23,17.0,4,14.5,13.515264400299202,75.13344451304647,1,8.0,6.307549479088679,14.556600044648615
15,0.0,0.0,,1,16,16.0,5,18.8,22.62973298799099,175.26742366441763,0,0.0,0.0,0.0
23,0.0,0.0,,1,46,46.0,6,16.666666666666668,22.150610663858128,121.74715649122867,0,0.0,0.0,0.0
19,1.0,0.0,,1,12,12.0,2,35.0,20.373565365744597,223.50961496572114,0,0.0,0.0,0.0
13,0.0,0.0,,1,104,104.0,6,28.833333333333332,29.31277229055345,129.45903481427973,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,4,35.25,25.49331914442566,223.57379035521578,2,7.25,3.8774898241552447,20.002845988163152
14,0.0,0.0,,1,18,18.0,1,17.0,6.147268856235233,14.669603834097988,2,9.5,3.5148024716895137,9.778262467177399
15,0.0,0.0,,2,30,23.0,3,20.333333333333332,14.034179029398246,112.22325912951328,0,0.0,0.0,0.0
23,0.0,0.0,,1,47,47.0,4,18.75,18.31071313179569,86.83443819804941,2,8.5,4.328126180922704,21.744748935547797
