participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
9,0.0,1.0,0.5,0,0,0.0,2,36.5,37.517974348914976,261.5958095665561,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0,0.0,2,9.5,16.407503416052045,69.67974491320524,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0,0.0,2,8.5,13.451911632496058,66.63651480764653,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0,0.0,2,24.5,30.645106760496837,148.85716269160287,0,0.0,0.0,0.0
1,1.0,1.0,0.5,1,19,19.0,1,26.0,3.5929012313443103,17.459172349501035,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0,0.0,5,9.0,18.734176853744636,79.93653979271139,0,0.0,0.0,0.0
13,0.0,1.0,0.0,0,0,0.0,3,23.0,18.019558494480975,50.13626040213355,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0,0,0.0,3,29.333333333333332,33.71771828939684,180.06738004164916,0,0.0,0.0,0.0
21,1.0,1.0,1.0,0,0,0.0,1,21.0,2.894426868792067,19.720512839656717,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16,1.0,1.0,1.0,0,0,0.0,2,23.0,16.453969082560352,68.05892419665926,1,8.0,6.29344171621117,7.729964704733879
14,1.0,1.0,1.0,1,26,26.0,3,15.333333333333334,3.0521426771204823,22.387370987852602,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0,0.0,1,9.0,36.921737599249,165.09862702592088,0,0.0,0.0,0.0
19,1.0,1.0,1.0,1,18,18.0,2,41.0,20.35493478996204,143.12541129802142,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0,0.0,1,16.0,3.452494897507595,25.15621590500944,0,0.0,0.0,0.0
25,1.0,1.0,1.0,1,13,13.0,2,31.0,21.77274171827554,245.75753050836636,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0,0.0,1,50.0,27.86258341626865,209.26320617231215,0,0.0,0.0,0.0
22,1.0,1.0,0.0,0,0,0.0,1,68.0,14.304048648229916,36.995389616481035,0,0.0,0.0,0.0
21,1.0,1.0,0.5,0,0,0.0,2,42.0,6.161001434193907,142.69347708809727,0,0.0,0.0,0.0
5,1.0,1.0,1.0,1,20,20.0,3,14.666666666666666,22.12346554076713,92.69754475410748,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0,0.0,3,18.333333333333332,25.278028563586275,167.17911295701342,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0,0,0.0,2,28.5,16.910685186384654,165.88577160408948,0,0.0,0.0,0.0
5,1.0,1.0,0.5,0,0,0.0,3,10.333333333333334,34.38775460538699,133.52702826585718,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0,0.0,1,45.0,3.202024628170219,7.001875634875256,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0,0.0,1,6.0,3.124093618563081,7.206201738792398,0,0.0,0.0,0.0
21,1.0,1.0,0.5,1,26,26.0,2,40.0,17.321833925514998,220.89128967184755,0,0.0,0.0,0.0
12,0.0,1.0,0.5,0,0,0.0,2,14.5,17.174317821144243,110.68738964004244,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0,0.0,2,47.0,27.290014344133837,203.9097437124368,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
6,1.0,1.0,0.5,0,0,0.0,3,22.666666666666668,29.253463084173802,128.18328628013745,0,0.0,0.0,0.0
22,0.0,1.0,0.0,0,0,0.0,0,0.0,0.0,0.0,1,8.0,6.515590762318357,25.895040863477057
9,1.0,1.0,0.5,1,20,20.0,3,14.333333333333334,16.072292620762134,81.27715340961545,1,11.0,2.012003867375408,17.180755037009984
6,0.0,1.0,0.0,0,0,0.0,3,13.0,26.492132482546364,104.37203760841163,0,0.0,0.0,0.0
5,0.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.0,1,80,80.0,1,72.0,3.0843429924993337,102.02963707127756,0,0.0,0.0,0.0
19,0.0,1.0,0.5,1,15,15.0,2,28.0,24.617562804132156,197.32281882827832,0,0.0,0.0,0.0
2,0.0,1.0,0.0,1,32,32.0,2,17.5,18.561659878455643,177.57609269312553,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0,0.0,1,47.0,29.010738897906087,79.54387031066824,0,0.0,0.0,0.0
17,0.0,1.0,0.0,0,0,0.0,2,20.5,32.12145423796736,175.13147531954053,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0,0,0.0,1,26.0,5.444289121554819,29.9168005694813,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0,0.0,2,28.5,13.954175161508125,51.307195817904905,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0,1,9.0,4.2284885426022765,27.65449337123372
2,1.0,1.0,0.0,1,28,28.0,3,15.333333333333334,9.965423423468673,70.53122488185687,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,0.0,0,0,0.0,1,14.0,13.180801127227664,122.15688938365626,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0,0.0,1,26.0,23.595689472359997,81.01208558315211,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0,0.0,1,37.0,18.10544305892673,46.907599251931,0,0.0,0.0,0.0
16,0.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0,1,7.0,2.915664932354445,15.19058722148997
26,1.0,1.0,1.0,0,0,0.0,3,20.333333333333332,23.035012610674983,204.24103084307353,0,0.0,0.0,0.0
21,0.0,1.0,0.5,0,0,0.0,2,16.5,21.12663427423993,76.23570563613117,1,11.5,6.22401577632031,33.76495363562439
7,1.0,1.0,0.5,0,0,0.0,3,8.333333333333334,14.388048996444354,49.755408209158226,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0,0.0,1,10.0,33.556623758502475,169.93076850194234,1,7.5,4.198479431772142,9.264149393790952
4,0.0,1.0,0.5,0,0,0.0,2,50.0,28.808630862943737,209.3146383604594,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0,0,0.0,2,11.5,12.930898221068317,58.98788183561719,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0,0.0,1,75.0,20.923160216882483,87.5450212747731,0,0.0,0.0,0.0
6,1.0,1.0,0.0,0,0,0.0,3,23.666666666666668,13.667184770159446,57.96691503966425,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0,0.0,2,9.0,10.99549078984151,52.94810448317805,2,8.0,3.989810767972656,20.153566220261695
17,1.0,1.0,0.5,0,0,0.0,2,43.0,31.620161176166334,225.45160898483388,0,0.0,0.0,0.0
3,1.0,1.0,0.5,1,16,16.0,1,29.0,9.907108738742176,177.38316741212498,0,0.0,0.0,0.0
26,1.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1,0.0,1.0,0.0,1,17,17.0,1,16.0,0.8470893857618317,12.706340786427319,1,12.5,2.4834900222936236,14.837316396593195
25,1.0,1.0,1.0,0,0,0.0,1,24.0,17.208751670209825,36.042997022654696,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0,0.0,2,19.0,18.14421215137477,98.87079214810188,0,0.0,0.0,0.0
23,1.0,1.0,0.5,0,0,0.0,2,27.0,22.953286467814078,137.2148947336244,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0,0,0.0,3,16.0,17.984866136862895,127.62450404453625,0,0.0,0.0,0.0
4,0.0,1.0,0.5,1,14,14.0,3,21.0,12.818089280537848,106.19115493427887,1,9.5,4.02396743601542,17.95204422289609
18,1.0,1.0,1.0,0,0,0.0,1,24.0,35.357989332860825,251.38053528726886,0,0.0,0.0,0.0
9,1.0,1.0,1.0,1,18,18.0,1,16.0,0.5968510977309116,8.952766465963188,1,8.0,3.1326675118312197,17.653291420233977
24,0.0,1.0,0.5,0,0,0.0,1,31.0,47.78074520931979,218.6964030750237,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0,0.0,1,40.0,27.174539674603384,313.3156735192627,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0,0,0.0,1,19.0,8.11642748632516,17.903792573096293,0,0.0,0.0,0.0
22,1.0,1.0,1.0,1,29,29.0,2,10.0,11.890775514945068,60.27245461694113,0,0.0,0.0,0.0
18,0.0,1.0,0.0,0,0,0.0,2,13.5,32.831361929990955,175.12704268886594,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0,0.0,3,22.333333333333332,21.989126152283955,84.2308852041855,0,0.0,0.0,0.0
6,0.0,1.0,0.0,0,0,0.0,1,31.0,16.293998193612165,42.564949339251214,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0,0,0.0,1,54.0,25.94695970105375,125.35324925828418,0,0.0,0.0,0.0
6,0.0,1.0,0.5,1,7,7.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
9,1.0,1.0,0.5,1,18,18.0,1,56.0,3.166414405327833,25.977358512293332,0,0.0,0.0,0.0
2,1.0,1.0,0.5,0,0,0.0,1,16.0,14.189767622202666,34.6668822735064,0,0.0,0.0,0.0
21,1.0,1.0,1.0,0,0,0.0,1,19.0,28.00231439410023,111.58608721241171,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0,0.0,1,31.0,28.220920523113637,147.752280607354,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0,0.0,1,23.0,33.03660765703024,142.48504913066662,0,0.0,0.0,0.0
23,1.0,1.0,0.5,0,0,0.0,2,6.5,18.632755295135315,82.02697090098724,0,0.0,0.0,0.0
16,1.0,1.0,1.0,0,0,0.0,2,9.0,10.505105958869319,44.26025387179175,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0,0.0,1,31.0,25.299527394456167,77.96531475398287,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0,0.0,1,52.0,13.417123910419894,28.92929521481933,0,0.0,0.0,0.0
2,0.0,1.0,0.0,0,0,0.0,1,73.0,18.82103454968202,48.632765564685215,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0,0,0.0,1,20.0,31.491491070816643,97.72029340403586,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0,0.0,5,9.4,16.544933327793824,67.80533189974997,0,0.0,0.0,0.0
14,0.0,1.0,0.5,1,57,57.0,3,15.333333333333334,13.280118323109493,91.59592873269658,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0,0.0,1,28.0,33.7703311384674,213.06781649134854,0,0.0,0.0,0.0
24,0.0,1.0,0.5,1,9,9.0,2,16.5,29.66631710934,174.35686395257744,0,0.0,0.0,0.0
13,1.0,1.0,1.0,1,32,32.0,2,43.0,21.59393595623161,191.1622846282804,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0,0.0,2,17.0,7.183381887123217,69.9306106489192,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0,0.0,3,27.0,27.551132133083332,177.0755569873733,0,0.0,0.0,0.0
15,0.0,1.0,0.5,0,0,0.0,1,13.0,5.014130024917417,34.1259792318601,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0,0.0,1,6.0,8.405709727301284,35.548161847275814,2,10.0,2.6587498056388696,20.097148624087744
16,1.0,1.0,1.0,0,0,0.0,1,40.0,31.69453546158291,98.74042459146452,0,0.0,0.0,0.0
11,1.0,1.0,1.0,0,0,0.0,2,30.0,16.43215303168792,77.91643329993731,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0,0.0,3,16.666666666666668,34.01714612592156,175.5457890744525,1,8.5,3.3717794892278574,18.895799353382774
25,1.0,1.0,1.0,1,23,23.0,2,22.0,17.376471401032596,81.54948816393934,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0,0.0,1,7.0,28.707212008703824,88.88257669436601,1,7.5,6.256618686509985,8.496878914474674
7,1.0,1.0,1.0,0,0,0.0,1,34.0,21.439110275712036,46.02691394956824,0,0.0,0.0,0.0
11,1.0,1.0,1.0,0,0,0.0,1,63.0,28.31318659251714,291.87289582322757,1,9.5,2.8444772001158425,15.786415033648126
8,1.0,1.0,1.0,0,0,0.0,3,14.0,24.795356547794395,114.22103511872638,1,8.0,3.536575307416771,21.29096093977362
21,1.0,1.0,0.0,1,9,9.0,2,17.5,27.5547560598159,299.2404455423875,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0,0,0.0,3,22.0,19.674448963533877,94.94265099237903,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0,0.0,2,19.5,17.814991657241464,119.149812623448,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0,0.0,1,56.0,24.68680931740508,125.09031584121423,1,7.5,3.2797959754142605,19.520795944487705
24,1.0,1.0,0.5,0,0,0.0,4,10.5,25.743046383091993,135.84809436275643,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0,0.0,1,75.0,33.728937458456805,259.6848346652109,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0,0.0,1,21.0,2.2047119364509564,8.672485078581696,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0,0.0,2,29.0,27.91389636364311,226.11713411523795,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0,0.0,1,69.0,21.46991057190199,69.98061337949801,0,0.0,0.0,0.0
5,1.0,1.0,0.5,0,0,0.0,1,12.0,13.895580401108008,39.60279623098671,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0,0.0,1,28.0,24.91652609331078,112.7188959181901,0,0.0,0.0,0.0
5,1.0,1.0,1.0,1,113,113.0,1,11.0,1.8932997003005823,16.101742512821836,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0,0.0,1,14.0,28.247173229432285,97.22074404223112,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0,0,0.0,1,13.0,22.697853622718068,48.138235206997706,0,0.0,0.0,0.0
15,1.0,1.0,0.5,0,0,0.0,3,17.0,19.460983086105703,96.338306492696,0,0.0,0.0,0.0
5,1.0,1.0,0.5,0,0,0.0,1,38.0,35.85554339737275,179.4039749180826,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0,0,0.0,1,7.0,36.3424945308844,106.23425828013745,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0,0.0,3,19.666666666666668,28.14750524619093,191.21711790585746,1,8.5,5.961691976342968,35.72187808372929
3,0.0,1.0,0.5,1,13,13.0,1,102.0,22.286559200546815,244.04195304400687,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0,0.0,1,43.0,21.801094893579,66.14850758733783,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0,0.0,1,16.0,19.960171349191558,48.07080755640667,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0,0,0.0,3,12.333333333333334,12.606409011274506,85.88439943037378,0,0.0,0.0,0.0
5,1.0,1.0,0.5,0,0,0.0,1,12.0,32.77577700046773,113.58386334391565,0,0.0,0.0,0.0
7,0.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0,0,0.0,3,13.0,9.496537764102651,47.95135839651784,1,7.0,3.704785095056962,17.55995320046808
6,0.0,1.0,0.0,0,0,0.0,1,15.0,1.0051726036187314,7.004560842364519,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0,0.0,2,42.0,29.93947995522054,284.54022702248983,0,0.0,0.0,0.0
9,0.0,1.0,0.0,1,15,15.0,2,12.5,1.7053707107621532,14.736957545912926,0,0.0,0.0,0.0
13,0.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0,0.0,1,12.0,31.9307159994992,206.47117215474483,1,9.0,3.0775082742496638,20.118613255217902
1,1.0,1.0,1.0,0,0,0.0,2,27.0,17.52178055753474,74.56587652803299,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0,0.0,1,31.0,27.892639671917827,71.83048398009828,0,0.0,0.0,0.0
8,1.0,1.0,0.5,0,0,0.0,2,14.0,4.79806597416558,26.87504812940496,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,1,7,7.0,2,8.0,13.490017398328941,67.15026574802769,0,0.0,0.0,0.0
9,0.0,1.0,0.5,0,0,0.0,3,16.0,24.66051193509398,89.90504476308713,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0,0.0,2,19.5,32.125095346350555,111.65853102605544,0,0.0,0.0,0.0
8,1.0,1.0,0.0,0,0,0.0,3,22.666666666666668,31.085657924449084,160.286294976047,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0,0.0,1,32.0,8.305077072038243,164.56931525391624,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0,0.0,1,6.0,30.942014931988094,129.30723226946452,0,0.0,0.0,0.0
21,1.0,1.0,0.5,0,0,0.0,2,42.0,24.712258157062045,111.27164134661163,0,0.0,0.0,0.0
12,0.0,1.0,0.5,0,0,0.0,3,15.666666666666666,16.769923328276565,84.01941210866339,0,0.0,0.0,0.0
22,0.0,1.0,0.5,1,24,24.0,2,14.5,9.333689238448896,51.23153700656512,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0,0.0,1,24.0,1.2480608455714295,11.46173600507624,1,8.0,2.874653689073882,16.63792294877301
15,0.0,1.0,0.5,0,0,0.0,1,49.0,24.036471346702502,101.34044282716872,0,0.0,0.0,0.0
9,0.0,1.0,0.0,1,15,15.0,3,12.333333333333334,19.669541054931667,109.53526432027797,0,0.0,0.0,0.0
7,0.0,1.0,0.5,0,0,0.0,1,6.0,32.25756878141777,107.6612461623054,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0,0.0,1,44.0,25.884429772451476,325.1534581001986,0,0.0,0.0,0.0
16,1.0,1.0,0.0,0,0,0.0,2,25.5,10.304719394229089,44.527093265957845,0,0.0,0.0,0.0
23,0.0,1.0,0.0,0,0,0.0,1,11.0,22.431384100224218,96.08601260118336,1,10.0,1.8925981419976305,12.587895668690603
17,1.0,1.0,1.0,0,0,0.0,2,21.5,38.421221131766586,276.9086381971354,0,0.0,0.0,0.0
4,1.0,1.0,0.5,1,17,17.0,2,24.5,4.558002047041938,46.642967173243655,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0,0.0,1,24.0,35.08117642309474,163.13381154362253,0,0.0,0.0,0.0
12,1.0,1.0,1.0,0,0,0.0,2,37.5,17.896122878809038,77.440062461383,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0,0,0.0,3,6.333333333333333,9.905622270961187,41.52157168024218,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0,0.0,3,7.666666666666667,14.473085994594912,62.32034786346247,1,9.0,3.3696729139570936,22.092627026754755
6,0.0,1.0,0.0,0,0,0.0,1,39.0,34.806001657516966,225.89925734612615,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0,0.0,2,31.0,19.50017639962546,183.78414706798526,0,0.0,0.0,0.0
14,1.0,1.0,0.5,1,14,14.0,1,33.0,26.173472119721197,446.2521724849786,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0,0.0,3,13.333333333333334,19.89568191399717,115.53872109593601,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0,0,0.0,2,30.0,30.944225827834863,106.16300818956418,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0,0.0,2,29.0,23.949498468154687,159.2416322415595,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0,0.0,3,18.333333333333332,21.334189902828275,99.12934025924433,0,0.0,0.0,0.0
21,0.0,1.0,0.5,0,0,0.0,1,15.0,5.782944306138241,13.220597615569812,0,0.0,0.0,0.0
1,1.0,1.0,1.0,1,12,12.0,1,76.0,21.406762747577314,130.8103426419152,1,13.0,6.520557172271744,13.525757344425525
4,1.0,1.0,1.0,0,0,0.0,3,11.666666666666666,17.793933244968283,63.69193119092888,0,0.0,0.0,0.0
6,0.0,1.0,0.5,0,0,0.0,1,9.0,18.69439770015248,63.1872760426378,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0,0.0,2,40.5,30.891393173290076,164.40556159353164,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0,0.0,1,41.0,6.805202553600555,24.2873311194868,0,0.0,0.0,0.0
16,1.0,1.0,1.0,0,0,0.0,1,96.0,6.365408030371412,28.123915819159354,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0,0.0,3,16.0,12.44952340841521,53.807639708153005,1,7.0,3.9903551004708575,16.389722061936858
14,0.0,1.0,0.5,1,18,18.0,1,17.0,34.25033188333395,180.61405404334542,0,0.0,0.0,0.0
21,1.0,1.0,1.0,0,0,0.0,1,26.0,29.037598644098072,183.13693168420804,0,0.0,0.0,0.0
18,1.0,1.0,0.0,0,0,0.0,2,14.0,13.305387842048154,75.9746813354505,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0,0.0,3,17.0,21.421450658117852,117.41212363552246,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0,0.0,1,26.0,10.282426597568914,20.56485319513783,0,0.0,0.0,0.0
12,0.0,1.0,0.5,0,0,0.0,1,6.0,6.408342043845434,18.940274982356545,0,0.0,0.0,0.0
5,1.0,1.0,0.0,0,0,0.0,3,25.666666666666668,17.650870524157163,105.35015467429439,0,0.0,0.0,0.0
13,0.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3,1.0,1.0,0.5,0,0,0.0,1,45.0,18.451564798994767,62.56743862426652,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0,0.0,4,12.25,25.784083298887417,126.85303026967051,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0,0.0,1,26.0,21.940714026136057,71.25390737641374,0,0.0,0.0,0.0
22,1.0,1.0,1.0,1,19,19.0,3,15.0,13.73407174392329,102.34118154020477,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0,0.0,1,33.0,2.6318910563899207,16.61290168160425,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0,0.0,1,41.0,5.040522674503693,13.878560418233812,0,0.0,0.0,0.0
2,1.0,1.0,1.0,1,20,20.0,3,12.0,7.339984816279984,67.22973053645643,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0,0.0,2,36.5,19.663247753885525,165.7694088740049,0,0.0,0.0,0.0
13,1.0,1.0,1.0,1,11,11.0,1,39.0,35.9059271452364,266.1619917038311,0,0.0,0.0,0.0
21,1.0,1.0,0.0,1,25,25.0,2,32.5,8.878889585267816,196.24822056154412,0,0.0,0.0,0.0
23,1.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0,0,0.0,2,36.5,29.770326044151226,164.1185426231922,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0,0,0.0,2,7.5,17.836490381082456,74.547843729187,0,0.0,0.0,0.0
21,0.0,1.0,1.0,0,0,0.0,1,44.0,12.330527426879696,28.278194869254225,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0,0.0,0,0.0,0.0,0.0,1,9.0,11.308362706938665,10.38783521881989
6,0.0,1.0,0.5,1,19,19.0,1,10.0,0.7861672640294529,7.075505376264972,0,0.0,0.0,0.0
6,1.0,1.0,1.0,1,21,21.0,2,26.5,17.830493821627662,131.2809998367905,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0,0.0,3,12.0,13.77286412976252,75.00975632711615,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0,0.0,1,95.0,42.55180507616551,367.06504282234823,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0,0,0.0,1,14.0,2.1835797461690185,18.931490677739838,1,8.0,2.2508438034294116,13.063780750061166
9,1.0,1.0,0.5,1,20,20.0,2,10.0,4.472664218645838,16.319262955933162,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0,0,0.0,2,17.0,22.235196272194287,137.59665109744878,0,0.0,0.0,0.0
6,0.0,1.0,0.5,0,0,0.0,2,16.5,26.21833216569177,186.8367616180445,2,11.0,3.0761558966832547,27.209114554757164
