participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
25,0.0,0.0,,1,68,68.0,3,31.333333333333332,25.334544276650973,239.99516123969929,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,1,236.0,1.5170201586590804,13.16671952789546,0,0.0,0.0,0.0
14,0.0,0.0,,1,18,18.0,2,12.5,15.664480682089353,44.03635003430659,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,5,13.4,17.679338336285255,94.40891410837185,0,0.0,0.0,0.0
10,1.0,0.0,,1,13,13.0,5,7.6,21.93051230610513,90.34611231575889,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,4,19.25,21.999859082248445,114.48697625703629,0,0.0,0.0,0.0
16,1.0,0.0,,2,25,15.0,5,18.4,13.109970048093533,61.11569562328132,0,0.0,0.0,0.0
17,1.0,0.0,,1,15,15.0,1,17.0,15.788287515752037,42.12490831818735,1,10.5,7.91859150945475,34.11428498737356
24,1.0,0.0,,0,0,0.0,2,11.0,26.615178819922292,79.13037592976869,0,0.0,0.0,0.0
18,1.0,0.0,,1,5,5.0,3,52.0,35.13667622287819,272.81765213977786,1,7.0,4.561164565443121,19.34884730174577
18,1.0,0.0,,1,5,5.0,4,34.5,33.981847790227995,263.27034792834826,0,0.0,0.0,0.0
9,1.0,0.0,,1,11,11.0,4,14.5,25.09841827161471,105.56516384182693,2,8.0,3.4416713884913595,15.930884439961034
18,1.0,0.0,,0,0,0.0,3,35.0,33.52848701465116,213.027019449498,0,0.0,0.0,0.0
12,0.0,0.0,,1,33,33.0,3,33.333333333333336,36.45477971814088,244.16919529393545,0,0.0,0.0,0.0
13,0.0,0.0,,2,20,18.0,2,36.5,21.39738555095201,107.84783369572581,0,0.0,0.0,0.0
12,1.0,0.0,,0,0,0.0,5,17.2,19.13318150251331,94.6846067821412,1,8.5,2.7158198082012595,14.174001384487205
14,0.0,0.0,,1,44,44.0,2,25.0,10.310085962971234,30.711147197638272,0,0.0,0.0,0.0
26,0.0,0.0,,1,28,28.0,1,64.0,1.6848668260118858,21.28190605418653,0,0.0,0.0,0.0
25,0.0,0.0,,2,19,11.0,3,46.0,32.41835433619112,289.25892597409353,1,10.5,3.5469122071484187,11.982463594024846
24,1.0,0.0,,0,0,0.0,5,18.6,22.213687352722165,133.14347792569325,0,0.0,0.0,0.0
1,1.0,0.0,,1,39,39.0,3,50.0,21.245793959510564,100.44708696394257,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,4,7.0,16.449745718146808,83.88744211753688,2,11.5,2.667322099446598,17.243878237703903
6,0.0,0.0,,1,30,30.0,2,31.0,13.724395435484706,209.41642971148104,0,0.0,0.0,0.0
19,1.0,0.0,,1,10,10.0,3,22.666666666666668,23.004033150895825,228.84051329843166,0,0.0,0.0,0.0
15,1.0,0.0,,1,42,42.0,3,10.333333333333334,8.536750822394291,66.55959766650078,0,0.0,0.0,0.0
13,1.0,0.0,,1,16,16.0,3,29.666666666666668,21.940828972587436,174.90986298214588,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,2,28.0,20.833957685605647,108.29433770492506,0,0.0,0.0,0.0
19,0.0,0.0,,1,18,18.0,4,25.75,22.099512589757662,186.88132034646364,0,0.0,0.0,0.0
13,0.0,0.0,,1,24,24.0,1,49.0,7.309560414768631,162.97678440646456,0,0.0,0.0,0.0
19,1.0,0.0,,1,12,12.0,3,18.666666666666668,18.762873538477848,154.31279478865227,0,0.0,0.0,0.0
15,1.0,0.0,,0,0,0.0,2,14.0,11.341524633456805,79.95872602057094,0,0.0,0.0,0.0
19,0.0,0.0,,0,0,0.0,2,12.5,15.173833112350309,62.30776553136986,0,0.0,0.0,0.0
22,0.0,0.0,,1,21,21.0,3,11.0,3.3965382686570464,17.565406551978263,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,3,26.333333333333332,21.42904812669515,114.2858822399184,0,0.0,0.0,0.0
9,0.0,0.0,,0,0,0.0,4,28.0,12.731366983811851,55.74881839080141,0,0.0,0.0,0.0
9,0.0,0.0,,0,0,0.0,3,21.666666666666668,32.367846698852425,226.20401562749507,1,7.0,2.675927180965977,4.2264709467368835
26,0.0,0.0,,0,0,0.0,3,52.666666666666664,28.98035700599617,246.5941424206943,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,5,18.0,22.213687352722165,133.14347792569325,0,0.0,0.0,0.0
7,1.0,0.0,,0,0,0.0,1,28.0,24.230815198430367,77.76998061130719,0,0.0,0.0,0.0
22,0.0,0.0,,1,39,39.0,1,9.0,8.492192102657496,34.15403294484494,1,11.0,2.8129280681972615,22.82246213442511
13,0.0,0.0,,0,0,0.0,2,14.0,4.643497257290225,17.413368760527856,0,0.0,0.0,0.0
3,1.0,0.0,,1,22,22.0,2,16.0,13.771193343574994,66.07521501915988,1,7.5,4.834133612956673,9.42000986835687
23,0.0,0.0,,0,0,0.0,6,26.666666666666668,25.255946682146416,257.37598867854916,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,3,35.333333333333336,21.076075123321996,125.12095549367119,1,9.0,3.0377942688802078,20.149784165000383
17,1.0,0.0,,1,15,15.0,3,22.333333333333332,22.92505792160257,101.13151521936827,1,10.5,7.91859150945475,34.11428498737356
3,0.0,0.0,,1,11,11.0,2,10.5,20.060703194667184,101.07417672629452,0,0.0,0.0,0.0
15,1.0,0.0,,1,34,34.0,5,20.0,23.18387890255956,118.89404540259359,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,5,16.2,20.836689233133445,91.7001125599455,0,0.0,0.0,0.0
1,1.0,0.0,,0,0,0.0,1,58.0,9.440484525192364,21.978156795181068,1,9.5,2.872375488921439,12.800900798060646
4,0.0,0.0,,0,0,0.0,1,72.0,1.0703745714343464,7.787978566783881,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,4,11.75,23.517735064484285,131.40638208329375,0,0.0,0.0,0.0
1,1.0,0.0,,0,0,0.0,4,8.5,9.810310420027939,39.81399458615458,0,0.0,0.0,0.0
24,1.0,0.0,,1,70,70.0,2,42.5,6.903445669771806,62.060685904937856,0,0.0,0.0,0.0
25,0.0,0.0,,1,42,42.0,3,24.0,13.210204495152764,115.95360497512752,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,114.0,5.204740625407418,25.907001351020345,1,9.5,2.0730078361601163,12.223109065474809
4,0.0,0.0,,0,0,0.0,3,37.666666666666664,31.316797268651342,184.0250711814061,0,0.0,0.0,0.0
24,0.0,0.0,,1,21,21.0,3,9.666666666666666,16.56657264290698,112.17520263588297,1,7.5,11.91822685984244,25.05876190429203
6,0.0,0.0,,1,25,25.0,3,27.666666666666668,27.44641631225453,160.4217279034793,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,3,32.333333333333336,21.133397132049442,128.34970969339395,0,0.0,0.0,0.0
14,0.0,0.0,,1,41,41.0,2,33.5,12.502407372527037,93.35672193297874,1,7.0,3.8610098219142417,20.649249378109758
6,0.0,0.0,,1,18,18.0,3,10.333333333333334,10.307170754026798,45.52640798578985,1,9.0,3.725714886517573,22.508808225440895
5,0.0,0.0,,0,0,0.0,5,15.2,23.05115790275385,140.42932062537812,0,0.0,0.0,0.0
25,0.0,0.0,,1,169,169.0,3,22.0,0.3407819630604832,7.156421224269501,0,0.0,0.0,0.0
16,1.0,0.0,,0,0,0.0,1,35.0,18.390821360376982,56.24869928372714,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,6,20.0,21.623374990022143,105.6493863948096,0,0.0,0.0,0.0
25,0.0,0.0,,1,15,15.0,2,59.5,30.679654605701394,350.6321978576667,0,0.0,0.0,0.0
16,1.0,0.0,,0,0,0.0,1,39.0,31.052639485865093,101.37507701014562,0,0.0,0.0,0.0
6,0.0,0.0,,0,0,0.0,3,20.333333333333332,20.636345213139027,102.30629166869659,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,6,30.0,21.562065355781225,131.7103274915825,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,4,28.5,24.87011761847968,151.00521865375447,0,0.0,0.0,0.0
19,1.0,0.0,,0,0,0.0,3,16.333333333333332,26.79940748379828,208.68447573398362,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,3,28.333333333333332,28.07243701514815,192.5349534909071,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,3,39.333333333333336,12.780262938342828,58.676118787375685,1,8.0,4.253548345554735,18.731432277020037
26,0.0,0.0,,0,0,0.0,3,31.0,27.02367690224077,117.42697296423466,0,0.0,0.0,0.0
13,1.0,0.0,,1,116,116.0,3,17.666666666666668,11.124250594810064,81.74521724377801,0,0.0,0.0,0.0
21,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
11,0.0,0.0,,0,0,0.0,4,16.5,21.531455552122555,80.36810790475839,0,0.0,0.0,0.0
8,1.0,0.0,,1,14,14.0,2,48.5,11.335667593029612,130.72626909282258,0,0.0,0.0,0.0
2,0.0,0.0,,1,21,21.0,6,18.666666666666668,14.481400565462293,122.96348635788247,0,0.0,0.0,0.0
9,0.0,0.0,,1,125,125.0,2,55.0,2.697619951498126,24.14496985651593,0,0.0,0.0,0.0
2,1.0,0.0,,0,0,0.0,1,9.0,8.986697921707652,25.154345535372244,1,11.0,5.344598965568419,24.544452737746226
19,0.0,0.0,,0,0,0.0,3,10.0,13.48577940877813,61.794095894955625,0,0.0,0.0,0.0
17,1.0,0.0,,1,15,15.0,3,27.666666666666668,22.92505792160257,101.13151521936827,1,10.5,7.91859150945475,34.11428498737356
1,1.0,0.0,,0,0,0.0,2,23.0,17.628489070284857,45.569317291779726,1,7.0,3.303674431065903,18.329181875526054
23,0.0,0.0,,0,0,0.0,4,39.75,25.52301159149485,157.6217939137507,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,2,24.0,13.849846065114669,55.936705919131896,1,7.0,3.673705289047169,20.19527763751848
23,0.0,0.0,,1,46,46.0,4,22.0,17.43737455281315,72.45842376365871,0,0.0,0.0,0.0
1,1.0,0.0,,0,0,0.0,2,11.0,7.932252182130144,45.1854462810137,2,9.0,3.6184127424052255,21.476274726489173
24,1.0,0.0,,1,27,27.0,3,13.666666666666666,16.897861904846604,131.60804138035988,0,0.0,0.0,0.0
23,0.0,0.0,,1,56,56.0,5,25.0,26.002660757257836,210.5167934133523,0,0.0,0.0,0.0
12,1.0,0.0,,1,38,38.0,8,13.125,17.238835875096953,86.12515172063601,0,0.0,0.0,0.0
8,1.0,0.0,,1,67,67.0,2,23.0,19.6704154408186,123.31198788258071,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,1,9.0,1.0703745714343464,3.4369016093996247,0,0.0,0.0,0.0
16,1.0,0.0,,0,0,0.0,1,50.0,10.419958172701865,27.0136583309734,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,5,24.0,23.300034351864173,155.48910014210327,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,4,26.75,34.68455997628621,157.3522903349638,0,0.0,0.0,0.0
9,1.0,0.0,,1,11,11.0,2,21.0,20.438778197079273,96.03868880324985,0,0.0,0.0,0.0
14,0.0,0.0,,1,44,44.0,1,14.0,1.3855220148226803,18.0117861926948,0,0.0,0.0,0.0
19,0.0,0.0,,1,17,17.0,3,20.0,12.106560723511029,98.6345446118781,1,7.0,4.477117743059004,19.767317787137742
22,0.0,0.0,,1,39,39.0,1,14.0,2.737162275178774,25.674210079786437,0,0.0,0.0,0.0
8,1.0,0.0,,0,0,0.0,5,15.6,20.426659491917952,130.89664440350361,0,0.0,0.0,0.0
24,0.0,0.0,,1,30,30.0,3,17.0,19.111162562892023,96.23642173598914,0,0.0,0.0,0.0
25,0.0,0.0,,1,138,138.0,4,20.0,3.8823950628960144,25.963646743028296,0,0.0,0.0,0.0
9,1.0,0.0,,1,15,15.0,4,17.0,11.815018945455602,34.339337650239024,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,3,15.0,14.656673137876565,40.387163723452566,0,0.0,0.0,0.0
2,0.0,0.0,,1,225,225.0,3,30.666666666666668,1.4713341421385273,11.130312436025783,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,2,19.0,10.240075164239261,49.15933445652252,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,6,12.166666666666666,25.714610700061154,103.4185874328784,0,0.0,0.0,0.0
6,0.0,0.0,,1,30,30.0,3,24.0,13.723164551236435,165.00542819831273,0,0.0,0.0,0.0
4,0.0,0.0,,0,0,0.0,3,29.666666666666668,31.83580051349105,193.26204151575442,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,3,29.666666666666668,25.134260302717934,202.16972778034582,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,1,106.0,33.84047189768523,263.98681298279473,0,0.0,0.0,0.0
1,1.0,0.0,,1,18,18.0,3,16.0,12.868391778133201,84.91416640668739,1,9.5,2.872375488921439,12.800900798060646
9,0.0,0.0,,1,16,16.0,2,27.0,16.602887192435407,61.048445064885854,3,7.333333333333333,5.460245964667021,18.362918679235495
18,1.0,0.0,,1,55,55.0,2,52.5,21.896886666842374,358.81175789949356,0,0.0,0.0,0.0
16,1.0,0.0,,1,25,25.0,4,21.5,16.140377035662436,66.05800509616455,0,0.0,0.0,0.0
12,0.0,0.0,,0,0,0.0,3,6.666666666666667,17.281001716185383,81.23732444324905,2,7.75,8.209193693610798,28.03681337463476
17,1.0,0.0,,1,15,15.0,2,12.0,23.719132921247912,106.0888597611751,0,0.0,0.0,0.0
3,1.0,0.0,,0,0,0.0,2,6.5,13.34154505198105,52.53345031057685,2,8.25,3.82349718819831,12.671568573705882
16,0.0,0.0,,0,0,0.0,4,41.0,22.70457083222491,185.8015026743624,0,0.0,0.0,0.0
22,0.0,0.0,,1,30,30.0,1,13.0,2.099829732731165,18.607514862968564,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,3,7.666666666666667,32.70925387442575,157.65660083245837,2,8.5,4.038349226010971,22.64120291365429
6,0.0,0.0,,1,18,18.0,3,15.333333333333334,10.434474759687724,68.27463050890226,1,9.0,3.725714886517573,22.508808225440895
6,0.0,0.0,,1,16,16.0,2,28.0,27.705571635361885,86.14966294475047,0,0.0,0.0,0.0
10,1.0,0.0,,2,10,7.0,5,17.2,29.796793777588448,171.93565262177987,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,3,43.0,12.893441447212156,70.2355048720553,1,8.0,4.253548345554735,18.731432277020037
8,1.0,0.0,,0,0,0.0,2,37.5,23.80910892033259,151.68008412089856,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,3,12.666666666666666,9.023795174832872,25.458105966923274,2,7.5,4.17037705983323,16.300894253577333
17,1.0,0.0,,1,15,15.0,2,20.0,22.388963977163353,133.16643424052643,1,10.5,7.91859150945475,34.11428498737356
21,1.0,0.0,,0,0,0.0,4,23.25,17.99359184489741,130.15330214341088,1,8.0,3.642798978783072,18.20700401450663
14,0.0,0.0,,1,20,20.0,3,14.0,11.988995595509218,49.92399002980047,0,0.0,0.0,0.0
2,0.0,0.0,,1,23,23.0,3,46.0,30.43537289639988,305.4056004748768,0,0.0,0.0,0.0
12,0.0,0.0,,0,0,0.0,3,6.666666666666667,17.41343187410533,82.54129289788939,1,7.0,3.957454929002113,16.241290204614828
7,0.0,0.0,,1,21,21.0,3,18.333333333333332,20.05761988354101,88.27140223185523,1,9.0,4.0158585503654205,20.630492197951003
23,0.0,0.0,,1,47,47.0,5,22.0,23.360335773287552,140.09146303201493,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,2,16.5,24.16119629742735,131.44315145747075,1,10.0,2.5071485016493233,20.950700766918622
22,0.0,0.0,,1,16,16.0,3,25.0,22.915973809594576,222.97156859066186,0,0.0,0.0,0.0
2,1.0,0.0,,0,0,0.0,2,13.0,25.039094210516588,129.58093160518996,0,0.0,0.0,0.0
18,1.0,0.0,,1,5,5.0,4,44.75,26.552288741781304,219.95743713901993,1,7.0,4.561164565443121,19.34884730174577
3,0.0,0.0,,1,14,14.0,1,8.0,21.2810705080608,84.27358136006089,0,0.0,0.0,0.0
14,0.0,0.0,,1,41,41.0,2,19.5,12.750828285883253,78.13891873784863,1,7.0,3.8610098219142417,20.649249378109758
19,1.0,0.0,,1,12,12.0,2,13.5,20.373565365744597,171.71419649538834,0,0.0,0.0,0.0
25,0.0,0.0,,1,17,17.0,3,34.0,16.836623048191047,154.85678660128272,0,0.0,0.0,0.0
14,0.0,0.0,,1,17,17.0,1,28.0,22.53682786834066,159.60753138613376,0,0.0,0.0,0.0
21,0.0,0.0,,1,28,28.0,1,27.0,8.036510184811672,178.88779591957731,1,8.0,4.708007586986607,14.494987972716933
7,1.0,0.0,,1,23,23.0,2,32.5,8.559248114310464,20.731409314180063,0,0.0,0.0,0.0
4,0.0,0.0,,1,12,12.0,3,38.333333333333336,22.883868623694365,161.73004585305088,0,0.0,0.0,0.0
19,1.0,0.0,,1,20,20.0,2,66.5,21.855035632527173,291.7634281595721,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,2,6.5,13.632974561754475,31.10358088885109,0,0.0,0.0,0.0
2,0.0,0.0,,1,27,27.0,6,21.666666666666668,14.22036703874234,125.42022503240368,0,0.0,0.0,0.0
14,0.0,0.0,,1,122,122.0,4,18.5,4.753985422309137,22.29032523816658,0,0.0,0.0,0.0
3,0.0,0.0,,1,14,14.0,3,12.666666666666666,16.413155930022143,63.822570678372074,0,0.0,0.0,0.0
4,0.0,0.0,,1,85,85.0,2,26.0,9.136001244779948,22.86895047655242,0,0.0,0.0,0.0
21,1.0,0.0,,0,0,0.0,4,29.75,22.871056530419114,131.043285534944,0,0.0,0.0,0.0
5,0.0,0.0,,0,0,0.0,1,34.0,47.4053106112724,367.70917191783536,0,0.0,0.0,0.0
8,1.0,0.0,,1,15,15.0,5,21.4,17.117559796682702,141.50777382182267,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,2,7.5,27.267619775682245,126.33359191793323,2,8.5,4.038349226010971,22.64120291365429
21,1.0,0.0,,0,0,0.0,3,21.0,25.4787020265511,189.34156395904793,0,0.0,0.0,0.0
24,1.0,0.0,,1,74,74.0,2,50.0,4.286415216365461,47.34605461415741,0,0.0,0.0,0.0
6,0.0,0.0,,1,3,3.0,2,11.0,15.074260200342394,121.24294176813429,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,1,16.0,30.245379278072896,141.8117798475636,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,1,51.0,28.014020904726305,130.19032893086634,1,9.5,3.5334913694876717,14.06372727755522
4,0.0,0.0,,0,0,0.0,3,40.333333333333336,31.56326984726829,186.7132139761302,0,0.0,0.0,0.0
23,0.0,0.0,,1,56,56.0,5,25.4,25.46512594776621,238.9454933636569,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,3,35.0,31.526986016915405,225.13177566191328,0,0.0,0.0,0.0
6,0.0,0.0,,1,18,18.0,4,10.75,8.459346776673335,38.27860601739277,1,9.0,3.725714886517573,22.508808225440895
4,0.0,0.0,,0,0,0.0,3,18.666666666666668,18.938876185968212,103.71072476533487,0,0.0,0.0,0.0
12,1.0,0.0,,1,33,33.0,4,9.5,13.944156905349825,51.45669728865718,0,0.0,0.0,0.0
2,1.0,0.0,,1,23,23.0,2,36.0,5.276014699206997,25.402901531230114,1,7.0,3.513816778967403,19.01036663759569
13,1.0,0.0,,2,24,19.5,2,44.0,16.244328353661274,192.58094762836063,0,0.0,0.0,0.0
17,1.0,0.0,,0,0,0.0,1,7.0,4.181335012216024,21.42878566505174,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,1,79.0,36.816743397537806,389.23225396034053,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,3,6.0,18.61198274620252,61.724421605045286,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,1,72.0,12.7023325238673,28.41126107725933,0,0.0,0.0,0.0
23,0.0,0.0,,1,56,56.0,5,22.4,25.76658913942058,215.8023835243702,0,0.0,0.0,0.0
3,1.0,0.0,,1,13,13.0,2,27.5,17.99285939110063,101.0258240737497,0,0.0,0.0,0.0
18,1.0,0.0,,1,25,25.0,2,37.5,25.409732501889497,327.6552192220778,0,0.0,0.0,0.0
9,0.0,0.0,,2,18,16.0,3,26.0,19.308956908966554,206.3357152089136,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,1,10.0,12.860167483934983,29.543183454245067,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,2,32.5,33.51737863435109,155.817561471825,0,0.0,0.0,0.0
17,1.0,0.0,,1,22,22.0,1,25.0,9.401955532600407,25.747921964122764,2,7.0,3.7631077151223806,18.95864707886738
11,0.0,0.0,,0,0,0.0,2,34.5,15.052578741887116,133.2150093286996,0,0.0,0.0,0.0
13,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0,0,0.0,2,26.5,17.510347647814488,77.10966689430151,1,9.5,3.8679821235775993,8.707762304726042
3,1.0,0.0,,1,22,22.0,1,13.0,8.411507397819527,100.93808877383388,1,7.5,4.834133612956673,9.42000986835687
17,1.0,0.0,,0,0,0.0,2,20.5,27.369862212456752,113.30792685742804,0,0.0,0.0,0.0
24,0.0,0.0,,0,0,0.0,7,10.0,17.602154641757952,93.37118476156785,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,2,20.5,26.74482109664291,222.13701915906574,0,0.0,0.0,0.0
24,0.0,0.0,,1,8,8.0,3,11.333333333333334,41.3395731568942,283.09475995653156,0,0.0,0.0,0.0
6,0.0,0.0,,1,15,15.0,2,21.0,20.69677445049861,142.5930642668005,1,8.0,3.529790292440092,15.071271232722228
4,0.0,0.0,,0,0,0.0,7,23.142857142857142,25.49111665587656,127.71312408350965,0,0.0,0.0,0.0
16,0.0,0.0,,1,38,38.0,3,17.333333333333332,13.610201416924966,74.5796127069912,2,7.25,4.374319603332703,14.699655975973123
5,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,20,20.0,3,17.666666666666668,10.509723545068976,50.5437584126249,1,9.0,3.725714886517573,22.508808225440895
24,0.0,0.0,,1,27,27.0,5,15.8,10.045968286880177,67.24133291677298,0,0.0,0.0,0.0
19,0.0,0.0,,0,0,0.0,1,8.0,27.80592092241929,100.38624748246795,0,0.0,0.0,0.0
21,0.0,0.0,,1,28,28.0,1,52.0,8.036510184811672,186.69899963984267,1,8.0,4.708007586986607,14.494987972716933
25,0.0,0.0,,1,18,18.0,3,44.333333333333336,24.742007387375164,206.42107687202505,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,1,8.0,3.741451310720616,7.482902621441232,0,0.0,0.0,0.0
26,0.0,0.0,,0,0,0.0,3,24.666666666666668,25.892142047275104,109.0037175443495,0,0.0,0.0,0.0
3,1.0,0.0,,0,0,0.0,3,12.333333333333334,23.401701230244612,98.99126938079034,1,9.0,2.8992476959414386,19.08318874461412
3,1.0,0.0,,1,13,13.0,3,12.0,19.502747928492056,111.30230141935829,0,0.0,0.0,0.0
21,0.0,0.0,,1,21,21.0,1,66.0,13.135282481826438,84.6849462817949,0,0.0,0.0,0.0
24,1.0,0.0,,0,0,0.0,2,16.5,27.81610135099976,135.34579972028408,0,0.0,0.0,0.0
22,0.0,0.0,,1,39,39.0,1,9.0,1.8621967496432579,14.61170274185167,1,7.0,4.710565898716458,18.306302981624157
6,0.0,0.0,,0,0,0.0,3,53.0,21.4158324802151,85.58907790084737,1,8.0,3.529790292440092,15.071271232722228
22,0.0,0.0,,0,0,0.0,1,52.0,7.3904838913981585,26.15730998930481,0,0.0,0.0,0.0
6,0.0,0.0,,1,30,30.0,3,22.0,13.78192722054989,171.4438773397222,0,0.0,0.0,0.0
9,1.0,0.0,,2,16,13.5,2,11.0,12.260658042107568,132.38290749449465,1,7.0,3.8174901920559474,18.586122795807242
13,0.0,0.0,,1,24,24.0,2,15.5,18.602258681843566,104.53389458514567,0,0.0,0.0,0.0
3,1.0,0.0,,1,13,13.0,2,9.5,24.690963748747123,169.50675765014412,0,0.0,0.0,0.0
