participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
12,1.0,0.0,,0.8533000946044922,0.6171000003814697,0.00026590621119352637,0.18350886363609165,0.18350886363609165,0.15334723010566662,283,10,56,28.6,2,28.0,12.024793379512738,38.75569236343084
4,0.0,0.0,,0.0065500736236572266,111.0980544090271,0.0003442494882005844,-0.4551502764225006,-0.4551502764225006,-0.45972827076911926,353,17,19,11.882352941176471,8,15.0,23.331307780655912,103.82576534599329
8,1.0,0.0,,0.52239990234375,17.525299161672592,0.001393025689914775,0.04845280657295419,0.04845280657295419,0.053801639248495514,324,11,65,22.181818181818183,2,43.5,22.620130728594205,240.2892673908943
9,1.0,0.0,,0.8192503452301025,14.930498361587524,-0.0031915568856817796,0.17570254649100853,0.17570254649100853,0.16228011596030079,240,11,99,24.727272727272727,4,14.75,10.921127188671775,55.387594348012385
15,1.0,0.0,,0.8346500396728516,20.98044729232788,-0.0031910037769194988,0.18593597412109375,0.18593597412109375,0.17776530981063843,261,15,36,20.133333333333333,3,11.0,17.13595057323177,109.43089058495683
26,0.0,0.0,,0.5548996925354004,0.02715015411376953,0.0008093388731218816,0.3359196186065674,0.3359196186065674,0.3248433768749237,300,14,46,17.428571428571427,3,27.333333333333332,26.49131832375188,130.6941048204848
16,1.0,0.0,,0.5215499401092529,69.09029853343964,-0.009229111512897265,-0.720356243665145,-0.720356243665145,-0.7080861114242871,153,9,156,31.88888888888889,3,20.0,8.79142922702106,35.515799549121574
22,0.0,0.0,,0.3327498435974121,11.242250323295593,-0.004045549425738426,-0.2658112680210787,-0.2658112680210787,-0.27460517077425917,226,11,66,29.454545454545453,0,0.0,0.0,0.0
26,0.0,0.0,,0.2023000717163086,25.49901580810547,0.00021481363546605516,-0.06628531217575073,-0.06628531217575073,-0.07483028620481491,235,15,32,14.8,5,22.2,22.441121648104577,143.8287347692017
7,0.0,0.0,,0.30334997177124023,1.6896538734436035,0.000384189753746057,0.10699234157800674,0.10699234157800674,0.09680424630641937,284,10,56,30.1,2,16.0,22.628956867940822,86.00455672390696
24,1.0,0.0,,0.33334994316101074,3.221749782562256,0.00058771090782426,0.008377312682569027,0.008377312682569027,0.009834797121584415,327,14,35,18.357142857142858,4,19.25,23.151595796562614,106.88740213738791
21,1.0,0.0,,0.6525998115539551,1.1694551706314087,-0.00010289934111663055,0.27113804429852995,0.27113804429852995,0.25710240863438905,198,13,44,16.76923076923077,3,36.333333333333336,19.2876586233436,205.75858787578147
22,0.0,0.0,,0.7021499872207642,0.9276471138000488,0.0016554048159378586,0.2799440371890028,0.2799440371890028,0.2766777552862823,264,14,51,18.285714285714285,5,16.0,16.63119546510802,78.24016886959633
21,1.0,0.0,,0.15170001983642578,235.53325402736664,0.0006081206845931856,-0.6710799832303985,-0.6710799832303985,-0.636310396200946,94,12,34,18.416666666666668,5,21.0,19.317330032537917,134.38532879317557
5,0.0,0.0,,0.5766000747680664,2.5234508514404297,0.00034265885793877327,0.21618957817554474,0.21618957817554474,0.19936296343803406,292,9,68,37.888888888888886,0,0.0,0.0,0.0
21,0.0,0.0,,0.3115499019622803,42.00861256122589,-0.0009889661335430815,-0.07800316944175742,-0.07800316944175742,-0.11244536600565253,179,4,123,74.25,3,17.0,14.74779875281037,70.63584253647313
24,0.0,0.0,,0.4808998107910156,1.636850118637085,-0.0009909299746832805,0.025551046310018758,0.025551046310018758,0.011657687498823677,279,7,101,37.714285714285715,3,26.333333333333332,13.029841728961017,82.45938938422744
9,1.0,0.0,,0.4363996982574463,2.9935516119003296,-0.00011333787492294245,0.0985643496366442,0.0985643496366442,0.09121771748702355,220,16,45,17.5625,6,8.5,15.805761163440566,77.48999061821894
22,0.0,0.0,,0.39299988746643066,30.01285171508789,-0.0025474389959614053,-0.07641963798458837,-0.07641963798458837,-0.08182236274577077,105,12,101,21.916666666666668,4,20.25,21.28356783544949,166.63334283597268
21,1.0,0.0,,1.1865003108978271,16.031492710113525,-0.004582144866035204,0.4157833021228053,0.4157833021228053,0.40765879555843376,30,12,35,18.083333333333332,5,23.4,19.132519946493375,135.30216778438142
24,0.0,0.0,,0.5008125049727301,3.98104989528656,-0.0009008129358576225,0.17609951108777555,0.17609951108777555,0.1714417911020125,84,15,52,15.866666666666667,6,14.5,15.430448866044728,79.79485407648696
16,0.0,0.0,,0.07844996452331543,38.70574998855591,-0.0015308334841832509,-0.3724718444487628,-0.3724718444487628,-0.3812834990926795,9,16,24,12.875,3,41.666666666666664,30.998501039123354,202.40968577064834
14,0.0,0.0,,0.0,39.180196046829224,-0.0009663314553644026,-0.4964038844869918,-0.4964038844869918,-0.48987285616373416,0,8,63,40.375,1,14.0,1.3855220148226803,18.0117861926948
6,0.0,0.0,,0.6376249194145203,4.305602073669434,0.00017962696955945153,0.08690668922178552,0.08690668922178552,0.09096989510715874,49,14,40,14.285714285714286,5,25.8,23.328439439908383,133.48588739225235
23,0.0,0.0,,0.47875022888183594,2.4665985107421875,0.00015311658758350403,0.15188169479370117,0.15188169479370117,0.15781311690807343,269,11,65,20.90909090909091,4,27.0,24.058860365195017,111.63356723311675
4,0.0,0.0,,0.2633500099182129,60.20599555969238,0.0009572162916943943,-0.21586818993091583,-0.21586818993091583,-0.21469779312610626,346,17,26,12.882352941176471,6,16.666666666666668,24.79633683569683,124.24202340649028
1,1.0,0.0,,0.29040002822875977,15.351648807525635,-0.002020517972596545,-0.2126866999794455,-0.2126866999794455,-0.22739123702049255,199,12,54,22.333333333333332,4,15.0,8.078372100271771,55.727884971372454
13,1.0,0.0,,0.6615996360778809,2.9108002185821533,0.000623049246727537,0.18072335392821068,0.18072335392821068,0.18011915165445078,185,10,65,25.0,3,29.666666666666668,21.940828972587436,174.90986298214588
19,0.0,0.0,,0.5194001197814941,0.14259982109069824,0.00010853509435469209,0.1638460843836894,0.1638460843836894,0.15856955477580933,161,21,34,12.523809523809524,2,26.5,16.1084288059018,139.81971027817792
22,0.0,0.0,,0.005500078201293945,363.05530047416687,-0.0019196511994306839,-1.439564853489232,-1.439564853489232,-1.4120806738792162,5,9,124,31.0,2,32.5,11.607460387587006,68.60803796356792
24,1.0,0.0,,0.2955002784729004,9.724499583244324,-0.006997210910447154,-0.44458180115002544,-0.44458180115002544,-0.4469711979521929,232,9,74,29.11111111111111,2,39.5,12.717545609675838,61.50815723810278
22,0.0,0.0,,0.6084499359130859,0.10369992256164551,0.0008258789823486014,0.289327145958481,0.289327145958481,0.3008228685544885,207,13,58,24.23076923076923,2,12.0,7.8256905929972955,39.284380925036
17,1.0,0.0,,0.45904994010925293,19.78965684454492,-0.0012022277291010857,-0.09024817619671006,-0.09024817619671006,-0.08382443040446451,51,13,26,14.307692307692308,5,28.6,28.232846757884932,164.01863376475285
14,0.0,0.0,,0.3476998805999756,6.539749622344971,-0.005723998708530483,-0.45422499253302395,-0.45422499253302395,-0.45420983075485816,79,13,103,22.692307692307693,1,28.0,22.53682786834066,159.60753138613376
15,1.0,0.0,,0.3756999969482422,0.2570502758026123,-5.4512257188236287e-05,0.1300676416616146,0.1300676416616146,0.11862391557382501,69,10,49,29.4,2,17.0,17.646482501543122,73.5905616910691
21,0.0,0.0,,0.5368000268936157,4.954042257640164,3.6243872128781036e-05,0.14889720992213873,0.14889720992213873,0.14983531417160378,321,4,99,69.75,1,70.0,8.036510184811672,186.69899963984267
6,0.0,0.0,,0.0,50.630957961082444,0.0005978534906427237,-0.2692428753823459,-0.2692428753823459,-0.2643627874216206,0,10,48,29.9,3,13.333333333333334,0.3977960910828447,3.630856864613516
24,0.0,0.0,,0.5699999332427979,6.116798162460327,-0.0013842625417398227,0.17795885026621885,0.17795885026621885,0.17047835087430652,166,10,63,30.8,3,9.666666666666666,16.56657264290698,112.17520263588297
4,0.0,0.0,,0.2039504051208496,57.57437348365784,-0.00136861554759206,-0.2656744420528412,-0.2656744420528412,-0.2762649953365326,176,13,20,11.76923076923077,6,28.833333333333332,25.916596864900413,193.31607545185753
23,0.0,0.0,,0.15054988861083984,290.5115921497345,-0.0006054996108747004,-1.0180684328079224,-1.0180684328079224,-0.9878329634666443,28,11,27,12.909090909090908,5,39.4,23.44886890292248,148.94708574990847
7,0.0,0.0,,0.29360008239746094,4.062151908874512,0.0001961840416953512,0.09692094475030899,0.09692094475030899,0.09730861335992813,278,8,87,40.625,2,8.5,29.16893381685251,145.4188429207222
6,0.0,0.0,,0.9537093806266785,33.15510869026184,0.003115818514154355,0.12157840655297458,0.12157840655297458,0.11901758740777554,279,17,28,13.647058823529411,5,17.4,13.757106893478886,91.25121275840715
18,1.0,0.0,,0.21860027313232422,2.4754996299743652,-0.0011232500744307492,-0.30711689591407776,-0.30711689591407776,-0.28373241424560547,229,12,24,13.416666666666666,5,33.8,31.950452654135557,208.63782782310258
25,0.0,0.0,,0.18815016746520996,13.113397121429443,0.0006791925177691914,-0.0797809362411499,-0.0797809362411499,-0.07122170180082321,207,12,36,21.0,2,36.5,27.900010521028513,219.01882193290962
23,0.0,0.0,,0.9179997444152832,4.822947025299072,0.002514678127966351,0.4721638560295105,0.4721638560295105,0.4908066689968109,193,12,25,11.083333333333334,7,29.714285714285715,21.108984781231044,139.3264127094105
24,1.0,0.0,,0.23720002174377441,9.7350492477417,0.0006684416464758955,0.01508922316133976,0.01508922316133976,0.020295672118663788,311,10,65,28.2,3,19.333333333333332,17.62105806272544,57.93836538920832
26,0.0,0.0,,0.0987999439239502,228.78190302848816,-0.0055466129247453005,-0.9264264878104714,-0.9264264878104714,-0.9222964241071736,7,9,99,34.22222222222222,3,10.666666666666666,5.933414391838269,35.05970694507985
24,1.0,0.0,,0.13450002670288086,12.63518738746643,-0.00011929487795336559,-0.033409588038921356,-0.033409588038921356,-0.042580343782901764,206,13,54,20.692307692307693,4,16.75,25.299009081951013,135.3489004047218
14,0.0,0.0,,0.014249801635742188,105.46410655975342,-0.0046127803129505564,-1.489411473274231,-1.489411473274231,-1.475289225578308,1,14,65,18.428571428571427,2,34.0,27.676023239362557,180.5275855041946
22,0.0,0.0,,0.7549999952316284,3.014498472213745,0.00171473848513244,0.2663432974107459,0.2663432974107459,0.26605364885102817,355,14,51,19.214285714285715,4,16.25,19.851240114013507,95.38923223808786
4,0.0,0.0,,0.6195001602172852,1.3605501651763916,-0.0002593223465514328,0.21678763628005981,0.21678763628005981,0.22304996848106384,277,18,20,11.944444444444445,4,27.0,20.80001506766212,188.80711588764962
23,0.0,0.0,,0.37524986267089844,18.30312705039978,-0.00030137739521483945,0.00017472809122409672,0.00017472809122409672,0.00354766845703125,53,13,33,13.0,5,33.8,18.153059064245035,108.45090156073942
6,0.0,0.0,,0.527999997138977,3.848057985305786,0.00011262240680473703,0.13054962151524732,0.13054962151524732,0.11618240131885259,234,16,39,16.8125,2,30.0,8.595008591655247,197.841070778586
24,1.0,0.0,,0.22970008850097656,204.49678826332092,-0.008884096957248762,-1.7683247327804565,-1.7683247327804565,-1.7412019968032837,56,11,54,25.181818181818183,3,19.666666666666668,29.414664647301986,126.52245396076664
19,1.0,0.0,,0.35159969329833984,101.5234055519104,0.0012111103236535192,-0.42837777733802795,-0.42837777733802795,-0.397015243768692,356,8,26,13.625,6,39.0,20.97274443437126,194.3350527903101
14,0.0,0.0,,0.3135998249053955,31.693701028823853,-0.00634162162462716,-0.5844749082036379,-0.5844749082036379,-0.5794768784662037,58,13,103,21.76923076923077,2,22.5,19.899315759833847,99.34945490011566
1,1.0,0.0,,0.3246500492095947,8.491848945617676,-0.0005249289915028352,0.0315859160837339,0.0315859160837339,0.04737046839818581,16,12,41,17.083333333333332,6,21.0,7.908308577822107,53.93736729369518
9,1.0,0.0,,0.16789984703063965,21.547098398208618,-0.0002467301202095076,-0.14074950525406696,-0.14074950525406696,-0.12531467624332593,113,11,45,21.272727272727273,4,25.25,11.815018945455602,34.39611854302132
7,1.0,0.0,,0.2590501308441162,6.119999885559082,-0.009168192479711679,-0.681367949277413,-0.681367949277413,-0.7151134010637925,193,14,66,17.785714285714285,3,7.0,9.76924005425154,44.66448512434087
12,1.0,0.0,,0.06699991226196289,49.120951414108276,-0.0009889259591935606,-0.27058774967487453,-0.27058774967487453,-0.28901944039524463,2,16,49,19.0,2,11.5,14.121044795543831,66.57442817163837
25,0.0,0.0,,0.3629499673843384,46.618410355027976,-0.0014673518507559232,-0.09954513087659991,-0.09954513087659991,-0.08352330595948673,141,12,22,12.333333333333334,6,30.333333333333332,16.646206615231872,144.78175898447094
17,1.0,0.0,,0.2909998893737793,15.041951656341553,0.0008399389851373612,0.01482310425490141,0.01482310425490141,0.0031934925355017185,248,10,51,27.8,3,22.0,20.930833699594167,122.74732381974378
14,0.0,0.0,,0.26440000534057617,121.17884016036987,-0.0071167690175648265,-0.8265621895883598,-0.8265621895883598,-0.813603767268445,150,7,106,45.57142857142857,2,10.5,2.7873210395679524,7.017730250047852
22,0.0,0.0,,0.5879499912261963,0.04399979114532471,0.0008823812688560475,0.26076801551156353,0.26076801551156353,0.2519748983175858,356,15,57,20.6,3,9.333333333333334,2.716968857274638,22.64140714395506
14,0.0,0.0,,0.68215012550354,5.1407999992370605,0.000746869329060687,0.21916848738320402,0.21916848738320402,0.2206104434054831,316,7,99,43.142857142857146,4,11.25,17.80533060004672,99.17174190143312
7,1.0,0.0,,0.194350004196167,21.60056884765625,0.00028060120740869385,-0.07532046622588855,-0.07532046622588855,-0.09147890671439791,277,15,52,16.4,5,17.2,13.478755538015102,69.78404502567317
8,1.0,0.0,,0.12275004386901855,223.02435076236725,-0.009193078627223298,-1.262131721031766,-1.262131721031766,-1.2468999509616276,71,10,65,24.8,6,15.5,22.10476476155956,114.7978214148519
26,0.0,0.0,,0.2396998405456543,2.107250928878784,-0.0005016618379555054,-0.04136495292186737,-0.04136495292186737,-0.04495876654982567,60,16,27,13.125,5,25.2,25.442304146497726,112.50493265010584
21,1.0,0.0,,0.991950273513794,16.970096707344055,-0.0033557765743576504,0.2368734610848734,0.2368734610848734,0.2249912119047426,61,12,35,17.833333333333332,5,24.6,16.77649154183115,93.12438793857008
5,0.0,0.0,,0.7648499011993408,27.781548142433167,-0.0006733229836319603,-0.12398367535834219,-0.12398367535834219,-0.11348044353982677,263,12,70,20.833333333333332,6,14.333333333333334,32.6074172175481,190.62794123916137
5,0.0,0.0,,0.19464993476867676,11.98389995098114,-0.00770415868218876,-0.9262128003171178,-0.9262128003171178,-0.9290648421783676,134,10,92,31.9,2,7.0,3.1144872650683855,15.328233000679996
23,0.0,0.0,,0.7250497341156006,0.0634000301361084,0.0014701981896802318,0.35668888688087463,0.35668888688087463,0.3486303985118866,344,13,65,16.615384615384617,6,20.0,21.882589649728747,131.50714569643813
14,0.0,0.0,,0.42639994621276855,28.665031671524048,0.0007472073899358228,-0.10154720013882934,-0.10154720013882934,-0.08945631102635988,233,13,53,22.53846153846154,4,9.75,16.74726979209232,84.86366382033337
25,0.0,0.0,,0.29649996757507324,7.558799505233765,-0.0006923748162888485,0.0014843015777630606,0.0014843015777630606,-0.010559631680188537,286,14,31,14.571428571428571,6,20.166666666666668,7.304971227360205,48.81883231063284
5,0.0,0.0,,1.229449987411499,0.11050009727478027,-0.0007430779023436331,0.39858517142570987,0.39858517142570987,0.4087308609081937,166,16,27,17.0625,3,17.333333333333332,21.846592193185085,85.09816366943673
6,0.0,0.0,,0.4145998954772949,10.15065860748291,-0.0005862274160082243,0.03236575797200203,0.03236575797200203,0.03471291437745094,40,16,39,15.0625,4,21.25,18.463697154363423,142.27261021760188
23,0.0,0.0,,0.010350227355957031,255.29308485984802,-0.0025253333590309485,-1.3102709362152911,-1.3102709362152911,-1.3075550582569107,17,6,65,28.166666666666668,5,35.8,27.70084365397046,250.13717469959164
21,1.0,0.0,,1.2164499759674072,0.6784499883651733,0.003421441194600407,0.6713649588806623,0.6713649588806623,0.6600653443075316,295,11,44,19.0,3,39.333333333333336,27.46742562654383,283.0508145483936
24,0.0,0.0,,0.4611999988555908,0.12070035934448242,0.0006552225322065614,0.2238219827413559,0.2238219827413559,0.23346735537052155,272,17,42,14.529411764705882,9,9.333333333333334,23.294310206069216,127.39801746176482
18,1.0,0.0,,0.47584962844848633,0.017199993133544922,-0.0005272976303935849,0.17643047869205475,0.17643047869205475,0.1701650768518448,103,9,93,36.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.4223499298095703,12.873800992965698,-0.0035860903250242923,-0.08797616751588026,-0.08797616751588026,-0.09705370513927584,257,10,45,24.4,4,22.75,11.112278105868471,94.61876674332157
14,0.0,0.0,,1.314150094985962,0.021799802780151367,0.002470526552746972,0.6773377793843672,0.6773377793843672,0.6570978574602029,206,13,27,17.923076923076923,5,20.6,12.634581608278403,49.41456895915339
1,1.0,0.0,,0.6195001602172852,0.08139991760253906,0.0011447836828929264,0.35477927327156067,0.35477927327156067,0.3377978205680847,349,8,76,40.75,1,18.0,31.90027814007509,87.09431616931381
21,0.0,0.0,,0.2895498275756836,40.36261813640594,-0.0010080823253472728,-0.09143629661795138,-0.09143629661795138,-0.08430571358194466,217,4,123,54.75,2,64.5,21.5214913727251,112.28531724032419
22,0.0,0.0,,0.635200023651123,2.7143656611442566,0.0017102617019735976,0.1642778841387324,0.1642778841387324,0.1727158202641252,333,15,60,20.533333333333335,3,9.0,10.362413320696787,65.62531226160446
15,0.0,0.0,,0.49080002307891846,38.105121612548835,0.001131082959607679,-0.08366671029259176,-0.08366671029259176,-0.08979914339888456,269,13,27,14.461538461538462,6,24.666666666666668,22.27346987154655,183.98083236820608
26,0.0,0.0,,0.2084498405456543,17.684019327163696,-0.0005175930944962815,-0.07526751607656479,-0.07526751607656479,-0.0695958063006401,55,15,24,15.133333333333333,4,26.75,25.393803071349836,108.65340792779548
2,1.0,0.0,,0.3944599946339924,5.0968934638377945,0.0005236833352952626,0.044835321041716246,0.044835321041716246,0.047051814035694216,88,21,27,11.857142857142858,5,15.2,15.071006005506757,87.53211770019819
17,1.0,0.0,,0.13049983978271484,259.70065116882324,-0.0027099110917686185,-0.94171142578125,-0.94171142578125,-0.9326280355453491,36,10,57,17.8,5,31.8,26.09481906483818,201.2049811974487
2,0.0,0.0,,0.8838000297546387,1.3048798441886902,0.0017237596368744825,0.3907484769487247,0.3907484769487247,0.3900836952354597,162,11,26,10.727272727272727,5,45.4,25.19828876016399,224.166810372254
25,0.0,0.0,,0.37440013885498047,4.539199948310852,-0.014605755104612992,-1.4238795698189937,-1.4238795698189937,-1.4298971967225333,25,14,36,15.071428571428571,5,23.0,9.197336777717114,57.330790274346235
21,1.0,0.0,,0.4225499629974365,154.241880213553,0.001949562611087267,-0.4054076320984784,-0.4054076320984784,-0.3840162714983494,69,12,34,17.416666666666668,5,23.2,22.137888530304775,144.263194197604
25,0.0,0.0,,0.2736501693725586,5.72844934463501,0.0007346392824556109,0.0005014190101064742,0.0005014190101064742,0.004500005394220352,221,12,36,21.0,2,36.5,28.651863141772658,219.01882193290962
15,0.0,0.0,,0.45344996452331543,29.292780280113227,0.0011417889970570217,-0.10679702064236339,-0.10679702064236339,-0.08239146821873641,338,11,27,15.090909090909092,6,28.666666666666668,26.421971851202926,189.7297305374445
15,1.0,0.0,,0.0,71.64169681072235,0.00030033961845998185,-0.22960532012105989,-0.22960532012105989,-0.22838847521462746,0,15,49,19.0,4,7.75,11.98651811901756,52.866120070725515
14,0.0,0.0,,0.2666001319885254,0.3240499496459961,-0.00024295788516443,-0.021705690771341324,-0.021705690771341324,-0.026578053832054138,270,9,94,37.55555555555556,0,0.0,0.0,0.0
17,1.0,0.0,,0.4991999864578247,15.738702264237912,-0.0011979496152165912,-0.050581463077822984,-0.050581463077822984,-0.04560280842693248,48,14,26,13.714285714285714,5,27.4,28.232846757884932,158.17925840125469
24,0.0,0.0,,0.5236997604370117,0.24850034713745117,0.0015250059520188679,0.1839829279261143,0.1839829279261143,0.1866410425084286,328,6,101,48.666666666666664,2,28.0,7.31226753265944,69.10902164366856
24,1.0,0.0,,0.22410011291503906,19.069966554641724,0.0002738361811351254,-0.07242868095636368,-0.07242868095636368,-0.08158023655414581,221,14,45,19.071428571428573,5,14.0,26.317924590903523,103.01856962225497
3,1.0,0.0,,0.499500036239624,1.8865303822926114,0.0011201649364023885,0.23578078740117261,0.23578078740117261,0.20374170149335208,304,6,125,52.333333333333336,3,11.666666666666666,12.497664713513396,90.84502919459123
12,1.0,0.0,,0.0,297.7226674556732,-0.00031776050009214667,-1.0097367763519287,-1.0097367763519287,-0.9863670468330383,0,17,41,17.235294117647058,4,7.25,14.8615684478679,45.17791250301476
14,0.0,0.0,,0.9089500904083252,0.2279496192932129,0.000992171873944508,0.433002620184121,0.433002620184121,0.42446740515461395,130,11,125,27.363636363636363,3,13.666666666666666,17.926728857622425,71.58758581888196
7,1.0,0.0,,0.39770007133483887,2.002196788787842,0.00109486050155744,0.10490059017801151,0.10490059017801151,0.10391128607504899,217,6,106,54.666666666666664,1,12.0,20.67624527160342,50.90361373622861
15,0.0,0.0,,0.0,353.36256194114685,-0.0019059633521816414,-1.9958735150115496,-1.9958735150115496,-1.9538729900500449,0,11,27,14.454545454545455,6,29.166666666666668,24.466692791714305,169.2855749908395
24,0.0,0.0,,0.29309988021850586,43.753275349736214,-0.007608867023793328,-0.6706645637333226,-0.6706645637333226,-0.6837586810679122,173,10,101,28.7,3,14.0,14.533230973703107,79.41926217259144
25,0.0,0.0,,0.2543998956680298,195.3636167049408,-0.006634383195351256,-0.7972477717893798,-0.7972477717893798,-0.780627671580223,129,13,45,17.615384615384617,4,25.0,18.362804580640507,123.60306636084817
1,1.0,0.0,,0.6543500423431396,0.1779998540878296,-0.000973413278112533,0.32055412604361355,0.32055412604361355,0.3274531310883121,95,13,20,12.23076923076923,5,34.6,15.920377248558395,78.34243069077101
18,1.0,0.0,,0.3970499038696289,1.2709474563598633,-0.0005950135562104139,0.09729166328907013,0.09729166328907013,0.0879044309258461,94,8,93,39.5,1,12.0,20.527628854469416,58.652883410980095
