participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
5,1.0,1.0,0.5,1.1584501266479492,0.0630502700805664,0.0061759616946514,0.629858136177063,0.629858136177063,0.5961498618125916,206,4,59,39.5,1,70.0,2.02062880452015,13.230340457093769
24,0.0,1.0,0.5,0.46199989318847656,2.2299442291259766,0.0015536097355710128,0.12424883991479874,0.12424883991479874,0.12100353091955185,234,7,47,25.142857142857142,2,25.0,24.270933927961856,100.80537089218456
5,1.0,1.0,1.0,0.5722000598907471,58.05374538898468,0.005555381237389971,-0.1547804462255808,-0.1547804462255808,-0.16757216718461782,236,5,60,30.2,2,37.0,4.2638955427819,33.34577162331774
7,1.0,1.0,1.0,0.07074999809265137,20.06154990196228,-0.005840784914058439,-0.29835962846812314,-0.29835962846812314,-0.25373153618403843,154,3,129,66.66666666666667,2,16.5,12.97318882509826,56.5552412239693
17,1.0,1.0,1.0,0.20385003089904785,2.01800000667572,-0.010262813813669705,-1.1364132397285494,-1.1364132397285494,-1.090020129084587,26,9,31,18.444444444444443,4,14.5,25.554853124406847,107.28136286892591
15,1.0,1.0,0.5,0.3916001319885254,5.134599685668945,-0.010472452791904114,-0.4384530611682039,-0.4384530611682039,-0.39006752419253315,149,9,36,19.555555555555557,4,11.25,14.971142855771722,63.51860664368755
5,1.0,1.0,0.5,0.7998000383377075,25.230899453163147,3.527663577942532e-05,-0.05580716897666706,-0.05580716897666706,-0.03135510238946656,128,7,59,27.571428571428573,2,14.0,24.47619924650924,184.9706418532974
4,1.0,1.0,0.5,0.3047502040863037,0.8023979663848877,0.0005831363853180769,0.07530790567398071,0.07530790567398071,0.06665678322315216,233,10,28,14.0,4,19.75,23.48238096669175,96.60675170745135
25,1.0,1.0,1.0,0.9340624809265137,0.501599907875061,0.002639609198112989,0.43445371726394205,0.43445371726394205,0.41157169342041017,146,7,29,13.285714285714286,6,22.666666666666668,26.74638168180103,181.0816584661429
3,0.0,1.0,0.5,0.34799981117248535,4.567785024642944,-7.789661937441264e-05,0.04075480211636185,0.04075480211636185,0.025266767683483297,84,8,33,16.875,3,28.666666666666668,20.63548077456098,133.17581318607685
1,1.0,1.0,1.0,0.11969995498657227,2.0889501571655273,-0.0005914312158744543,-0.3336322009563446,-0.3336322009563446,-0.2897300720214844,126,5,43,21.0,2,63.0,26.38060057167074,186.38051893931242
3,0.0,1.0,0.5,0.2467501163482666,2.2392466068267822,-0.0001561080480404252,0.041793350130319595,0.041793350130319595,0.04492007941007614,74,9,45,20.88888888888889,2,19.5,30.283837572175642,157.82551873068672
8,1.0,1.0,1.0,0.41429996490478516,1.1160387992858887,-0.0007316172445877979,0.20092804729938507,0.20092804729938507,0.19668379426002502,77,9,42,18.666666666666668,4,11.5,9.253111528543483,52.01771546961449
5,1.0,1.0,0.5,0.2578001022338867,7.917996525764465,0.00020082101996004697,0.0002890654254060254,0.0002890654254060254,0.002297176633562377,223,7,58,29.428571428571427,2,10.5,22.23474273769071,69.61522607289723
7,0.0,1.0,0.5,0.0,161.2200939655304,0.0019466703308208303,-0.8765624761581421,-0.8765624761581421,-0.8413068652153015,0,9,35,23.11111111111111,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0.42600035667419434,0.2898995876312256,-0.0003835272852747795,0.15201252698898315,0.15201252698898315,0.15150339901447296,165,10,21,11.1,4,27.0,28.784310844979654,149.90021743700325
6,0.0,1.0,0.0,0.1299534320831297,3.095749616622925,-0.004244920146854692,-0.21427075369951595,-0.21427075369951595,-0.18079041422149283,74,3,120,70.33333333333333,1,20.0,0.7899494316706159,15.009039201741665
24,0.0,1.0,0.5,0.0,107.92505764961243,-0.0018015423591141845,-0.9376614677252145,-0.9376614677252145,-0.9015734036763509,0,5,10,8.6,4,46.0,47.91278044254939,370.1968594917956
9,0.0,1.0,0.0,0.16610002517700195,6.166599988937378,-0.0035569436590644882,-0.17572003980226156,-0.17572003980226156,-0.028567690727038256,148,7,83,30.285714285714285,2,8.5,5.955997710468358,42.88442308056379
13,0.0,1.0,0.5,0.2601499557495117,1.3670513068225425,0.0009933044268644786,0.088380984616179,0.088380984616179,0.09225974628700252,128,4,107,51.25,2,11.0,23.265621028496625,147.92843686338304
14,1.0,1.0,1.0,0.19574975967407227,19.002399444580078,-0.008587390749060403,-0.41467082500457764,-0.41467082500457764,-0.36721324920654297,138,2,183,117.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0.07305002212524414,181.4939445257187,-0.007901076154762219,-1.5013472148637732,-1.5013472148637732,-1.4596999645233155,18,6,29,16.833333333333332,4,31.0,13.731957082934318,84.74394189608167
7,1.0,1.0,1.0,0.20325016975402832,1.321099877357483,-0.0010886838602309908,-0.11690584365828631,-0.11690584365828631,-0.08400622345935342,147,4,81,51.75,1,24.0,0.3076127007287066,7.075092116759777
8,1.0,1.0,0.5,0.8369498252868652,1.3412539958953857,0.0022882401210639817,0.22150257229804993,0.22150257229804993,0.1923331469297409,228,14,31,12.357142857142858,3,11.333333333333334,13.755359765902156,74.89055282213636
24,0.0,1.0,0.5,0.6705498695373535,0.035449981689453125,0.0018419860560644863,0.45033838829410733,0.45033838829410733,0.4276584907814308,205,5,50,32.8,4,16.75,14.1360235187965,109.16887202327422
13,0.0,1.0,0.0,0.2830516241364558,4.271595930901625,0.0014376853570567311,0.011634798492560399,0.011634798492560399,-0.0002507632791210431,206,8,38,16.0,5,19.6,11.654411159864349,37.04446793966213
4,0.0,1.0,0.5,0.46340012550354004,0.3117995262145996,-0.000408129810767026,0.19022303819656372,0.19022303819656372,0.1790100485086441,125,10,24,15.4,2,25.0,8.482229310977194,24.060530613403156
9,0.0,1.0,0.5,0.8007498979568481,1.62138649395534,0.0029669387273688662,0.32292906392978715,0.32292906392978715,0.3082529662147401,230,8,31,20.375,3,20.333333333333332,19.7101357182239,82.2682343234898
22,1.0,1.0,0.5,0.12999999523162842,2.3119999170303345,-0.0012003168047265698,-0.15153080551936154,-0.15153080551936154,-0.1407747114015662,18,8,44,21.0,2,22.0,10.40382189829527,112.2004589434121
18,1.0,1.0,1.0,0.08339977264404297,74.1294994354248,-0.012813139564738561,-0.8847433924674988,-0.8847433924674988,-0.8328565955162048,104,6,76,33.833333333333336,2,9.0,33.94946121642532,185.86412428984403
8,1.0,1.0,0.0,0.582399845123291,8.541891098022461,-0.00182612617593996,0.08301136642694473,0.08301136642694473,0.0614134781062603,69,8,18,12.75,4,30.5,31.812202074052987,203.37508971621025
24,0.0,1.0,0.5,0.20719993114471436,7.386653304100037,-0.0007868045901586966,-0.019668197330040268,-0.019668197330040268,-0.004669839592390149,112,8,18,10.125,2,69.0,28.242053035951628,272.44715366482455
1,1.0,1.0,1.0,0.5266499519348145,0.3089008331298828,0.000995097218085019,0.18806862831115723,0.18806862831115723,0.180863156914711,79,4,48,25.5,2,62.5,27.87857418624017,165.35972903489616
19,1.0,1.0,1.0,0.3092000484466553,1.3262500762939453,-0.003498529024933468,-0.0631660137498429,-0.0631660137498429,-0.032012135292584176,173,2,58,56.0,2,61.0,1.4626065458078539,10.839354270149387
21,1.0,1.0,0.5,1.0023002624511719,0.14254999160766602,0.002435630451503073,0.47007063031196594,0.47007063031196594,0.45280325412750244,233,6,27,14.0,3,47.333333333333336,26.34586812951494,156.92456842428828
12,0.0,1.0,0.5,0.17890000343322754,19.7235107421875,0.0010833036791696514,-0.14630281925201416,-0.14630281925201416,-0.20916007459163666,135,15,23,12.266666666666667,3,8.0,14.35097131998824,55.080305406558836
22,0.0,1.0,0.5,0.36839985847473145,1.9273020029067993,0.0012222560656415466,0.16531466985050636,0.16531466985050636,0.1421807117462158,213,10,55,17.9,3,14.333333333333334,3.5544369943451053,40.31804251386717
19,1.0,1.0,1.0,0.27050018310546875,38.43140363693237,-0.011000948855001065,-0.6475642323493958,-0.6475642323493958,-0.6047102212905884,114,3,116,70.66666666666667,1,13.0,21.085775585624422,60.24578517364108
15,0.0,1.0,0.5,0.0,51.7127451300621,-0.0017958655148115556,-0.5322145019905477,-0.5322145019905477,-0.573124814644838,0,7,34,17.428571428571427,4,24.25,19.767287367111457,123.47775310660487
9,0.0,1.0,0.0,0.5912001132965088,0.07815027236938477,0.0003853209801056276,0.3615899870667276,0.3615899870667276,0.351078940320898,178,12,37,15.75,2,14.0,22.539061579905116,144.40195730464092
7,0.0,1.0,0.5,0.0489499568939209,1.1614999771118164,-0.0011604661059631024,-0.1207903643700644,-0.1207903643700644,-0.1068435272278144,96,2,155,99.5,2,17.5,13.533445676107956,46.33566831215157
23,1.0,1.0,1.0,0.4393496513366699,2.265450954437256,-0.0030258180530050556,-0.09534545987844467,-0.09534545987844467,-0.07825026661157608,54,5,19,12.4,2,83.0,38.13420270473214,385.1741045434071
16,1.0,1.0,0.0,0.5254001617431641,2.9048523902893066,-0.0005357977411019115,0.06638646870851517,0.06638646870851517,0.074793241918087,66,12,26,12.333333333333334,3,23.666666666666668,18.047694670174003,118.73247935159448
23,0.0,1.0,0.0,0.4589499235153198,1.261799693107605,-0.0006766501751814806,0.08925325810154781,0.08925325810154781,0.07958246088352332,91,8,30,16.125,5,19.8,20.51778712337344,107.95735629071453
17,1.0,1.0,1.0,0.5357999801635742,0.6832504272460938,0.001993274991719945,0.2356339395046234,0.2356339395046234,0.2214033156633377,202,9,34,14.444444444444445,2,47.0,39.49534148318746,278.9773224458303
4,1.0,1.0,0.5,0.2015000581741333,3.4008658883864413,0.0006866044168985235,-0.03653606961045084,-0.03653606961045084,-0.04793462955463698,234,11,49,15.272727272727273,5,10.8,14.713699052961942,68.58902409332687
4,0.0,1.0,0.5,0.5392000675201416,0.009349822998046875,0.0009518278268195989,0.2507621645927429,0.2507621645927429,0.22310012578964233,167,11,30,11.0,3,33.333333333333336,24.056111151761836,101.56025342596774
12,1.0,1.0,1.0,0.08225011825561523,33.33054041862488,0.0008482276723746701,-0.1555657833814621,-0.1555657833814621,-0.1664666384458542,199,5,63,36.4,2,22.5,17.3843175513171,52.371090117461485
8,1.0,1.0,1.0,0.005550384521484375,31.293697834014893,-0.009054091056885876,-1.8135790824890137,-1.8135790824890137,-1.7483664751052856,5,10,45,18.3,6,6.333333333333333,26.12841261235442,128.03329039394634
3,0.0,1.0,0.5,0.12545013427734375,5.234299182891846,-0.009834521964825798,-0.9121993780136108,-0.9121993780136108,-0.884759783744812,42,11,36,16.727272727272727,3,10.0,15.26702080537706,78.09986531312117
6,0.0,1.0,0.0,0.14225006103515625,48.13004803657532,-0.013102303771558249,-0.8734264771143596,-0.8734264771143596,-0.8050595613948085,95,4,98,50.25,2,14.0,19.003095387052333,105.43947216459144
14,1.0,1.0,1.0,0.7320501804351807,6.948402643203735,0.0023320466980902995,0.10778352618217468,0.10778352618217468,0.10054668039083481,217,11,34,13.090909090909092,3,24.0,18.76156337585511,156.5426715901215
14,1.0,1.0,0.5,0.621650218963623,0.04290008544921875,0.0010547460441245045,0.315211465087118,0.315211465087118,0.27553212453448583,109,7,52,19.714285714285715,4,21.0,23.03171263410028,154.73560906600602
24,1.0,1.0,0.5,0.0,215.23230814933777,-0.009029135869119022,-1.4969093799591064,-1.4969093799591064,-1.4514864683151245,0,12,19,13.666666666666666,4,13.25,17.135702090673696,118.99730767273334
3,1.0,1.0,1.0,0.3752000331878662,3.6859608093897496,0.0010933463758320166,0.044111966583799206,0.044111966583799206,0.04405204719967308,228,10,39,13.3,5,18.6,27.392247493442717,156.99779254364756
13,1.0,1.0,1.0,0.3020498752593994,13.76511839389801,0.000530778698148347,-0.15226998258743607,-0.15226998258743607,-0.15623852078119913,36,8,31,13.625,3,38.333333333333336,23.37853113210465,185.35289049734502
18,1.0,1.0,1.0,0.4242997169494629,22.163015365600586,0.002096915038127744,-0.09302224218845367,-0.09302224218845367,-0.09827680885791779,235,9,13,9.333333333333334,5,26.8,26.63265130822801,170.4498463884662
21,0.0,1.0,0.5,0.24569988250732422,11.660049438476562,-0.0012031175048639214,-0.02349935658276081,-0.02349935658276081,-0.02720332145690918,68,12,43,14.916666666666666,3,14.0,22.012785750156826,98.00513682875759
1,1.0,1.0,1.0,0.9165999889373779,0.47960078716278076,0.0025139902203418964,0.5710445340675644,0.5710445340675644,0.5329425128776463,223,4,58,32.0,2,50.5,17.122020102927586,131.03511542952918
4,1.0,1.0,1.0,0.035599708557128906,162.9169943332672,-0.010165204811563522,-1.3643851280212402,-1.3643851280212402,-1.3174397945404053,15,10,53,15.9,6,11.0,16.138708051434765,59.49108677876893
6,0.0,1.0,0.5,0.10304975509643555,90.7773072719574,-0.009931342361220777,-0.59137362241745,-0.59137362241745,-0.5450734496116638,96,3,122,59.0,1,56.0,27.02963127379303,78.3709700288772
1,1.0,1.0,1.0,1.0732998847961426,1.6651480197906494,0.00344426996407767,0.3247374892234802,0.3247374892234802,0.3154434859752655,210,4,42,24.25,3,43.666666666666664,26.433988926950757,155.98348238792562
13,1.0,1.0,1.0,0.18184947967529297,5.089559316635132,0.00021091949648742773,0.0023835781030356884,0.0023835781030356884,0.011953131295740604,106,9,30,19.88888888888889,3,15.333333333333334,9.294966499842179,79.75585784017878
16,1.0,1.0,1.0,0.5796504020690918,1.5674901008605957,0.0012591881737132851,0.21386933326721191,0.21386933326721191,0.19780369102954865,132,7,47,13.857142857142858,5,25.4,14.571924434372596,100.24808027667969
14,1.0,1.0,1.0,0.15345001220703125,58.13804316520691,-0.011359774103023837,-0.7206947803497314,-0.7206947803497314,-0.6837197542190552,104,6,100,29.833333333333332,3,15.666666666666666,14.531678666386126,59.94258328222244
14,0.0,1.0,0.5,0.0,246.6466094255448,-0.0020229302424495292,-1.4529247354354538,-1.4529247354354538,-1.3991469643310375,0,11,46,17.272727272727273,1,20.0,12.689833670334423,158.45188539620767
21,1.0,1.0,1.0,0.47409963607788086,0.04454994201660156,0.0009937342867462908,0.2605551779270172,0.2605551779270172,0.2504567801952362,197,6,38,31.0,2,17.5,23.255413271960403,99.40072096533362
18,1.0,1.0,0.0,0.5882501602172852,2.86055064201355,0.0017338399089426241,0.23217633366584778,0.23217633366584778,0.2259865552186966,157,6,44,23.333333333333332,3,28.333333333333332,33.99863241706827,233.392925580985
2,0.0,1.0,0.5,0.34649785186933446,11.858518176399201,0.0010059878607473827,-0.03037275392797929,-0.03037275392797929,-0.019510953888120377,156,7,45,16.285714285714285,3,36.0,8.990781146718275,151.78964080027617
3,0.0,1.0,0.5,0.5336499214172363,0.12104964256286621,0.0014505677576118656,0.20922408928851036,0.20922408928851036,0.1983395082908764,186,11,24,11.818181818181818,4,23.5,24.9193846821984,198.84292154624316
7,1.0,1.0,1.0,0.2691320757712088,1.488900065422058,-0.004474772322998229,-0.06911602654034578,-0.06911602654034578,-0.057257751280261594,148,3,123,60.333333333333336,2,26.0,14.838736455138811,73.00603274285149
12,0.0,1.0,0.5,0.9310998916625977,0.1746995449066162,0.0029427930128510774,0.396414190530777,0.396414190530777,0.38883674144744873,197,12,43,17.25,1,9.0,9.633269327166872,25.40066650254374
5,1.0,1.0,0.0,0.6486499309539795,0.0,0.0016167331637554788,0.2222636640071869,0.2222636640071869,0.20627997815608978,199,6,80,25.833333333333332,3,24.0,42.31582833878786,208.11864292063606
3,1.0,1.0,0.5,0.3134000301361084,29.96125555038452,-0.0006200047730662349,-0.07755554426571488,-0.07755554426571488,-0.05348668098449707,48,9,45,18.11111111111111,3,19.333333333333332,24.74085637575472,137.61264926809062
24,1.0,1.0,1.0,0.011950016021728516,65.63597679138184,-0.0007766354364468652,-0.3520548939704895,-0.3520548939704895,-0.34795984625816345,1,14,32,13.285714285714286,4,7.75,14.733545467861948,72.6766676149991
14,1.0,1.0,1.0,0.23929977416992188,82.22045612335205,-0.009916909925110098,-0.829267144203186,-0.829267144203186,-0.8062767386436462,72,4,86,52.25,1,17.0,21.882584610657723,60.50983862073528
22,1.0,1.0,1.0,0.530750036239624,3.7233500480651855,-0.00028302993902835205,0.05612821040777214,0.05612821040777214,0.09369185550345316,97,8,36,14.875,5,18.2,15.773391087185255,83.18826426706205
1,1.0,1.0,1.0,0.11894989013671875,45.44601649045944,0.00035701549258078776,-0.3797833640364152,-0.3797833640364152,-0.3712666336695353,21,11,34,15.454545454545455,1,46.0,22.81809541110301,189.8700209127469
24,1.0,1.0,0.5,0.33479976654052734,0.7696523666381836,0.0011299103478847083,0.16139686107635498,0.16139686107635498,0.15982647240161896,227,11,39,18.0,2,8.5,12.71656539823552,45.474168488813476
2,1.0,1.0,1.0,0.7713810148693265,0.2398998737335205,0.002308285597100682,0.31779803354528885,0.31779803354528885,0.3141160037491348,205,8,26,14.0,5,22.4,13.184450081958786,127.9367147660952
4,1.0,1.0,1.0,0.052500009536743164,67.22144532203674,0.003110163566777374,-0.5707957744598389,-0.5707957744598389,-0.5603166222572327,1,12,17,11.166666666666666,4,20.25,26.43246830609167,142.49209481610097
13,1.0,1.0,1.0,0.4191000461578369,3.227350115776062,-0.00033620335714375314,0.0654988628399523,0.0654988628399523,0.11214993000030518,153,8,29,18.875,4,18.0,26.043850862217223,171.09654130740728
21,1.0,1.0,0.0,0.31599998474121094,15.253954529762268,0.0012080210551295005,-0.03626458554328242,-0.03626458554328242,-0.039279948284946485,203,4,59,38.25,3,26.333333333333332,22.1669363088435,215.0970704768828
2,1.0,1.0,0.0,0.5923500061035156,3.5926180804217305,0.0012388851066617787,0.10782355145563054,0.10782355145563054,0.10364471953592182,194,10,29,11.3,4,27.5,21.995444129186865,179.23192173678348
26,1.0,1.0,1.0,0.09434986114501953,115.92312216758728,-0.004165913799276858,-0.7003374695777893,-0.7003374695777893,-0.6877335906028748,57,7,57,17.857142857142858,2,48.5,22.129821454568418,162.9153198076574
26,1.0,1.0,1.0,0.04075050354003906,128.9559292793274,-0.009343281734658966,-0.9059352278709412,-0.9059352278709412,-0.8686897158622742,76,8,59,23.875,3,11.333333333333334,7.962360475937625,52.473075314838475
23,0.0,1.0,0.5,0.5156500339508057,2.885650873184204,0.0008710619187505874,0.1434643268585205,0.1434643268585205,0.11661659926176071,217,7,27,16.428571428571427,3,38.0,21.112192611380497,189.00675867737513
6,0.0,1.0,0.5,0.07819998264312744,4.642350077629089,-0.0040036965326074765,-0.2519750745990608,-0.2519750745990608,-0.16702825784683226,6,10,47,18.6,4,9.25,19.516473381232807,77.47777710742729
6,1.0,1.0,1.0,0.09300017356872559,9.135499238967896,-0.006047302969798992,-0.2887677864686346,-0.2887677864686346,-0.24159834296615035,33,5,154,38.0,3,12.333333333333334,2.9361154004396077,47.94209458007324
3,1.0,1.0,1.0,0.5354499816894531,3.815443277359009,0.0017740857449666154,0.06332921981811523,0.06332921981811523,0.05179007723927498,236,10,63,19.1,2,15.5,25.610516968246657,61.13104814948649
24,0.0,1.0,0.5,0.2614002227783203,14.824809074401855,0.002214379352939255,-0.03858494013547897,-0.03858494013547897,-0.04597349092364311,214,9,29,12.88888888888889,6,18.166666666666668,29.27438316314046,162.4311865281076
23,0.0,1.0,0.5,0.1701498031616211,28.776508808135986,-0.0003759294645196694,-0.12457918375730515,-0.12457918375730515,-0.1087900772690773,29,9,22,9.777777777777779,5,26.8,21.87053899884298,130.99361135243788
3,0.0,1.0,0.5,0.24160003662109375,4.990634441375732,0.0008919481551044606,0.01437112782150507,0.01437112782150507,0.023733584210276604,191,8,46,26.0,1,7.0,32.50094383990069,183.7428717381819
9,1.0,1.0,0.5,0.6593499183654785,0.5675010681152344,0.0019514072855209242,0.09004923059970518,0.09004923059970518,0.07433479908185128,235,6,76,31.666666666666668,3,11.666666666666666,1.8670212243104318,10.198387758997079
4,1.0,1.0,0.5,0.6012499332427979,0.05190014839172363,-5.4865021154468874e-05,0.24545420706272125,0.24545420706272125,0.22710998356342316,122,10,45,14.6,5,15.6,22.298575713288923,129.68713645906732
6,0.0,1.0,0.5,0.6901998519897461,0.3168485164642334,0.0023798997111369484,0.34132277965545654,0.34132277965545654,0.3371935188770294,135,10,28,14.8,5,14.2,19.765277187485328,125.17086995359823
2,1.0,1.0,1.0,0.6871500015258789,1.6906001567840576,0.002286469002323783,0.2240493506318909,0.2240493506318909,0.23373331796555294,164,11,18,11.0,5,18.6,12.08435789377794,89.37441782308116
9,1.0,1.0,1.0,0.16315007209777832,215.3299549818039,-0.01309514212227364,-1.4455812646366877,-1.4455812646366877,-1.4142536726452055,56,7,53,21.285714285714285,4,19.25,14.262704702755286,133.94623124748915
22,1.0,1.0,1.0,0.448949933052063,0.7674012184143066,0.0006272459525593169,0.13282727088606308,0.13282727088606308,0.14932925975185704,209,10,42,16.1,3,19.0,14.13273334249039,105.43816595649872
18,1.0,1.0,1.0,0.453049898147583,8.086758732795715,-0.0004955150410119627,0.009803153040036873,0.009803153040036873,-0.03935676415761312,101,6,33,20.333333333333332,3,36.0,35.33733914672512,220.5259495872657
26,1.0,1.0,1.0,0.025099754333496094,95.63851571083069,-0.008459765800429555,-0.8932526707649231,-0.8932526707649231,-0.8617501854896545,17,12,38,16.75,2,10.0,25.268252396596917,101.6685479202397
25,1.0,1.0,1.0,0.44635009765625,7.995543479919434,-0.0003915153612299966,-0.013060441240668297,-0.013060441240668297,-0.01883993111550808,72,8,35,21.0,2,24.0,23.351613650539196,189.45314724161483
23,1.0,1.0,1.0,0.026400089263916016,178.85478711128235,-0.00612628262007309,-1.0862716436386108,-1.0862716436386108,-1.0329865217208862,47,5,65,26.2,1,96.0,35.546064749322674,226.91564550683242
23,0.0,1.0,0.5,0.5408000946044922,1.011150598526001,0.0017750017083644873,0.19883117079734802,0.19883117079734802,0.20132660865783691,170,6,25,13.666666666666666,4,35.75,21.50340614545823,184.6767280876982
17,0.0,1.0,0.5,0.35864996910095215,0.31224989891052246,0.0008857176310006041,0.12386710196733475,0.12386710196733475,0.1237500011920929,228,6,31,17.5,4,31.25,32.01369432478552,232.82037168261687
15,0.0,1.0,0.5,0.10974979400634766,220.66462206840515,-0.004049905907124934,-1.720284104347229,-1.720284104347229,-1.6627001762390137,2,8,46,17.0,3,27.0,26.540094493442115,144.70039957935546
5,1.0,1.0,0.5,0.6413999795913696,2.290825065813567,0.002252844573234296,0.20128154301945167,0.20128154301945167,0.18394036293029786,148,9,31,14.333333333333334,5,18.0,16.138472772463196,60.0648738386933
13,1.0,1.0,1.0,0.0840003490447998,29.88202667236328,-0.0007503104894345486,-0.1747741905445791,-0.1747741905445791,-0.1586131062734695,39,5,92,31.0,3,25.333333333333332,20.84623852092231,108.8237866900631
1,1.0,1.0,1.0,0.26035022735595703,27.893826484680176,-0.0026585933146019963,-0.22880367934703827,-0.22880367934703827,-0.24072304368019104,60,12,32,10.833333333333334,5,18.0,15.328229499474674,77.69891494547767
3,1.0,1.0,1.0,0.06749987602233887,130.22505325078964,-0.010927310558449312,-1.2192747464662865,-1.2192747464662865,-1.173097784733161,12,9,59,21.333333333333332,2,15.0,25.7159940251113,240.11180678993864
4,0.0,1.0,0.5,0.3697500228881836,2.8150503635406494,-0.0014485675099875396,0.031724054366350174,0.031724054366350174,0.016486693173646927,100,7,16,11.285714285714286,3,48.0,21.174227916590482,188.068227555764
4,0.0,1.0,0.5,0.24014997482299805,7.539849281311035,-0.0009090245847784266,-0.11338668316602707,-0.11338668316602707,-0.0997132807970047,127,11,19,9.181818181818182,6,19.166666666666668,22.321960299652478,139.63038440077733
14,0.0,1.0,0.5,0.06785011291503906,166.51397216320038,-0.008686648021585168,-1.604535529885111,-1.604535529885111,-1.5451934596620138,22,5,57,35.6,2,24.0,6.031782392984665,65.74044373309522
1,1.0,1.0,1.0,0.8836498260498047,2.369701623916626,0.004419860993337861,0.23147273239707142,0.23147273239707142,0.22041712748376946,235,10,43,19.8,3,7.666666666666667,5.262148693772153,27.574645651849057
17,0.0,1.0,0.5,0.2711498737335205,1.0541503429412842,-0.0006021657304295313,0.02787214145064354,0.02787214145064354,0.03339331969618797,10,10,27,13.4,1,76.0,41.10196102301613,325.3373572910598
19,1.0,1.0,1.0,0.586400032043457,0.10075092315673828,0.001987044086986455,0.3318168520927429,0.3318168520927429,0.3209831118583679,179,2,177,92.0,1,50.0,3.1497618064816537,11.726045325341131
14,1.0,1.0,0.5,0.5156502723693848,0.7189469337463379,0.002131873707173479,0.2354007512331009,0.2354007512331009,0.2168734073638916,229,10,32,21.7,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0.4256030391244323,38.51629114151001,-0.003872087741399807,-0.21537035427013027,-0.21537035427013027,-0.22051451820389006,71,7,30,16.857142857142858,3,34.666666666666664,13.371911653314683,81.5796422748708
23,0.0,1.0,0.5,0.07510018348693848,101.1225941777229,-0.011843763227058721,-1.00566444442242,-1.00566444442242,-0.9669841726875712,88,7,44,18.285714285714285,4,25.25,20.964048915122135,146.06185076940363
15,1.0,1.0,0.5,0.26635003089904785,39.78259813785553,-0.012597419705941247,-0.7518098158172414,-0.7518098158172414,-0.684523925959333,99,6,45,26.666666666666668,2,31.0,18.486682417539907,143.16972474335506
25,1.0,1.0,1.0,0.07110023498535156,117.13430309295654,0.0010895028076690035,-0.7031367421150208,-0.7031367421150208,-0.673069953918457,2,7,37,20.285714285714285,3,28.0,34.60743250957965,168.69991591432557
24,1.0,1.0,0.5,0.2001500129699707,169.5258502960205,-0.011694520954708703,-1.6665061712265015,-1.6665061712265015,-1.605033278465271,33,9,42,23.333333333333332,0,0.0,0.0,0.0
18,1.0,1.0,0.0,0.026600360870361328,53.77840566635132,-0.001254486593067805,-0.3886491656303406,-0.3886491656303406,-0.36517295241355896,47,2,38,24.5,2,92.5,20.320446780849025,90.88210187909675
14,0.0,1.0,0.5,0.8674497604370117,0.07120037078857422,0.003306099746212932,0.4525938532020472,0.4525938532020472,0.4426990187357342,197,13,45,14.0,3,12.666666666666666,15.46440479135441,99.58710281235163
17,1.0,1.0,1.0,0.12820005416870117,106.48379516601562,-0.008633025731574779,-1.057495355606079,-1.057495355606079,-1.013800024986267,44,11,50,17.272727272727273,2,9.0,11.057571310742816,25.939219746716606
6,1.0,1.0,0.0,0.583899974822998,1.876746416091919,0.0023801951360423895,0.17695581912994385,0.17695581912994385,0.17546680569648743,182,9,22,12.333333333333334,6,19.333333333333332,28.998157386956418,137.55841472273377
14,1.0,1.0,1.0,0.15544986724853516,35.300183057785034,0.0013253513256240395,-0.3560565191985183,-0.3560565191985183,-0.3374114552732268,224,7,43,19.714285714285715,4,21.25,11.220883664588976,86.89208172510305
3,1.0,1.0,1.0,0.00045013427734375,89.84545850753781,-0.0006124562798125176,-0.7891061909591095,-0.7891061909591095,-0.7549103280417939,1,11,31,17.818181818181817,1,19.0,41.710972549671055,265.3949383442829
1,1.0,1.0,1.0,0.529499888420105,1.759873573596661,0.0024260561395386833,0.12772426147501176,0.12772426147501176,0.11941477751120542,236,5,63,35.2,2,27.5,6.107975415094289,16.704672555172678
19,1.0,1.0,1.0,0.6915497779846191,0.0,0.002102422044832463,0.29782089591026306,0.29782089591026306,0.2998333275318146,177,9,21,13.555555555555555,4,25.5,16.516827464542466,113.62127467531216
6,1.0,1.0,1.0,0.5309500694274902,10.606075064702468,0.0014906301971012814,0.13015496655355527,0.13015496655355527,0.1582017071319349,103,6,23,13.833333333333334,2,70.0,39.780477729324275,332.36342157092787
21,1.0,1.0,1.0,0.0004999637603759766,279.04080867767334,-0.0007292590493960165,-1.6451658800181457,-1.6451658800181457,-1.591334050496419,2,5,38,21.4,2,62.0,21.83571725263031,189.49364866962492
25,0.0,1.0,0.5,0.25915002822875977,101.55768871307382,-0.0004444151800533398,-0.6637309432532716,-0.6637309432532716,-0.6420728753544523,24,7,38,22.285714285714285,2,34.5,9.249689115663056,122.53352901246782
