participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
13,0.0,0.0,,0.1318502426147461,11.397800922393799,-0.014373420934767593,-0.4175688326358795,-0.4175688326358795,-0.3944438099861145,40,0,0.0,0.0,0.0
19,1.0,0.0,,0.017650127410888672,1.569200038909912,-0.012501276606456124,-0.95793217420578,-0.95793217420578,-0.9263126850128174,1,0,0.0,0.0,0.0
7,0.0,0.0,,0.36385011672973633,1.8166178974238303,0.002264878100072909,0.026002156428801708,0.026002156428801708,0.027480947564948677,104,0,0.0,0.0,0.0
14,0.0,0.0,,0.11590003967285156,7.308549880981445,-0.013853398436121132,-0.600414514541626,-0.600414514541626,-0.5727937817573547,18,0,0.0,0.0,0.0
26,0.0,0.0,,0.018950223922729492,10.660795211791992,-0.00048585041593059353,-0.13648241758346558,-0.13648241758346558,-0.09526863694190979,8,0,0.0,0.0,0.0
6,0.0,0.0,,0.48545002937316895,4.024779415130614,-0.0020632988751416058,0.2733255120424124,0.2733255120424124,0.2803838163614273,53,0,0.0,0.0,0.0
22,0.0,0.0,,0.21924984455108643,1.3468523025512695,-0.00150892664402725,0.031310188464629345,0.031310188464629345,0.03699578179253471,20,2,8.0,3.7143526588068427,19.67916952680666
4,0.0,0.0,,0.3576502799987793,0.8246479034423828,0.001095620536366872,0.1028420627117157,0.1028420627117157,0.1005813479423523,49,0,0.0,0.0,0.0
4,0.0,0.0,,0.4053001403808594,0.4145498275756836,-0.00017883746033636375,0.15832525491714478,0.15832525491714478,0.16995632648468018,34,0,0.0,0.0,0.0
25,0.0,0.0,,1.0865219504865884,0.023099899291992188,0.007929429729805166,0.5247461469764383,0.5247461469764383,0.49429878834779245,86,0,0.0,0.0,0.0
12,1.0,0.0,,0.21129989624023438,5.328149318695068,0.0004984626869490125,-0.008908508345484734,-0.008908508345484734,0.015243738889694214,81,0,0.0,0.0,0.0
17,1.0,0.0,,0.15385007858276367,0.0,0.0010637520518256684,0.07451818883419037,0.07451818883419037,0.07781261205673218,96,1,9.0,4.303368102025349,14.920125851026864
24,0.0,0.0,,0.008800029754638672,6.4644455909729,-0.00015471801372792703,-0.10663837939500809,-0.10663837939500809,-0.09419375658035278,7,0,0.0,0.0,0.0
22,0.0,0.0,,0.2848999500274658,0.3227010210746619,0.002137680841293659,0.13351386734563062,0.13351386734563062,0.12816233925631476,74,0,0.0,0.0,0.0
17,1.0,0.0,,0.04640007019042969,5.019049882888794,-0.0039058354981044313,-0.2163448929786682,-0.2163448929786682,-0.19313126802444458,10,0,0.0,0.0,0.0
6,0.0,0.0,,0.027750015258789062,3.540048122406006,-0.003610307026371048,-0.2587890326976776,-0.2587890326976776,-0.2422185242176056,1,0,0.0,0.0,0.0
5,0.0,0.0,,0.4618501663208008,0.43384695053100586,-0.00048738513214166676,0.16837158799171448,0.16837158799171448,0.19778770208358765,62,0,0.0,0.0,0.0
6,0.0,0.0,,0.5880000591278076,0.9602494239807129,0.004981593836373747,0.21187140047550201,0.21187140047550201,0.1934751272201538,116,1,8.0,3.5295043921981852,20.80239875788746
3,0.0,0.0,,0.14225006103515625,6.667999982833862,-0.006336030609482513,-0.11108372965429583,-0.11108372965429583,-0.05601120591163633,60,0,0.0,0.0,0.0
1,1.0,0.0,,0.43249988555908203,0.05174970626831055,0.003702940699540701,0.18179458379745483,0.18179458379745483,0.17969375848770142,84,1,9.0,2.0288346367905805,10.733653268035706
3,0.0,0.0,,0.022449970245361328,5.174603700637817,-0.00020202549024559986,-0.13591507357409877,-0.13591507357409877,-0.13761258125305176,28,0,0.0,0.0,0.0
1,1.0,0.0,,0.4046497344970703,0.34435033798217773,0.003053929008311586,0.25673526525497437,0.25673526525497437,0.24278110265731812,54,0,0.0,0.0,0.0
26,0.0,0.0,,0.13425004482269287,0.3538999557495117,-0.0028030181064838287,-0.05603024032380846,-0.05603024032380846,-0.053715089602129784,28,0,0.0,0.0,0.0
19,1.0,0.0,,0.4803497791290283,0.1585716920740463,0.0025997737804973596,0.19842417627318293,0.19842417627318293,0.1650973057045656,100,0,0.0,0.0,0.0
2,1.0,0.0,,0.1647500991821289,1.7729997634887695,0.00042311313822393943,0.030251963525755793,0.030251963525755793,0.018444846073786436,11,0,0.0,0.0,0.0
17,1.0,0.0,,0.09705018997192383,0.4318501949310303,0.000727204458357917,0.01643676683306694,0.01643676683306694,0.01808127760887146,88,0,0.0,0.0,0.0
23,0.0,0.0,,0.16950035095214844,0.8109469413757324,7.1185334755519784e-06,0.00819853635934683,0.00819853635934683,0.008795507252216339,100,0,0.0,0.0,0.0
22,0.0,0.0,,0.0,18.108747959136963,-0.00345399744205629,-0.33988022804260254,-0.33988022804260254,-0.31168118119239807,0,0,0.0,0.0,0.0
23,0.0,0.0,,0.07500028610229492,25.863147497177124,-0.001098410618632309,-0.289311945438385,-0.289311945438385,-0.24424999952316284,9,0,0.0,0.0,0.0
7,1.0,0.0,,0.0792999267578125,0.33769989013671875,-0.0004713933756927584,-0.021527158908354924,-0.021527158908354924,-0.01364837082290149,96,0,0.0,0.0,0.0
26,0.0,0.0,,0.0,34.78160321712494,-0.017451178696346013,-1.1750428992458897,-1.1750428992458897,-1.1086756734656107,0,0,0.0,0.0,0.0
24,0.0,0.0,,0.0946500301361084,11.423401355743408,-0.004560149066656764,-0.17804530262947083,-0.17804530262947083,-0.1859625279903412,18,1,7.0,3.5028034083031443,19.96515926349583
17,1.0,0.0,,0.24409985542297363,1.1025018692016602,-0.0019029452332731587,0.04228970780968666,0.04228970780968666,0.02973124384880066,18,0,0.0,0.0,0.0
7,1.0,0.0,,0.0,22.481181383132935,0.0010208588014449349,-0.2214528169387426,-0.2214528169387426,-0.2353408369753096,0,0,0.0,0.0,0.0
13,1.0,0.0,,0.010799884796142578,22.849268317222595,-0.0004684526535977664,-0.3111741828103351,-0.3111741828103351,-0.29827742278575897,3,0,0.0,0.0,0.0
17,1.0,0.0,,0.1904001235961914,1.919750690460205,-0.0010376606614385068,0.02927348017692566,0.02927348017692566,0.020293712615966797,51,0,0.0,0.0,0.0
14,0.0,0.0,,0.539100170135498,0.45424938201904297,0.0034751405348501445,0.152752627674331,0.152752627674331,0.1586719962858384,102,0,0.0,0.0,0.0
1,1.0,0.0,,0.48224925994873047,0.24685144424438477,0.0032059076201129875,0.21068847179412842,0.21068847179412842,0.21906834840774536,113,0,0.0,0.0,0.0
5,0.0,0.0,,0.1914501190185547,0.03130054473876953,0.001164601170680301,0.0804179459810257,0.0804179459810257,0.07938128709793091,72,0,0.0,0.0,0.0
6,0.0,0.0,,0.3334503173828125,0.8293485641479492,0.0025401718850977515,0.013379590585827827,0.013379590585827827,-0.01035618782043457,107,0,0.0,0.0,0.0
25,0.0,0.0,,0.13739991188049316,5.633353233337402,-0.00017025226023119683,-0.09756801277399063,-0.09756801277399063,-0.08136257529258728,32,0,0.0,0.0,0.0
21,0.0,0.0,,0.028100013732910156,28.531748056411743,-0.002080435510194704,-0.43691274523735046,-0.43691274523735046,-0.40759366750717163,3,0,0.0,0.0,0.0
23,0.0,0.0,,0.6010499000549316,0.2840003967285156,0.005938820616048351,0.3163973093032837,0.3163973093032837,0.29766249656677246,106,0,0.0,0.0,0.0
7,0.0,0.0,,0.028600215911865234,41.22185230255127,-0.01819725926568488,-1.2538793087005615,-1.2538793087005615,-1.2003750801086426,5,0,0.0,0.0,0.0
22,0.0,0.0,,0.0,23.188345670700073,-0.0031335975542528534,-0.3948315680027008,-0.3948315680027008,-0.37138742208480835,0,0,0.0,0.0,0.0
2,0.0,0.0,,0.20190000534057617,1.8478500843048096,-0.0037234565487787477,-0.2735256476280017,-0.2735256476280017,-0.2698037080348484,6,0,0.0,0.0,0.0
2,1.0,0.0,,0.05539989471435547,3.0218968391418457,0.00039535153033441137,-0.030447816476225853,-0.030447816476225853,-0.03205615282058716,99,0,0.0,0.0,0.0
3,0.0,0.0,,0.05280017852783203,5.153400897979736,-0.00437579637100514,-0.21526336669921875,-0.21526336669921875,-0.22861266136169434,38,0,0.0,0.0,0.0
23,0.0,0.0,,0.05515027046203613,5.198646545410156,-0.0033548332153558362,-0.1940182162146283,-0.1940182162146283,-0.17653414959665037,17,0,0.0,0.0,0.0
7,0.0,0.0,,0.32145023345947266,0.009799957275390625,0.0018850300505659752,0.12922528386116028,0.12922528386116028,0.12355631589889526,81,0,0.0,0.0,0.0
4,0.0,0.0,,0.4259505271911621,0.2922987937927246,0.00347773021102375,0.2579417824745178,0.2579417824745178,0.2245941162109375,82,0,0.0,0.0,0.0
16,0.0,0.0,,0.0,60.96881413459778,-0.007521185822916989,-1.0802630186080933,-1.0802630186080933,-0.9875252842903137,0,0,0.0,0.0,0.0
4,0.0,0.0,,0.19390010833740234,12.661251544952393,-0.004012417490646079,-0.2544616162776947,-0.2544616162776947,-0.25329387187957764,3,0,0.0,0.0,0.0
9,1.0,0.0,,0.13159990310668945,14.628748893737793,-0.0030482899117415126,-0.31402946231711626,-0.31402946231711626,-0.29620053501505605,9,0,0.0,0.0,0.0
25,0.0,0.0,,0.23565006256103516,4.951750040054321,-0.028371638691222202,-0.6621357294229361,-0.6621357294229361,-0.7456154830513462,71,0,0.0,0.0,0.0
14,0.0,0.0,,0.18654966354370117,1.127901554107666,-0.0022427946305446107,0.0013785362243652344,0.0013785362243652344,-0.004918932914733887,12,0,0.0,0.0,0.0
2,1.0,0.0,,0.06885004043579102,3.8594508171081543,-0.0013379476166480353,-0.08319831639528275,-0.08319831639528275,-0.10331878066062927,28,1,7.0,4.088384698621082,18.650369095695496
2,1.0,0.0,,0.16575002670288086,10.176349878311157,0.0011535166230378202,-0.13846365610758463,-0.13846365610758463,-0.09720154727498687,75,0,0.0,0.0,0.0
25,0.0,0.0,,0.4532003402709961,4.167848587036133,-0.004445305926980315,-0.042645249515771866,-0.042645249515771866,-0.03236868977546692,7,0,0.0,0.0,0.0
23,0.0,0.0,,0.33334994316101074,5.258249998092651,-0.01016502876902286,-0.07800213903443426,-0.07800213903443426,-0.2395699918270111,104,0,0.0,0.0,0.0
12,0.0,0.0,,0.49935007095336914,0.0,0.0006388079118056208,0.2717921438380184,0.2717921438380184,0.26910214183711206,57,0,0.0,0.0,0.0
19,0.0,0.0,,0.7375497817993164,0.15294885635375977,0.00488682931836769,0.4047320783138275,0.4047320783138275,0.3786436915397644,90,0,0.0,0.0,0.0
6,0.0,0.0,,0.6873500347137451,0.8133527934551239,0.004002532397640087,0.11466439259357941,0.11466439259357941,0.14674223959445953,116,0,0.0,0.0,0.0
19,0.0,0.0,,0.26884984970092773,0.27754974365234375,0.0004932060662448396,0.059323105961084366,0.059323105961084366,0.04086250066757202,86,0,0.0,0.0,0.0
19,1.0,0.0,,0.13424992561340332,0.9385999441146851,-0.007312178599250087,-0.621929952222058,-0.621929952222058,-0.5874889162080041,3,0,0.0,0.0,0.0
4,0.0,0.0,,0.3083000183105469,0.12575244903564453,0.001547004741753366,0.1420007199048996,0.1420007199048996,0.14225614070892334,116,0,0.0,0.0,0.0
9,0.0,0.0,,0.0,8.454050064086914,-0.003687145910826299,-0.44352179765701294,-0.44352179765701294,-0.41295620799064636,0,0,0.0,0.0,0.0
18,1.0,0.0,,0.40544986724853516,7.032806396484375,0.005302628136833067,-0.021908702328801155,-0.021908702328801155,-0.0031939148902893066,115,0,0.0,0.0,0.0
13,1.0,0.0,,0.024649858474731445,8.1217520236969,-0.0035761647529745726,-0.4802604078227638,-0.4802604078227638,-0.42497647367706604,1,0,0.0,0.0,0.0
22,0.0,0.0,,0.0,5.280802488327026,-0.0008781345137948978,-0.15574687821233374,-0.15574687821233374,-0.14140022947238046,0,1,8.0,6.307549479088679,14.556600044648615
6,0.0,0.0,,0.2437000274658203,0.46794986724853516,-0.004775439460773946,-0.12146899849176407,-0.12146899849176407,-0.11311262845993042,14,1,8.0,3.529790292440092,15.071271232722228
5,0.0,0.0,,0.5418498516082764,5.003554344177246,0.0010685364391022376,-0.012281287461519241,-0.012281287461519241,0.0005874037742614746,110,1,8.0,3.4534878775174174,19.72428263386395
18,1.0,0.0,,0.0,3.07529878616333,-0.007026387342871949,-0.49926355481147766,-0.49926355481147766,-0.4471874237060547,0,0,0.0,0.0,0.0
12,0.0,0.0,,0.0,36.664849281311035,-0.00980669997926043,-1.0772298574447632,-1.0772298574447632,-0.9946187138557434,0,1,7.0,3.957454929002113,16.241290204614828
24,1.0,0.0,,0.20615005493164062,2.0953497886657715,-0.02203504405983288,-0.6202836036682129,-0.6202836036682129,-0.6253873705863953,41,0,0.0,0.0,0.0
24,0.0,0.0,,0.15594995021820068,4.8765000104904175,-0.012777070887890174,-0.3028055597574283,-0.3028055597574283,-0.45167709734195316,102,0,0.0,0.0,0.0
6,0.0,0.0,,0.0,22.128796577453613,0.000256722638593055,-0.219268336892128,-0.219268336892128,-0.1993812918663025,0,0,0.0,0.0,0.0
12,0.0,0.0,,0.2026500701904297,0.7672989368438721,0.0010415859322025617,0.0953708216547966,0.0953708216547966,0.09640026092529297,60,1,9.0,2.6544264307359424,20.35947198173222
13,0.0,0.0,,0.17634987831115723,13.601655006408691,-0.0029481247443279893,-0.10742633363120577,-0.10742633363120577,-0.06366464495658875,24,0,0.0,0.0,0.0
18,1.0,0.0,,0.4542999267578125,7.558101177215576,0.0034227596025078622,-0.018020128831267357,-0.018020128831267357,-0.0262376070022583,116,0,0.0,0.0,0.0
2,0.0,0.0,,0.028799772262573242,11.613752841949463,-0.00265948949540956,-0.262554794549942,-0.262554794549942,-0.2613125443458557,28,0,0.0,0.0,0.0
14,0.0,0.0,,0.04694986343383789,10.677494525909424,-0.0009904262890185682,-0.11765934526920319,-0.11765934526920319,-0.10928118228912354,19,0,0.0,0.0,0.0
3,1.0,0.0,,0.13704991340637207,0.4109499454498291,-0.0007625850998540151,0.03494979886927156,0.03494979886927156,0.03321254253387451,7,0,0.0,0.0,0.0
15,0.0,0.0,,0.3227999210357666,4.224750995635986,-0.004592990967783235,-0.17379288375377655,-0.17379288375377655,-0.20110639929771423,41,0,0.0,0.0,0.0
