participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
18,1.0,0.0,,0.14734935760498047,52.21024489402771,-0.0007002972079265548,-0.30242621898651123,-0.30242621898651123,-0.3061937987804413,32,0,0.0,0.0,0.0
24,0.0,0.0,,0.23919987678527832,16.99091148376465,0.00022023802100121866,-0.030097511135229543,-0.030097511135229543,-0.028098476681732324,354,1,7.0,3.076225522835357,18.29897309174285
7,0.0,0.0,,0.6631498336791992,0.0026001930236816406,0.0009908907718414479,0.3736308217048645,0.3736308217048645,0.3607802987098694,260,0,0.0,0.0,0.0
12,1.0,0.0,,0.0583498477935791,100.1659951210022,-0.00069548535339087,-0.4502581663492347,-0.4502581663492347,-0.4320153977916686,13,1,8.5,2.7158198082012595,14.174001384487205
4,0.0,0.0,,0.0,159.46450996398926,-0.0016421406128731685,-1.46540105342865,-1.46540105342865,-1.424684762954712,0,0,0.0,0.0,0.0
8,1.0,0.0,,0.4454503059387207,7.200690269470215,0.001285007056161287,0.10272931307554245,0.10272931307554245,0.11150233447551727,356,0,0.0,0.0,0.0
9,1.0,0.0,,0.41305017471313477,59.63699984550476,-0.007406164557691665,-0.5708034365784889,-0.5708034365784889,-0.5968490075506893,165,2,8.0,3.4416713884913595,15.930884439961034
15,1.0,0.0,,0.38950014114379883,8.054806926057715,4.242643521972517e-05,-0.03146489394479104,-0.03146489394479104,-0.04144213637260003,150,0,0.0,0.0,0.0
26,0.0,0.0,,0.16179990768432617,139.0007050037384,-0.0063953235401148145,-0.6278206410528231,-0.6278206410528231,-0.622344255477876,70,0,0.0,0.0,0.0
16,1.0,0.0,,0.8408998250961304,2.030204653739929,0.002074951721646851,0.2923144688125418,0.2923144688125418,0.3043881825219843,241,0,0.0,0.0,0.0
22,0.0,0.0,,0.16745007038116455,7.282972514629364,-0.0011529334013613002,-0.07937492759955699,-0.07937492759955699,-0.07610377772330176,69,1,8.0,6.307549479088679,14.556600044648615
26,0.0,0.0,,0.2172999382019043,68.30410027503967,-0.005444005392167137,-0.3942614495754242,-0.3942614495754242,-0.38999560475349426,139,1,11.0,8.047901488316553,30.61681245676433
7,0.0,0.0,,0.6443500518798828,0.0,0.000899536463417155,0.368080198764801,0.368080198764801,0.3728827238082886,251,0,0.0,0.0,0.0
24,1.0,0.0,,0.21220016479492188,5.214145183563232,9.921300402729132e-05,0.016346421092748642,0.016346421092748642,0.015684831887483597,297,2,8.5,4.038349226010971,22.64120291365429
21,1.0,0.0,,0.0,130.22790014743805,-0.003935885776052094,-0.8224654585039582,-0.8224654585039582,-0.814742584964354,0,0,0.0,0.0,0.0
22,0.0,0.0,,0.6312999725341797,2.9858009815216064,0.0010189474962737284,0.2075109084447225,0.2075109084447225,0.20947266865259354,202,1,8.5,3.130402768927077,18.98758387914414
21,1.0,0.0,,0.024399995803833008,276.34641206264496,0.0006666005715939879,-0.7986608196039494,-0.7986608196039494,-0.7938623680712465,93,0,0.0,0.0,0.0
5,0.0,0.0,,0.5269503593444824,0.38119935989379883,4.4041536110578817e-05,0.16676218807697296,0.16676218807697296,0.17836305499076843,196,2,7.0,3.714099074212742,16.988381955043295
21,0.0,0.0,,0.410250186920166,132.31569576263428,-0.007233251865955484,-0.5868548421966595,-0.5868548421966595,-0.5938844842035413,106,0,0.0,0.0,0.0
24,0.0,0.0,,0.469249963760376,0.9438512325286865,0.0010419786251357503,0.21616367995738983,0.21616367995738983,0.21408911049365997,298,0,0.0,0.0,0.0
9,1.0,0.0,,0.6919997930526733,4.061202645301819,0.000642277506352358,0.22084010749303995,0.22084010749303995,0.2112445340276583,209,0,0.0,0.0,0.0
22,0.0,0.0,,0.42690014839172363,2.331096649169922,0.0004891309161701766,0.1591112171234537,0.1591112171234537,0.15662625641328434,179,1,8.0,6.307549479088679,14.556600044648615
21,1.0,0.0,,0.31134986877441406,184.94843658020622,-0.00063832736157167,-0.5054745343552918,-0.5054745343552918,-0.49738199602172256,119,0,0.0,0.0,0.0
24,0.0,0.0,,0.40579986572265625,77.15300035476685,-0.006773680209128055,-0.4414039342677226,-0.4414039342677226,-0.43299347454836123,196,0,0.0,0.0,0.0
16,0.0,0.0,,0.22789955139160156,32.319589376449585,0.0003771985452402062,-0.1315167099237442,-0.1315167099237442,-0.11485452950000763,157,0,0.0,0.0,0.0
14,0.0,0.0,,0.09390020370483398,19.372474193572998,-0.0001725758798682467,-0.17613811790943146,-0.17613811790943146,-0.17435407638549805,289,0,0.0,0.0,0.0
6,0.0,0.0,,1.4844595360755921,0.07659971714019775,0.0023453240206584517,0.715376322342902,0.715376322342902,0.6995861808890882,239,1,8.0,3.5295043921981852,20.80239875788746
23,0.0,0.0,,0.635200023651123,7.252600193023682,0.0015799797058617575,0.14022196829319,0.14022196829319,0.13904570043087006,345,0,0.0,0.0,0.0
4,0.0,0.0,,0.7385001182556152,2.3889973163604736,-0.0013391550743196712,0.266503244638443,0.266503244638443,0.2571762204170227,137,0,0.0,0.0,0.0
1,1.0,0.0,,0.3544001579284668,3.7473011016845703,0.0005287456650688973,0.07408611476421356,0.07408611476421356,0.06553687155246735,200,1,7.0,3.088569505329095,16.20254288018477
13,1.0,0.0,,0.5535371874974775,2.979099988937378,-0.00277792897452491,-0.06052125969520803,-0.06052125969520803,-0.08768281095584766,165,0,0.0,0.0,0.0
19,0.0,0.0,,0.13209986686706543,192.92940187454224,-0.004816869194849299,-0.8340088326056131,-0.8340088326056131,-0.8219699558770592,101,2,8.25,3.411943296639702,20.824978803018855
22,0.0,0.0,,0.11394989490509033,10.638706088066101,-0.0002894850697383391,-0.09961709054578252,-0.09961709054578252,-0.0958088650951602,115,1,9.0,3.462029847048248,19.173646732290063
24,1.0,0.0,,0.14569997787475586,13.38744568824768,-6.545507110830683e-06,-0.027555854991078377,-0.027555854991078377,-0.013543440029025078,135,2,8.5,4.038349226010971,22.64120291365429
22,0.0,0.0,,0.32134997844696045,40.743851900100715,0.0011325426615873353,-0.11284763105109293,-0.11284763105109293,-0.10684543348593574,239,1,8.5,3.130402768927077,18.98758387914414
17,1.0,0.0,,0.07834994792938232,61.569600668359314,0.0005830348713147742,-0.3365568311608472,-0.3365568311608472,-0.3246638366847431,4,2,7.25,3.8774898241552447,20.002845988163152
14,0.0,0.0,,0.3301999568939209,1.963053849053737,0.0002321374898487928,0.09917141543049104,0.09917141543049104,0.09354714781118263,151,0,0.0,0.0,0.0
15,1.0,0.0,,1.1696499586105347,0.014600038528442383,0.0008461826592788096,0.8116208927638057,0.8116208927638057,0.7894159860677601,201,0,0.0,0.0,0.0
21,0.0,0.0,,0.4836999177932739,4.740100026130676,-0.00790389146047779,-0.5567634033889663,-0.5567634033889663,-0.5967534328839794,264,0,0.0,0.0,0.0
6,0.0,0.0,,1.0017000436782837,0.5729801001614088,0.00276100262820782,0.30036920693074287,0.30036920693074287,0.3108555856852434,313,0,0.0,0.0,0.0
24,0.0,0.0,,0.500999927520752,0.37345099449157715,0.0009969322516310047,0.2492661476135254,0.2492661476135254,0.23654334247112274,295,0,0.0,0.0,0.0
4,0.0,0.0,,0.48220014572143555,15.668494701385498,0.0013756563101741943,0.03616828843951225,0.03616828843951225,0.035658784210681915,309,1,11.0,2.940331986132865,23.850175301234238
23,0.0,0.0,,0.15054988861083984,290.5115921497345,-0.0006054996108747004,-1.0180684328079224,-1.0180684328079224,-0.9878329634666443,28,0,0.0,0.0,0.0
7,0.0,0.0,,0.19965028762817383,11.002285480499268,8.741855561726614e-05,0.0024233772419393063,0.0024233772419393063,0.005174035672098398,199,2,8.25,6.430473658371062,25.073687043166252
6,0.0,0.0,,0.7424249053001404,0.4319007396697998,0.000305068216082629,0.18878076290216098,0.18878076290216098,0.18854887330013773,60,0,0.0,0.0,0.0
18,1.0,0.0,,0.6441502571105957,1.4072991609573364,2.733959603306452e-05,0.08785322634111933,0.08785322634111933,0.09698339821635814,170,0,0.0,0.0,0.0
25,0.0,0.0,,0.3226501941680908,7.440199017524719,-0.0010007980227461155,-0.03303542858412286,-0.03303542858412286,-0.05818453440169594,299,0,0.0,0.0,0.0
23,0.0,0.0,,1.0528995990753174,1.588651180267334,0.002257900714363925,0.6610236167907715,0.6610236167907715,0.6613173484802246,171,0,0.0,0.0,0.0
24,1.0,0.0,,0.6770501136779785,0.08265018463134766,0.0009027157098592821,0.41546201305229125,0.41546201305229125,0.4235057241427972,354,0,0.0,0.0,0.0
26,0.0,0.0,,0.1961500644683838,4.1190996170043945,-0.0007588213433116285,0.013085327061618409,0.013085327061618409,0.016243797651729244,20,1,9.0,3.0377942688802078,20.149784165000383
24,1.0,0.0,,0.36574995517730713,0.8884009122848511,0.0006904500758349018,0.14255368442428545,0.14255368442428545,0.1393303663560048,235,1,10.0,2.2373860223751287,12.743944131175994
14,0.0,0.0,,0.00885009765625,26.485299110412598,-0.0065505729087377874,-1.3463342189788818,-1.3463342189788818,-1.3244694471359253,40,1,7.5,9.25896316858049,10.231483032142938
22,0.0,0.0,,0.5072498321533203,0.7761015892028809,0.0010415819062278536,0.12341289794077724,0.12341289794077724,0.13038798933443815,287,0,0.0,0.0,0.0
4,0.0,0.0,,0.8506500720977783,0.07539963722229004,0.0013380289771463038,0.44902393221855164,0.44902393221855164,0.41877394914627075,283,0,0.0,0.0,0.0
23,0.0,0.0,,0.370800256729126,4.3664445877075195,0.0005439385978271263,0.09140108580014952,0.09140108580014952,0.09493112140022246,230,1,9.0,5.260120818725636,31.550166634787338
6,0.0,0.0,,0.008950233459472656,57.27071571350098,-0.000855033150107914,-0.3494878113269806,-0.3494878113269806,-0.3328823149204254,77,0,0.0,0.0,0.0
24,1.0,0.0,,0.27375006675720215,4.5794501304626465,-0.004214413909939566,-0.23304924076678707,-0.23304924076678707,-0.24893932898525198,267,0,0.0,0.0,0.0
19,1.0,0.0,,0.4783000946044922,1.093247652053833,0.0004908262357691273,0.16743857186047637,0.16743857186047637,0.17407255038580932,340,1,7.0,2.0552868801726216,9.625571333470456
14,0.0,0.0,,1.5462498664855957,0.03780007362365723,0.004045580166734091,0.8179140034176055,0.8179140034176055,0.8100024752283869,297,0,0.0,0.0,0.0
1,1.0,0.0,,0.40740013122558594,14.850555896759033,0.0012479168341484367,0.056523486971855164,0.056523486971855164,0.062489114701747894,177,1,7.0,3.303674431065903,18.329181875526054
9,1.0,0.0,,0.17189979553222656,21.224052667617798,-0.00011732887320566588,-0.1354247668878037,-0.1354247668878037,-0.11873536524565323,105,0,0.0,0.0,0.0
7,1.0,0.0,,0.014349937438964844,107.37360012531282,0.00012482058685301623,-0.3225228242179593,-0.3225228242179593,-0.3270813277295904,1,0,0.0,0.0,0.0
12,1.0,0.0,,0.19519996643066406,57.20636212825775,-0.0015690193359642127,-0.3444126401962686,-0.3444126401962686,-0.3403034764808409,80,0,0.0,0.0,0.0
25,0.0,0.0,,0.28996114598380185,7.652293955578523,-0.004622748492084184,-0.35965942117680355,-0.35965942117680355,-0.3720276965848354,128,0,0.0,0.0,0.0
17,1.0,0.0,,0.47699999809265137,17.04205060005188,-0.002023091236528902,0.04411570631823285,0.04411570631823285,0.03375534682282878,224,1,7.0,3.9265991967694953,22.768128350495964
14,0.0,0.0,,0.6447997093200684,0.01940011978149414,0.0012990133092584144,0.32016720758432765,0.32016720758432765,0.3140307651231709,348,1,10.0,5.725142607822935,11.405481248120822
22,0.0,0.0,,0.7236995697021484,1.581099033355713,0.001310186989392146,0.28532466292381287,0.28532466292381287,0.2777043282985687,220,1,9.0,3.576395379210221,20.44034565420965
14,0.0,0.0,,0.6048498153686523,0.0,0.0010739282409224337,0.25989803671836853,0.25989803671836853,0.2602824866771698,321,0,0.0,0.0,0.0
7,1.0,0.0,,0.43829989433288574,1.7871506214141846,0.0005364713825917825,0.13875391670301848,0.13875391670301848,0.14224744675134143,172,0,0.0,0.0,0.0
8,1.0,0.0,,0.7149500846862793,6.101099967956543,-0.005297773870344896,-0.07162790872803582,-0.07162790872803582,-0.11561496850627373,307,0,0.0,0.0,0.0
26,0.0,0.0,,0.30009984970092773,1.6296501159667969,-0.0026623900904671387,-0.07251226902008057,-0.07251226902008057,-0.0791826844215393,192,1,18.5,8.047901488316553,36.75907619099982
21,1.0,0.0,,0.2050495147705078,18.22117280960083,0.0007543364772543024,-0.12856431305408478,-0.12856431305408478,-0.12651319801807404,277,1,8.0,3.642798978783072,18.20700401450663
5,0.0,0.0,,0.5834999084472656,7.558552265167236,-0.0009678428233553027,0.1670789271593094,0.1670789271593094,0.15905623137950897,255,0,0.0,0.0,0.0
5,0.0,0.0,,0.9171315973455254,19.904502272605896,-0.0011554973473475707,0.01040080782412147,0.01040080782412147,0.009818794255588128,183,0,0.0,0.0,0.0
23,0.0,0.0,,0.6501498222351074,7.791807651519775,0.0021734373771999612,0.1793077439069748,0.1793077439069748,0.18712159991264343,355,0,0.0,0.0,0.0
14,0.0,0.0,,0.9853000640869141,0.019050002098083496,0.001064557480155347,0.4969573555206384,0.4969573555206384,0.4844114016324321,137,0,0.0,0.0,0.0
25,0.0,0.0,,0.9461500644683838,0.21984994411468506,0.0003603739927796819,0.44294569455608934,0.44294569455608934,0.4526624164397692,66,0,0.0,0.0,0.0
5,0.0,0.0,,1.009600043296814,6.869399309158325,0.001480246636815494,0.22488789014121732,0.22488789014121732,0.23034771719417976,335,1,8.5,4.698951902369565,22.008543353884704
6,0.0,0.0,,0.8777000904083252,1.5121953128135366,-0.0005650871109309878,0.31102597680078503,0.31102597680078503,0.31357714882298365,122,0,0.0,0.0,0.0
23,0.0,0.0,,1.1671500205993652,0.005199909210205078,0.0023999026921263616,0.6124959389368693,0.6124959389368693,0.611431323360987,341,0,0.0,0.0,0.0
21,1.0,0.0,,0.17799997329711914,22.230700612068176,-0.00183387709835432,-0.25324583120372784,-0.25324583120372784,-0.24779267657079104,84,0,0.0,0.0,0.0
24,0.0,0.0,,0.3612499237060547,2.9918997287750244,0.0012794461250866074,0.15560391545295715,0.15560391545295715,0.1535804122686386,251,1,10.5,1.53821016202608,12.63016805800726
18,1.0,0.0,,0.45980000495910645,50.553107500076294,0.0007457050913587179,-0.1698050034814188,-0.1698050034814188,-0.18120653214661972,92,1,7.0,4.561164565443121,19.34884730174577
25,0.0,0.0,,0.25190019607543945,7.030596733093262,0.0006827198486789561,-0.016595900058746338,-0.016595900058746338,-0.01735648885369301,205,0,0.0,0.0,0.0
14,0.0,0.0,,0.461899995803833,8.260431170463562,-5.184837250016671e-06,0.0820098774773734,0.0820098774773734,0.07312966826940837,53,0,0.0,0.0,0.0
1,1.0,0.0,,0.3706998825073242,128.48300504684448,-0.005329067159748484,-0.6409256040882998,-0.6409256040882998,-0.6185101344718696,101,1,7.0,3.303674431065903,18.329181875526054
21,0.0,0.0,,0.7241499423980713,1.0108752806981407,0.0008671634351996386,0.36485064831100594,0.36485064831100594,0.3722496682947332,299,0,0.0,0.0,0.0
22,0.0,0.0,,0.07159996032714844,311.47092866897583,-0.0013566820327341519,-1.3022338151931763,-1.3022338151931763,-1.280989408493042,5,0,0.0,0.0,0.0
15,0.0,0.0,,0.6139999628067017,4.761000037193298,-0.004521820855158205,-0.40209149262484384,-0.40209149262484384,-0.4486781874428625,92,1,7.0,7.787800571031965,31.077545167268426
26,0.0,0.0,,0.7380001544952393,1.2116975784301758,-0.0007758625205547361,0.17003841698169708,0.17003841698169708,0.17242395877838135,103,0,0.0,0.0,0.0
2,1.0,0.0,,0.7805500030517578,0.7388997077941895,0.0007426186831007835,0.2996137738227844,0.2996137738227844,0.30293914675712585,352,1,11.0,5.344598965568419,24.544452737746226
17,1.0,0.0,,0.09729957580566406,240.29685974121094,-0.003148779323314438,-0.8984547853469849,-0.8984547853469849,-0.883510947227478,55,2,7.25,3.8774898241552447,20.002845988163152
2,0.0,0.0,,0.9907000064849854,0.5372875183820724,0.001782130896263681,0.4829012551227537,0.4829012551227537,0.47044557129374204,171,0,0.0,0.0,0.0
25,0.0,0.0,,0.003199934959411621,152.15077799558637,0.0006951849981586777,-0.5078241800059792,-0.5078241800059792,-0.4950019247484803,131,0,0.0,0.0,0.0
21,1.0,0.0,,0.14554977416992188,27.64688777923584,0.0007954964524437069,-0.1906636357307434,-0.1906636357307434,-0.1882629543542862,271,1,8.0,3.642798978783072,18.20700401450663
25,0.0,0.0,,0.4274001121520996,1.1993508338928223,0.00033857839831245916,0.1525474339723587,0.1525474339723587,0.1537194401025772,158,0,0.0,0.0,0.0
15,0.0,0.0,,0.4078708694827169,83.07409530878067,0.0035846824771070367,-0.2916176903481577,-0.2916176903481577,-0.2862014839289158,341,0,0.0,0.0,0.0
15,1.0,0.0,,0.7370500564575195,5.472150087356567,-0.005309645090792961,-0.02643159106999886,-0.02643159106999886,-0.07390535507142915,237,0,0.0,0.0,0.0
14,0.0,0.0,,0.49339985847473145,41.093103885650635,-0.002610568219686847,-0.11031458624938623,-0.11031458624938623,-0.1040547445210525,80,1,7.0,3.8610098219142417,20.649249378109758
17,1.0,0.0,,0.24269986152648926,5.466701984405518,-0.0012989105787774482,-0.06003275513648987,-0.06003275513648987,-0.0656566172838211,116,0,0.0,0.0,0.0
24,0.0,0.0,,0.48115015029907227,0.047699928283691406,0.0006339405600555656,0.24529285728931427,0.24529285728931427,0.252882719039917,270,0,0.0,0.0,0.0
24,1.0,0.0,,0.3988999128341675,0.06980013847351074,-0.0004252498702131757,0.1818400567987052,0.1818400567987052,0.18138076363965674,121,1,10.0,2.2373860223751287,12.743944131175994
3,1.0,0.0,,0.388049840927124,0.43677700339973846,0.0009371381705749927,0.18561514686135686,0.18561514686135686,0.189123192054279,343,1,7.5,4.834133612956673,9.42000986835687
12,1.0,0.0,,0.2791999578475952,27.6502023935318,-0.0005976580476663953,-0.0845890896660941,-0.0845890896660941,-0.09262715741974488,153,0,0.0,0.0,0.0
14,0.0,0.0,,0.5656499862670898,26.114076018333435,0.00036112402806150277,-0.018057712653771835,-0.018057712653771835,-0.005707681744928156,356,0,0.0,0.0,0.0
7,1.0,0.0,,0.6308999061584473,0.0,-4.377955435000602e-07,0.40026402473449707,0.40026402473449707,0.3935392498970032,175,1,10.5,4.626347538583513,16.13356629591064
15,0.0,0.0,,0.28134989738464355,4.62785005569458,0.00046638185543913287,-0.49246301136764825,-0.49246301136764825,-0.5409001318061631,341,0,0.0,0.0,0.0
24,0.0,0.0,,0.0,244.6594194918871,0.0006129861989162566,-1.0586621656137354,-1.0586621656137354,-1.0348347580951194,0,1,7.0,4.08260761624911,19.07706036396269
25,0.0,0.0,,0.26414990425109863,7.340961933135986,0.0006871181721497516,0.012283333877221542,0.012283333877221542,0.012878073238145242,346,0,0.0,0.0,0.0
1,1.0,0.0,,0.39730000495910645,62.008991718292236,-0.0008477472644384917,-0.3495604611244522,-0.3495604611244522,-0.35510430128678033,13,0,0.0,0.0,0.0
18,1.0,0.0,,0.8302499055862427,0.176100492477417,-0.00039244914548625543,0.21317893116414047,0.21317893116414047,0.19585821421250052,14,1,7.0,4.561164565443121,19.34884730174577
26,0.0,0.0,,0.3968501091003418,26.14740014076233,-0.00019297639890497573,-0.16690365970134735,-0.16690365970134735,-0.18504133820533752,159,0,0.0,0.0,0.0
7,1.0,0.0,,0.18085026741027832,13.411886272430419,-0.00016541375809189942,-0.028847443957288724,-0.028847443957288724,-0.04136784097422722,348,2,12.0,3.382698792677564,17.655150424568028
23,0.0,0.0,,1.0486499071121216,0.7870506048202515,0.0014330083042432976,0.3842476990376534,0.3842476990376534,0.3858318135672408,164,0,0.0,0.0,0.0
23,0.0,0.0,,0.42190027236938477,28.452916145324707,0.0019610666577137394,-0.042684368789196014,-0.042684368789196014,-0.03160848841071129,320,0,0.0,0.0,0.0
6,0.0,0.0,,0.6376249194145203,4.305602073669434,0.00017962696955945153,0.08690668922178552,0.08690668922178552,0.09096989510715874,49,0,0.0,0.0,0.0
3,0.0,0.0,,0.2734501361846924,10.123241424560547,0.0003920780132106078,-0.0009054282800156195,-0.0009054282800156195,-0.015946066897848377,244,1,8.0,3.1299262371675636,15.475253290042025
24,0.0,0.0,,0.3851999044418335,8.49139952659607,0.0002723390168990467,0.1106270279537062,0.1106270279537062,0.11063267528146939,294,1,7.0,3.854977942741973,18.93082059798408
22,0.0,0.0,,0.3838999271392822,2.5398999452590942,-0.0021603224851398264,-0.064946760984362,-0.064946760984362,-0.07192127243328736,263,0,0.0,0.0,0.0
15,0.0,0.0,,0.1540999412536621,162.67257404327393,-0.007991184177560751,-1.3665153041941112,-1.3665153041941112,-1.3502864832893946,90,0,0.0,0.0,0.0
25,0.0,0.0,,0.5297501087188721,5.683305263519287,-0.00031273651236530484,0.06375883974614932,0.06375883974614932,0.061928440447051473,87,0,0.0,0.0,0.0
25,0.0,0.0,,0.2876499891281128,102.58965253829956,-0.006326372049846023,-0.5088493566887051,-0.5088493566887051,-0.5151141683059708,191,0,0.0,0.0,0.0
13,1.0,0.0,,0.0345001220703125,6.445849895477295,-0.012208895748865592,-1.2374919646260452,-1.2374919646260452,-1.281064578239248,1,0,0.0,0.0,0.0
5,0.0,0.0,,0.752349853515625,37.39530289173126,-0.0008579928491222505,-0.15733106029467755,-0.15733106029467755,-0.15196203704206096,244,0,0.0,0.0,0.0
9,1.0,0.0,,0.09265017509460449,189.75775063037872,-0.0063765986511335054,-1.5751950323414736,-1.5751950323414736,-1.5553236596429556,37,3,7.666666666666667,3.5669443230128888,16.81596389190977
1,1.0,0.0,,0.41284990310668945,43.67939817905426,-0.004326275941871514,-0.4000521965053569,-0.4000521965053569,-0.3678426004887214,106,1,10.0,3.0142293244898406,19.651699212562725
24,0.0,0.0,,0.20624995231628418,227.338065341115,-0.007233601811525395,-1.2415280764510317,-1.2415280764510317,-1.2244053789601252,74,1,7.0,4.08260761624911,19.07706036396269
22,0.0,0.0,,0.24064993858337402,55.95079755783081,-0.002632614813008144,-0.2604826131120783,-0.2604826131120783,-0.25341557715990526,70,0,0.0,0.0,0.0
6,0.0,0.0,,1.0689592528343201,20.84901785850525,0.0031044604324406916,0.23783752263761035,0.23783752263761035,0.2216924354563589,277,0,0.0,0.0,0.0
3,0.0,0.0,,0.5354000894646891,0.7100526533628759,0.0012523227289118815,0.24411406637239857,0.24411406637239857,0.23961516812409636,145,0,0.0,0.0,0.0
7,1.0,0.0,,0.2913999557495117,32.40343523025513,0.0007723000864619356,-0.06359739601612091,-0.06359739601612091,-0.05646336451172829,306,0,0.0,0.0,0.0
25,0.0,0.0,,0.5839000940322876,0.24564969539642334,0.0003579842966396481,0.23406077483121088,0.23406077483121088,0.21815757994248064,46,0,0.0,0.0,0.0
4,0.0,0.0,,0.8210000991821289,16.760786771774292,0.0020000260064626635,0.057717375457286835,0.057717375457286835,0.05911755561828613,352,0,0.0,0.0,0.0
6,0.0,0.0,,0.6511001586914062,8.3479984998703,-0.001409750704336121,0.050933317310002,0.050933317310002,0.04124093452073119,170,0,0.0,0.0,0.0
15,1.0,0.0,,0.26469993591308594,14.443109273910522,-0.0004798305069354106,-0.012684956986029275,-0.012684956986029275,-0.005186591829572383,356,1,9.0,3.7403221909139535,22.61579052256323
4,0.0,0.0,,0.17735004425048828,100.37055039405823,-0.0052214627468183455,-1.3727656602859497,-1.3727656602859497,-1.3398500680923462,26,0,0.0,0.0,0.0
5,0.0,0.0,,0.5194001197814941,5.870791435241699,-0.0007097822115818527,0.1363711804151535,0.1363711804151535,0.14627839624881744,87,1,8.5,4.698951902369565,22.008543353884704
