participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
4,0.0,0.0,,0.7947499752044678,0.2830495834350586,0.0015765645119418278,0.3488517105579376,0.3488517105579376,0.3401891887187958,271,11,42,13.727272727272727,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0.566650390625,6.88569712638855,0.0008184512255457841,0.1292220503091812,0.1292220503091812,0.11838703602552414,255,13,65,20.53846153846154,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,0.2622499465942383,14.469742059707642,0.000181978457914312,-0.03971775506390911,-0.03971775506390911,-0.03243117747099503,87,10,56,20.5,1,15,15.0,0,0.0,0.0,0.0
15,1.0,0.0,,0.5174498558044434,5.043950080871582,-0.0008059346223361574,0.004777633843301725,0.004777633843301725,-0.07358638180258562,263,14,36,16.071428571428573,1,20,20.0,1,9.0,3.7403221909139535,22.61579052256323
26,0.0,0.0,,0.033550143241882324,46.755482733249664,0.00021306978610290968,-0.3107127745946248,-0.3107127745946248,-0.31150233544013345,327,19,30,14.631578947368421,2,29,24.5,1,8.0,3.414572348788866,15.247644947870276
16,1.0,0.0,,0.22609996795654297,61.945945739746094,-0.002324787264403939,-0.33201529482165637,-0.33201529482165637,-0.3309737040518845,7,12,53,21.583333333333332,2,25,15.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.41449999809265137,2.913853406906128,0.00045745744302969955,0.14820938667997258,0.14820938667997258,0.15075317314237258,175,15,64,20.6,1,23,23.0,1,8.0,6.307549479088679,14.556600044648615
26,0.0,0.0,,0.055350303649902344,265.75868582725525,-0.0056705847095768385,-1.0460751056671143,-1.0460751056671143,-1.0235496759414673,14,9,53,23.555555555555557,0,0,0.0,1,11.0,8.047901488316553,32.81929277680726
7,0.0,0.0,,0.5741500854492188,17.160141468048096,0.002383040127634755,0.14770705997943878,0.14770705997943878,0.13666968047618866,340,11,79,28.545454545454547,0,0,0.0,1,9.5,3.8679821235775993,8.707762304726042
24,1.0,0.0,,0.20545005798339844,4.500399827957153,-0.00024814021010506946,-0.07107014954090118,-0.07107014954090118,-0.061017390340566635,21,17,35,17.41176470588235,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,0.5481503009796143,5.784649848937988,-0.011678517633744293,-1.2956349630983606,-1.2956349630983606,-1.3159301698973025,191,11,37,19.272727272727273,2,143,89.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.39660000801086426,4.372000217437744,7.188407904193041e-05,0.13025335520923303,0.13025335520923303,0.13000600450240973,281,12,59,25.916666666666668,2,34,32.0,0,0.0,0.0,0.0
21,1.0,0.0,,0.22105002403259277,212.3500028848648,-0.00017898601891427857,-0.5975061708471688,-0.5975061708471688,-0.5959514683699207,109,12,32,17.083333333333332,1,36,36.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.99934983253479,18.00785529613495,-0.0010993354434739573,0.057356036677747885,0.057356036677747885,0.03666085634172334,217,11,70,24.09090909090909,2,13,8.0,0,0.0,0.0,0.0
21,0.0,0.0,,0.05299973487854004,2.4279263655344643,0.0007144847562827255,-0.2972090057298249,-0.2972090057298249,-0.26768329023474946,355,6,127,45.666666666666664,2,31,26.0,0,0.0,0.0,0.0
24,0.0,0.0,,0.18324995040893555,7.044299483299255,-0.00014110726644686554,-0.14153721168929456,-0.14153721168929456,-0.13973642316993307,248,11,52,26.545454545454547,1,21,21.0,1,7.5,11.91822685984244,25.05876190429203
9,1.0,0.0,,0.36279988288879395,37.81814754009247,0.0008870490730668047,-0.11559943491671265,-0.11559943491671265,-0.11402497684382738,251,10,104,24.8,1,18,18.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.575700044631958,0.8272956609725952,0.0012281152622120044,0.2390518028195165,0.2390518028195165,0.2344122500646682,258,12,65,22.666666666666668,1,16,16.0,0,0.0,0.0,0.0
21,1.0,0.0,,0.3921999931335449,48.03709876537323,0.0032863779728577523,-0.1710177960516024,-0.1710177960516024,-0.15503293167012305,313,12,44,18.583333333333332,1,32,32.0,0,0.0,0.0,0.0
24,0.0,0.0,,0.2102982114862515,23.72604477405548,-0.000753498062403821,-0.10432234932394589,-0.10432234932394589,-0.1081577151140345,26,13,52,17.0,1,26,26.0,0,0.0,0.0,0.0
16,0.0,0.0,,1.0906999111175537,4.54235053062439,-0.002434649307154165,0.3913619816303253,0.3913619816303253,0.39906957745552063,180,9,38,16.333333333333332,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1.0923998355865479,0.47935009002685547,0.0019218114924586705,0.5291594901338679,0.5291594901338679,0.4949832087304461,227,10,59,22.4,2,41,31.0,1,7.0,3.8610098219142417,20.649249378109758
6,0.0,0.0,,0.41444993019104004,28.070418624316947,-0.00068219530423081,-0.13507055368076185,-0.13507055368076185,-0.14452097513486659,195,14,40,15.285714285714286,1,16,16.0,0,0.0,0.0,0.0
23,0.0,0.0,,1.1656999588012695,0.23040008544921875,0.0011312898746635095,0.5239116157136378,0.5239116157136378,0.503152266792629,150,9,42,15.444444444444445,1,56,56.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.9005999565124512,44.86530387401581,-0.006477079196829803,-0.05462500895438742,-0.05462500895438742,-0.04951790498650591,113,15,36,15.466666666666667,1,85,85.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.48610007762908936,4.541299939155579,-0.002017958357341378,0.07064067682966131,0.07064067682966131,0.01991453190141469,192,15,73,18.733333333333334,0,0,0.0,1,8.0,6.897591146580416,17.651311617965664
13,1.0,0.0,,0.0,3.108299970626831,-0.008611421785101905,-1.4649927743008824,-1.4649927743008824,-1.440666551814821,0,4,157,57.5,1,23,23.0,0,0.0,0.0,0.0
19,0.0,0.0,,0.7144383283761826,12.063952684402466,-0.001776928351246465,0.20574358564798906,0.20574358564798906,0.19196216677343567,123,8,76,36.75,2,27,26.0,2,8.25,3.411943296639702,20.824978803018855
22,0.0,0.0,,0.05489993095397949,7.341100215911865,-0.001617842059762104,-0.5324367291453171,-0.5324367291453171,-0.5241480862268887,1,17,38,16.235294117647058,1,26,26.0,2,8.0,3.7143526588068427,19.67916952680666
24,1.0,0.0,,0.4307999610900879,0.4701998233795166,0.000681516694055497,0.1124580129981041,0.1124580129981041,0.10732391476631165,282,14,45,19.714285714285715,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.7295994758605957,2.69940185546875,-0.00017846472126862835,0.2738933265209198,0.2738933265209198,0.27324339747428894,174,10,51,26.6,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.4808998107910156,0.3513503074645996,0.001281962671287213,0.22938182006697028,0.22938182006697028,0.23408051360632487,335,8,61,36.125,1,15,15.0,1,10.5,7.91859150945475,34.11428498737356
14,0.0,0.0,,1.1342997550964355,2.6514532566070557,0.0035218130227179754,0.2736728835840519,0.2736728835840519,0.26630159315126667,356,10,65,22.5,2,41,31.0,1,7.5,9.25896316858049,10.231483032142938
15,1.0,0.0,,0.178300142288208,5.290099859237671,-0.0017027178059144854,-0.14055720831499713,-0.14055720831499713,-0.1939662232362941,240,14,49,20.928571428571427,1,42,42.0,0,0.0,0.0,0.0
21,0.0,0.0,,1.1652500629425049,3.432200074195862,-0.00293316646123036,0.41412284227312446,0.41412284227312446,0.35647824012662527,185,7,84,42.57142857142857,2,23,15.5,0,0.0,0.0,0.0
6,0.0,0.0,,0.15884995460510254,44.71363437175749,0.00018837697371468793,-0.261739371871414,-0.261739371871414,-0.2606676673572531,10,11,48,25.09090909090909,1,122,122.0,0,0.0,0.0,0.0
24,0.0,0.0,,0.33224987983703613,11.966101884841919,0.00034157336153783723,0.06159268924836017,0.06159268924836017,0.05377078488253166,301,13,52,21.153846153846153,1,21,21.0,1,7.0,3.076225522835357,18.29897309174285
4,0.0,0.0,,0.9835500717163086,6.661946058273315,0.00258475637481112,0.26810234785079956,0.26810234785079956,0.28073054552078247,322,10,19,9.9,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.526900053024292,5.38919997215271,-0.004868452011511255,-0.14333533906803078,-0.14333533906803078,-0.18508584775786466,150,8,127,31.375,1,44,44.0,1,9.0,3.3393290693842688,22.400058352834623
7,0.0,0.0,,0.5110998153686523,0.06651567050388785,-0.00010393728919103325,0.26462734179670405,0.26462734179670405,0.260338474652782,137,7,81,41.857142857142854,1,20,20.0,1,9.0,6.148493208962679,21.30509141282043
6,0.0,0.0,,0.09110296473783563,157.17364764213568,-0.0010619907709169666,-0.5167701364565296,-0.5167701364565296,-0.5023352165761032,27,12,44,23.166666666666668,2,107,61.5,1,10.5,2.1895456517579683,17.156604675508984
18,1.0,0.0,,0.1302499771118164,50.65395140647888,-0.0007040092226266086,-0.3097509443759918,-0.3097509443759918,-0.29109326004981995,40,11,23,12.545454545454545,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.44240009784698486,35.77314660455051,0.0008051191398387539,-0.08511709081692521,-0.08511709081692521,-0.0903722177926681,214,12,20,13.916666666666666,1,18,18.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.12424993515014648,18.063995957374573,-0.001141376724132815,-0.1742374426176568,-0.1742374426176568,-0.1804869805740935,235,10,95,22.4,1,46,46.0,1,8.0,3.396131543119771,11.939331236308256
24,1.0,0.0,,0.2422999143600464,5.231854557991028,-0.0006802376605728028,0.010454899456654605,0.010454899456654605,0.004133357956734708,23,15,41,17.333333333333332,1,27,27.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.056999921798706055,8.590551376342773,-0.0015025276276060642,-0.19261758083722838,-0.19261758083722838,-0.17856188257288488,73,18,36,15.88888888888889,1,20,20.0,2,8.5,3.226183308834537,17.69871455643533
24,1.0,0.0,,0.35844993591308594,14.837299108505249,-0.0013383142278048175,-0.0048301066271960735,-0.0048301066271960735,-0.012169547379016876,59,13,45,20.923076923076923,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.022550106048583984,18.01094698905945,-0.0015810360473588272,-0.48429783719594405,-0.48429783719594405,-0.4664051745291015,23,9,50,31.77777777777778,1,44,44.0,1,7.0,3.8610098219142417,20.649249378109758
22,0.0,0.0,,0.5575499534606934,4.346150040626526,-0.0013336012415198393,0.15065669028364978,0.15065669028364978,0.11017439877325551,109,11,54,27.727272727272727,1,38,38.0,1,8.5,3.130402768927077,18.98758387914414
4,0.0,0.0,,0.8901503086090088,0.0,0.0011518210101550404,0.4582939147949219,0.4582939147949219,0.43019795417785645,343,19,19,12.210526315789474,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.04940032958984375,87.54622673988342,0.0005579174513566541,-0.31283068656921387,-0.31283068656921387,-0.31786713004112244,2,12,137,22.083333333333332,0,0,0.0,2,7.25,3.666524982133138,16.989688523771974
6,0.0,0.0,,0.6872574261256625,1.1330498456954956,-0.0027167807660088052,0.0038667970678719485,0.0038667970678719485,-0.01879529185697678,29,14,22,11.428571428571429,1,27,27.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.4458498954772949,2.3845021724700928,0.0009141432831067199,0.22054990800488897,0.22054990800488897,0.2128360051532575,356,10,74,21.1,1,74,74.0,0,0.0,0.0,0.0
19,1.0,0.0,,1.0244500637054443,6.134100914001465,-0.002153625483761357,0.17071654616283768,0.17071654616283768,0.14506904827141615,91,15,29,13.8,1,10,10.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.7470498085021973,6.173850059509277,-0.0042063075064904,0.025853432193189776,0.025853432193189776,-0.02164386405167562,143,11,50,25.90909090909091,1,41,41.0,1,7.0,3.8610098219142417,20.649249378109758
1,1.0,0.0,,0.5480000972747803,2.946199893951416,0.00014585864149405082,0.17348959265636796,0.17348959265636796,0.12918307884879732,333,9,76,37.333333333333336,1,9,9.0,0,0.0,0.0,0.0
9,1.0,0.0,,0.06179976463317871,47.686567902565,0.0004741133924554633,-0.2650007887714717,-0.2650007887714717,-0.2561872658875255,343,18,45,16.27777777777778,1,16,16.0,2,8.0,3.6251898558518474,17.41433428647322
7,1.0,0.0,,1.2713499069213867,0.09439992904663086,0.0021523611560185112,0.902442216873169,0.902442216873169,0.863541305065155,246,14,54,21.0,0,0,0.0,1,10.5,4.626347538583513,16.13356629591064
12,1.0,0.0,,0.35050010681152344,63.600544452667236,-0.0011328409337103091,-0.25967314747535214,-0.25967314747535214,-0.24304721158609657,10,17,39,13.0,1,38,38.0,1,8.5,2.7158198082012595,14.174001384487205
25,0.0,0.0,,1.2385001182556152,0.26940011978149414,0.0006635117761600566,0.6907439253577331,0.6907439253577331,0.6848862688372219,169,8,20,12.5,1,115,115.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.1876997947692871,31.684621572494507,0.0008029100886047911,-0.08912055194377899,-0.08912055194377899,-0.09336747229099274,266,11,51,26.545454545454547,0,0,0.0,1,9.0,2.211532236902193,7.552429809911834
14,0.0,0.0,,0.5126495361328125,0.0009508132934570312,0.0009964773778963158,0.20187073945999146,0.20187073945999146,0.20029094815254211,291,7,70,38.0,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.14120006561279297,1.8225998878479004,-0.0049700663953058085,-0.31231656670570374,-0.31231656670570374,-0.3192736804485321,216,2,255,153.0,0,0,0.0,2,9.0,2.696525173114779,8.877562586162915
14,0.0,0.0,,0.6528499126434326,0.04799985885620117,0.0014648831912240667,0.3804597073242444,0.3804597073242444,0.3798591954211621,349,1,331,331.0,1,18,18.0,1,10.0,5.725142607822935,11.405481248120822
7,1.0,0.0,,0.45815014839172363,3.309499979019165,0.0006677083812469339,0.11816761640607476,0.11816761640607476,0.13875881485317065,263,3,185,117.0,1,3,3.0,1,7.5,8.270697486230457,29.775342900120854
8,1.0,0.0,,0.5012001991271973,15.52833604812622,0.0017071352553307917,-0.012154427357017994,-0.012154427357017994,0.005897998809814453,336,17,28,11.529411764705882,0,0,0.0,1,7.0,3.4380681840254406,18.39789157063243
26,0.0,0.0,,0.4922001361846924,35.525246143341064,-0.0009603327995293762,-0.07488331198692322,-0.07488331198692322,-0.059136949479579926,42,10,32,14.0,0,0,0.0,1,9.0,4.780547402408099,23.667559153982687
21,1.0,0.0,,0.18359994888305664,33.41015446186066,-0.0004082117320186644,-0.29125537925741585,-0.29125537925741585,-0.2851173426906156,15,16,29,11.6875,1,32,32.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.45749998092651367,4.982299208641052,-0.0003924121076091078,-0.34160726577961814,-0.34160726577961814,-0.33648468840936696,346,14,70,18.928571428571427,2,13,8.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.6011000871658325,4.930699944496155,-0.0029642544184734585,-0.26970800231484804,-0.26970800231484804,-0.30863382239377335,60,15,43,18.933333333333334,2,19,13.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.10685014724731445,104.41000986099243,-0.00017726475723196523,-0.41347113251686096,-0.41347113251686096,-0.38548892736434937,19,10,32,14.1,0,0,0.0,1,10.0,2.5071485016493233,20.950700766918622
14,0.0,0.0,,0.5635502338409424,5.259399890899658,-0.0007086338711326545,0.02402573606881107,0.02402573606881107,-0.026599486137313593,305,7,99,42.57142857142857,1,15,15.0,1,7.0,2.919447984136573,10.722008364503797
25,0.0,0.0,,0.011749982833862305,147.47251337766647,0.0006123628985282806,-0.4937185297827093,-0.4937185297827093,-0.5018761750267255,135,13,38,12.846153846153847,2,17,16.0,0,0.0,0.0,0.0
5,0.0,0.0,,1.1651999950408936,0.9768017530441284,-0.001152487344116919,0.3391115092763714,0.3391115092763714,0.3231531881761403,151,16,33,18.25,1,73,73.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.4025501012802124,9.997099876403805,-0.0004354286369311066,-0.006185012037346677,-0.006185012037346677,-0.009592477278626424,109,12,41,20.333333333333332,2,30,22.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.5250000953674316,8.228188514709473,0.0014360861108075073,0.15295445919036865,0.15295445919036865,0.14964142441749573,279,11,65,18.272727272727273,0,0,0.0,1,10.0,2.5071485016493233,20.950700766918622
21,1.0,0.0,,0.44044971466064453,3.5648984909057617,0.00044670473986860315,0.11166208982467651,0.11166208982467651,0.09957833588123322,179,17,29,12.470588235294118,0,0,0.0,1,8.0,3.642798978783072,18.20700401450663
24,0.0,0.0,,0.437999963760376,0.9501514434814453,0.001467632979464292,0.07235033238301423,0.07235033238301423,0.07006690411933655,356,5,101,53.0,2,34,32.0,0,0.0,0.0,0.0
18,1.0,0.0,,0.17615008354187012,280.5753560066223,-0.005686009481214478,-1.0712341440825903,-1.0712341440825903,-1.0691977013712344,73,13,32,13.692307692307692,1,5,5.0,1,7.0,4.561164565443121,19.34884730174577
25,0.0,0.0,,0.18455004692077637,79.51484906673431,-0.005825197080218393,-0.532683752498039,-0.532683752498039,-0.5254775192908739,209,11,45,21.545454545454547,1,42,42.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.7067499160766602,14.836124539375302,0.0006736498034841807,0.08069663989443739,0.08069663989443739,0.08401319814067397,356,9,125,32.77777777777778,2,21,18.5,0,0.0,0.0,0.0
1,1.0,0.0,,0.19700002670288086,12.116127848625181,-2.3352895736113845e-05,-0.0861135253719255,-0.0861135253719255,-0.07119975943193721,195,10,74,19.0,1,62,62.0,0,0.0,0.0,0.0
21,0.0,0.0,,0.5950499773025513,4.628749966621399,-0.008644268407316993,-0.506229520845814,-0.506229520845814,-0.5348880044124095,255,11,54,26.09090909090909,1,96,96.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.069100022315979,47.4965859055519,0.0005556313196423981,-0.186436108013495,-0.186436108013495,-0.18533806756986024,220,12,64,24.583333333333332,1,23,23.0,0,0.0,0.0,0.0
15,0.0,0.0,,0.517399787902832,0.5611000061035156,0.00040752170987817674,0.21324320534030258,0.21324320534030258,0.20642708580788632,336,14,34,19.428571428571427,1,302,302.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.21539974212646484,41.8586049079895,-0.004760489657962855,-0.3225499093532562,-0.3225499093532562,-0.3381066918373108,156,7,153,45.42857142857143,0,0,0.0,1,12.5,8.047901488316553,30.61681245676433
2,1.0,0.0,,0.6200601180394489,1.1980609710399923,0.0006500962210752466,0.2642332031613305,0.2642332031613305,0.2601736925783232,98,22,27,11.727272727272727,2,23,17.5,1,7.0,3.4009791162050895,15.80764186141105
17,1.0,0.0,,0.1732497215270996,163.0469365119934,-0.004934393594872755,-0.6370291113853455,-0.6370291113853455,-0.6278738975524902,121,10,57,23.6,0,0,0.0,1,10.5,7.91859150945475,34.11428498737356
2,0.0,0.0,,0.3237999677658081,2.8143004179000854,-0.0002918280897912386,-0.04406570853973303,-0.04406570853973303,-0.05345203022755487,302,12,42,21.0,2,70,51.5,0,0.0,0.0,0.0
25,0.0,0.0,,0.8336499929428101,0.6822501420974731,-9.847978229632783e-05,0.3351386212835125,0.3351386212835125,0.3329261829946894,53,15,38,12.866666666666667,2,17,16.0,0,0.0,0.0,0.0
21,1.0,0.0,,0.11024951934814453,31.59932851791382,0.0007493334683849792,-0.22172817587852478,-0.22172817587852478,-0.20408709347248077,279,19,29,12.157894736842104,0,0,0.0,1,8.0,3.642798978783072,18.20700401450663
25,0.0,0.0,,0.08755016326904297,35.038397789001465,0.0006880120526121653,-0.18193137645721436,-0.18193137645721436,-0.1717412918806076,202,12,36,21.0,0,0,0.0,0,0.0,0.0,0.0
15,0.0,0.0,,0.3213498592376709,1.7123500108718872,-0.0016877556159133663,-0.05250785397548303,-0.05250785397548303,-0.062237338714649024,305,14,34,19.0,1,300,300.0,0,0.0,0.0,0.0
15,1.0,0.0,,0.4502500295639038,0.060249924659729004,-5.120527930741949e-05,0.20627495721608652,0.20627495721608652,0.1930782736643501,67,10,49,29.2,1,63,63.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.04529976844787598,69.54316842555998,-0.0014240754515035114,-0.521107996545252,-0.521107996545252,-0.5234297891850528,8,13,65,16.846153846153847,1,21,21.0,1,7.5,9.25896316858049,10.231483032142938
17,1.0,0.0,,0.4585000276565552,0.0675680383722832,0.0002729646388046751,0.2507965302600914,0.2507965302600914,0.25391844352834936,224,12,48,16.083333333333332,1,46,46.0,0,0.0,0.0,0.0
24,0.0,0.0,,0.16969990730285645,10.405197381973267,0.0003105027470476572,-0.0047838641330599785,-0.0047838641330599785,-0.0003695176856126636,264,10,114,28.7,0,0,0.0,2,8.75,2.6809860816074274,15.402275221974351
24,1.0,0.0,,0.4616999626159668,0.21484971046447754,0.0005521211045267172,0.13056248426437378,0.13056248426437378,0.12970438599586487,343,15,35,18.533333333333335,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,0.0,188.4036568403244,0.0008535886168406536,-0.7598271954293344,-0.7598271954293344,-0.747993475717047,0,16,40,18.75,1,7,7.0,2,8.25,3.82349718819831,12.671568573705882
12,1.0,0.0,,0.1235504150390625,126.18315815925598,-1.966379424708462e-05,-0.4233554005622864,-0.4233554005622864,-0.4031541347503662,3,19,41,15.473684210526315,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.620999813079834,0.061350345611572266,0.0011061792705759962,0.24917829036712646,0.24917829036712646,0.2508477568626404,340,8,70,39.25,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,0.09765005111694336,100.18583381175996,-0.0002965300881654318,-0.30201452953808783,-0.30201452953808783,-0.2925726488208617,14,6,87,38.666666666666664,2,26,26.0,0,0.0,0.0,0.0
15,0.0,0.0,,1.1166000366210938,2.5667495727539062,-0.00014992811157991143,0.4405069613323158,0.4405069613323158,0.43028938191683685,259,14,43,21.642857142857142,1,30,30.0,1,7.0,7.787800571031965,31.077545167268426
