participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
24,1.0,0.0,,0.34925007820129395,0.20245003700256348,0.0027081019053503256,0.13682988286018372,0.13682988286018372,0.1417500078678131,114,5,26,19.0,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.016049861907958984,18.702603101730347,-0.0016836781722744327,-0.18761117132301006,-0.18761117132301006,-0.18164851143956184,2,5,32,16.6,1,23,23.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.03795003890991211,1.375349760055542,-0.0019929525451283995,-0.14904974209956634,-0.14904974209956634,-0.13966855750634116,17,7,24,12.285714285714286,1,23,23.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.18864965438842773,1.0476529598236084,0.0013049672338044985,0.054699886590242386,0.054699886590242386,0.07236865162849426,116,5,24,19.6,0,0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,0.6105003356933594,0.10925006866455078,0.005863485786636816,0.26693597435951233,0.26693597435951233,0.21800005435943604,116,4,44,23.0,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.06100010871887207,0.5445003509521484,0.00038277762373765457,-0.0019838158041238785,-0.0019838158041238785,0.005331188440322876,68,2,55,48.5,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,0.20995020866394043,0.20019741680311132,0.002032293332836268,0.08757189196399134,0.08757189196399134,0.09869576148364856,115,2,25,22.0,1,22,22.0,0,0.0,0.0,0.0
12,1.0,0.0,,0.21795010566711426,1.812899112701416,-0.00018580852317835785,0.02688252367079258,0.02688252367079258,-0.043756186962127686,87,8,16,12.375,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.5415316169912163,1.692750096321106,-0.001832184121781986,-0.1111209606512999,-0.1111209606512999,-0.14339741538552675,73,6,22,14.833333333333334,1,16,16.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.39715027809143066,0.1221003532409668,0.0028596912276930815,0.16379228234291077,0.16379228234291077,0.17896875739097595,103,6,19,11.666666666666666,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,0.5747003555297852,0.046399593353271484,0.003770871661839824,0.3791220784187317,0.3791220784187317,0.35581904649734497,100,5,34,15.6,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.09814977645874023,10.47586441040039,0.000785446672205619,-0.1109151765704155,-0.1109151765704155,-0.0914376974105835,80,6,22,13.666666666666666,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0.0666499137878418,9.790459156036377,-0.002960530251211425,-0.12544630467891693,-0.12544630467891693,-0.12040644884109497,4,2,53,44.0,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0.15954995155334473,0.9389991760253906,-0.0008001571153289942,0.004921393468976021,0.004921393468976021,0.015824973583221436,22,5,42,15.4,0,0,0.0,0,0.0,0.0,0.0
12,1.0,0.0,,0.47464990615844727,5.516350030899048,-0.018119684731757773,-0.1262932088640001,-0.1262932088640001,-0.24964850568303876,81,4,34,25.0,1,14,14.0,0,0.0,0.0,0.0
3,1.0,0.0,,0.055450439453125,3.0261993408203125,-0.01550037295024172,-0.5333787202835083,-0.5333787202835083,-0.5183497071266174,32,3,37,29.666666666666668,0,0,0.0,0,0.0,0.0,0.0
15,0.0,0.0,,0.398620824660024,0.006950020790100098,0.0025568897271567555,0.2458583040115161,0.2458583040115161,0.22200059717357984,95,5,28,19.2,1,30,30.0,0,0.0,0.0,0.0
12,1.0,0.0,,0.25530004501342773,0.5301498174667358,0.0002910307363589224,0.08563315409880418,0.08563315409880418,0.08866221725551132,109,5,23,15.2,1,33,33.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.41030025482177734,1.2303009033203125,0.00355507967189064,0.0980362817645073,0.0980362817645073,0.10054370760917664,113,5,36,18.4,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0.21879959106445312,0.5086560249328613,-6.834357946990097e-05,0.05029544234275818,0.05029544234275818,0.028587162494659424,54,3,55,36.0,0,0,0.0,1,10.0,3.6091363260601232,23.717521896217676
15,0.0,0.0,,0.3623499870300293,2.0712502002716064,-0.004340734783939161,-0.11704196780920029,-0.11704196780920029,-0.15052509307861328,45,2,27,21.0,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.3171730362451992,2.0871511697769165,0.0028733398738882087,0.061146546123374224,0.061146546123374224,0.02712231320448405,83,3,39,22.0,1,23,23.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.368649959564209,5.917238473892212,0.0032275135030593394,-0.00012589723337441683,-0.00012589723337441683,-0.011049777269363403,89,5,29,16.0,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,0.6241497993469238,0.0,0.0022606909683858586,0.4669000022431724,0.4669000022431724,0.4112150823628461,113,3,55,30.666666666666668,1,26,26.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.3401501178741455,2.2587990760803223,0.002990456023966064,0.030026089400053024,0.030026089400053024,-0.005843758583068848,103,3,38,32.666666666666664,0,0,0.0,1,7.0,2.675927180965977,4.2264709467368835
18,1.0,0.0,,0.0,3.0117493867874146,-0.0023801720319760874,-0.34114045057541287,-0.34114045057541287,-0.2930786222219467,0,2,16,12.5,1,9,9.0,0,0.0,0.0,0.0
21,1.0,0.0,,0.29655003547668457,35.98740291595459,-0.0008849753930683066,-0.27965087360805935,-0.27965087360805935,-0.2519603012550945,103,3,23,15.333333333333334,1,36,36.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.0,28.925698280334473,-0.0022478540089935412,-0.4278537631034851,-0.4278537631034851,-0.3755374848842621,0,5,22,16.4,0,0,0.0,1,8.5,4.698951902369565,22.008543353884704
17,1.0,0.0,,0.12525010108947754,7.366902589797974,7.902546176488227e-05,-0.08061929047107697,-0.08061929047107697,-0.06587505340576172,14,5,31,15.8,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.19500017166137695,6.996739864349365,0.0008197412531004549,-0.13598906993865967,-0.13598906993865967,-0.10479974746704102,112,2,66,50.0,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0.6330499649047852,0.014049530029296875,0.004245180212525459,0.23726262152194977,0.23726262152194977,0.19990026950836182,114,4,23,11.5,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.14695000648498535,2.081700325012207,-0.003951256193011338,-0.13638834668020916,-0.13638834668020916,-0.14682471531408803,83,3,60,33.0,1,26,26.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.030600309371948242,3.6001996994018555,-0.032951647171764596,-1.216756379502451,-1.216756379502451,-1.198372459218077,12,3,36,25.666666666666668,1,82,82.0,0,0.0,0.0,0.0
13,1.0,0.0,,0.14019989967346191,0.5351512432098389,0.0012852753683797163,0.045296108620798484,0.045296108620798484,0.04366868734359741,115,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0
12,1.0,0.0,,0.004499912261962891,5.048449993133545,-0.03177333830107233,-1.1028664351528525,-1.1028664351528525,-1.1052999744812646,3,5,28,12.8,1,35,35.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.158599853515625,0.48074960708618164,0.0005355751940150376,0.03046967089176178,0.03046967089176178,0.015043854713439941,99,1,74,74.0,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.3139500617980957,0.4613499641418457,-0.0038872384576977997,-0.1015286073088646,-0.1015286073088646,-0.1250062882900238,5,7,21,11.571428571428571,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.29629993438720703,2.101550817489624,-0.0005300178927143581,0.05768416076898575,0.05768416076898575,0.04580622911453247,69,6,16,11.0,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0.3710498809814453,0.0,0.0017425529884894388,0.12365290522575378,0.12365290522575378,0.11333107948303223,113,1,111,111.0,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.25734996795654297,0.8180038946602739,0.0027310384602718114,0.09838696218963362,0.09838696218963362,0.0902685088477111,85,4,37,25.75,1,28,28.0,0,0.0,0.0,0.0
18,1.0,0.0,,0.7977499961853027,0.07410001754760742,0.0014945041457629176,0.1971200521175678,0.1971200521175678,0.2121572121977806,66,4,15,11.25,1,17,17.0,0,0.0,0.0,0.0
2,0.0,0.0,,0.7587500810623169,1.1690305074055987,0.006387270983498124,0.0971498428246914,0.0971498428246914,0.09093130528926852,108,2,53,32.5,1,41,41.0,0,0.0,0.0,0.0
3,0.0,0.0,,5.0067901611328125e-05,0.7017498016357422,-0.0017978612896664672,-0.10692425072193146,-0.10692425072193146,-0.10623747110366821,9,4,48,27.25,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0.0,33.9871461391449,-0.005004545341361015,-0.5223965048789978,-0.5223965048789978,-0.49029988050460815,0,4,14,10.5,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.41830015182495117,0.8643982410430908,0.0012030461317242827,0.14079797267913818,0.14079797267913818,0.06054392457008362,108,2,10,8.5,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0.4025498628616333,12.556665353477001,-0.003911202049624813,-0.04491029692511273,-0.04491029692511273,-0.022725030779838562,19,4,22,13.0,1,15,15.0,0,0.0,0.0,0.0
7,0.0,0.0,,0.3006000518798828,0.025949478149414062,0.0009075066982171473,0.14425404369831085,0.14425404369831085,0.15130001306533813,110,6,21,16.333333333333332,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,0.07464981079101562,8.297649383544922,-0.00016264545738685444,-0.09592518955469131,-0.09592518955469131,-0.08578133583068848,9,8,15,10.125,0,0,0.0,0,0.0,0.0,0.0
15,1.0,0.0,,0.29489994049072266,0.058899879455566406,0.0001836482266141094,0.14901019632816315,0.14901019632816315,0.163293719291687,91,5,28,17.8,0,0,0.0,0,0.0,0.0,0.0
15,0.0,0.0,,0.5751999616622925,2.2969000339508057,0.0017551956491319277,0.2220811996704493,0.2220811996704493,0.22926253080368042,110,5,30,21.4,1,4,4.0,0,0.0,0.0,0.0
9,1.0,0.0,,0.21744966506958008,50.280160903930664,-0.018706672500214523,-1.187790870666504,-1.187790870666504,-1.1484065055847168,2,7,14,10.428571428571429,0,0,0.0,2,8.0,3.4416713884913595,15.930884439961034
2,0.0,0.0,,0.0005500316619873047,4.5034499168396,-0.040488593329703816,-2.1662340923252263,-2.1662340923252263,-2.0987524793173904,1,4,17,12.25,1,110,110.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.41355037689208984,3.796398639678955,-0.004702135846609443,-0.06669093668460846,-0.06669093668460846,-0.06169995665550232,17,4,20,14.75,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.2537994384765625,4.3195576667785645,0.0023912186549660233,0.005006199236959219,0.005006199236959219,0.025443553924560547,105,7,19,10.571428571428571,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.352949857711792,0.021650314331054688,0.0007397428436984165,0.1784265764758118,0.1784265764758118,0.1415888509329628,50,2,51,48.0,1,16,16.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.1891002655029297,0.3361978530883789,-0.0010677414550401667,-0.01802106574177742,-0.01802106574177742,-0.007262229919433594,105,3,62,32.0,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.1640000343322754,0.0681004524230957,0.0013484702155809756,0.0701969712972641,0.0701969712972641,0.07247495651245117,71,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0
15,0.0,0.0,,0.2268708752047628,0.3747497797012329,-0.0005992448230419214,0.09416732777897109,0.09416732777897109,0.08455911474431171,65,5,28,18.6,1,30,30.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.05474996566772461,0.2426999807357788,-0.0009243040098606588,-0.036878425850827484,-0.036878425850827484,-0.030192630395056708,9,3,41,26.333333333333332,1,27,27.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.0970001220703125,1.6590499877929688,-0.0008371750753099409,-0.05250728130340576,-0.05250728130340576,-0.044556260108947754,86,3,26,22.0,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0.9421501159667969,0.17204999923706055,0.006508644525153253,0.34099364280700684,0.34099364280700684,0.3161749839782715,111,4,19,13.75,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.020400047302246094,0.6972999572753906,-0.00612365337879412,-0.4276973307132721,-0.4276973307132721,-0.41929367184638977,8,6,26,11.833333333333334,0,0,0.0,1,7.5,3.4905049972915334,19.037380943639832
14,0.0,0.0,,0.2156505584716797,0.06334972381591797,0.0014258479687573361,0.10076826810836792,0.10076826810836792,0.0986565351486206,98,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,0.43484973907470703,0.16550159454345703,0.004148685961993456,0.1800813376903534,0.1800813376903534,0.1802310347557068,105,2,69,47.0,0,0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,0.05305004119873047,12.228752613067627,-0.002966473654910064,-0.15979795157909393,-0.15979795157909393,-0.147868812084198,6,3,27,23.333333333333332,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.11304950714111328,2.418461799621582,0.0002017332453556865,-0.01954762637615204,-0.01954762637615204,-0.017075181007385254,78,2,88,52.5,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,0.8925999402999878,0.09654998779296875,0.007714299325003024,0.398118807719304,0.398118807719304,0.3522999733686447,75,3,29,15.0,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,0.5329000949859619,27.867447018623352,-0.003297404682754705,-0.20906876396929097,-0.20906876396929097,-0.19992229768208092,115,2,62,48.0,1,6,6.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.22014975547790527,7.79760217666626,0.002729289479435681,-0.08804364502429962,-0.08804364502429962,-0.052124977111816406,113,2,10,8.5,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,0.2622499465942383,5.288549900054932,-0.009996926555490055,-0.23813495574853358,-0.23813495574853358,-0.3930436670780182,87,4,56,24.25,1,9,9.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.2727499008178711,3.317347526550293,-0.0031453553982398693,0.009336905553936958,0.009336905553936958,0.011087596416473389,42,6,12,10.333333333333334,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,0.2619500160217285,5.417049884796143,-0.049299575637978946,-1.4046265651018193,-1.4046265651018193,-1.4323724519821908,37,3,20,16.333333333333332,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0.4111497402191162,0.5504500865936279,-0.007439552582688176,0.00274071530399161,0.00274071530399161,-0.026766489465515297,37,2,22,18.5,1,10,10.0,0,0.0,0.0,0.0
7,0.0,0.0,,0.10940027236938477,1.6697001457214355,-0.018489811356806645,-0.6556517481803894,-0.6556517481803894,-0.6359312534332275,37,2,36,32.0,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.32070016860961914,3.272040974709296,0.0022348535543407844,0.05197058579860589,0.05197058579860589,0.051012144934746484,92,3,36,25.666666666666668,1,30,30.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.0,51.475688219070435,-0.006425503890970173,-0.8302770853042603,-0.8302770853042603,-0.7563435435295105,0,4,25,16.0,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.2362504005432129,3.1255927085876465,0.0004370312204172167,-0.02358091063797474,-0.02358091063797474,0.012400269508361816,105,5,10,8.2,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.15939998626708984,0.3755488395690918,0.001486337549881622,0.04939248040318489,0.04939248040318489,0.037437647581100464,115,2,42,30.0,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.3554501533508301,0.6891491413116455,-0.000779617640038493,0.1085808128118515,0.1085808128118515,0.0819125771522522,37,4,17,11.0,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.03639984130859375,16.14645028114319,-0.0010467233007419284,-0.1684914380311966,-0.1684914380311966,-0.1522437334060669,1,3,28,19.333333333333332,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.5117501020431519,0.14590001106262207,0.0028984477757267825,0.26350874880440217,0.26350874880440217,0.2113950767594835,106,5,31,14.0,1,23,23.0,0,0.0,0.0,0.0
12,1.0,0.0,,0.14265012741088867,0.7320499420166016,-0.001096326361334353,-0.05916660279035568,-0.05916660279035568,-0.04121240973472595,75,7,16,13.0,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.0,2.4180999994277954,-0.012901903317269968,-0.5694361757009456,-0.5694361757009456,-0.5780717735940759,0,6,26,15.166666666666666,1,29,29.0,0,0.0,0.0,0.0
24,0.0,0.0,,0.020400047302246094,36.51129484176636,-0.02012630938433199,-1.5669286251068115,-1.5669286251068115,-1.4761496782302856,1,4,30,21.5,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.5052000284194946,0.013700008392333984,0.004426483697690721,0.21177047847682595,0.21177047847682595,0.2132864599726056,116,7,22,13.714285714285714,1,38,38.0,1,8.5,3.130402768927077,18.98758387914414
17,1.0,0.0,,0.0,33.68579435348511,-0.015505071531626002,-1.0303895473480225,-1.0303895473480225,-0.9936747550964355,0,1,57,57.0,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.3129997253417969,1.5074071884155273,-0.00022388612903001057,0.06157667562365532,0.06157667562365532,0.07065606117248535,45,5,9,8.0,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.7956500053405762,0.0,0.004815732904510894,0.3669409823213887,0.3669409823213887,0.35521869361400604,105,5,27,20.6,1,6,6.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.2998504638671875,1.402994155883789,0.0021802968778368557,-0.028182657435536385,-0.028182657435536385,0.009569048881530762,114,6,22,12.5,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,0.0999000072479248,6.203052282333374,-0.0015187738760980894,-0.06423490271609053,-0.06423490271609053,-0.06893131136894226,6,4,37,19.0,1,11,11.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.18865013122558594,4.628559589385986,-0.0011178497987365974,-0.057056229561567307,-0.057056229561567307,-0.06913775205612183,75,2,59,33.5,0,0,0.0,1,8.5,4.95456307830365,18.223471746146295
3,0.0,0.0,,0.12994956970214844,1.139801025390625,-0.0006976619653802255,-0.018462616950273514,-0.018462616950273514,-0.027125239372253418,56,3,32,24.666666666666668,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.15630006790161133,1.7892088890075684,-0.00011528229841708413,0.010642161592841148,0.010642161592841148,0.003968596458435059,55,5,54,20.8,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.18360018730163574,0.1710495948791504,-8.735432143399227e-05,0.07669016718864441,0.07669016718864441,0.04409372806549072,8,5,19,14.2,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0.12365007400512695,0.0,0.0007935869289835463,0.05860823392868042,0.05860823392868042,0.054737627506256104,114,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,0.03819990158081055,34.21285653114319,0.001352065550532266,-0.3596073091030121,-0.3596073091030121,-0.32373756170272827,82,6,23,11.833333333333334,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.22140002250671387,8.089151620864868,0.003182004166538361,-0.04818378761410713,-0.04818378761410713,-0.04038754105567932,102,4,29,17.25,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.6135501861572266,0.0049495697021484375,0.004454574887374409,0.22928224503993988,0.22928224503993988,0.23023772239685059,110,3,57,24.666666666666668,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.29808691240126084,0.5190162274145305,0.0016805715020970693,0.03131666550269492,0.03131666550269492,0.04142608700260042,108,4,30,21.75,1,30,30.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.6741499900817871,0.02904987335205078,0.005333714033620554,0.4076418876647949,0.4076418876647949,0.38075000047683716,101,4,32,20.0,0,0,0.0,1,10.0,2.703955850504837,18.941194683314833
7,1.0,0.0,,0.09135007858276367,0.9413485527038574,-0.001088153687290047,-0.014315705014090253,-0.014315705014090253,-0.016290510445833184,70,1,78,78.0,1,31,31.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.010400056838989258,0.8957500457763672,-0.0037664056705306744,-0.23336197626896393,-0.23336197626896393,-0.22287053437460036,2,6,35,14.166666666666666,1,20,20.0,0,0.0,0.0,0.0
24,0.0,0.0,,0.04670000076293945,0.828948974609375,-0.00032315575025527863,-0.03214731812477112,-0.03214731812477112,-0.03760614991188049,80,5,60,21.0,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.17165017127990723,4.475650310516357,-0.0038920589495127526,-0.07398461550474167,-0.07398461550474167,-0.06771880388259888,33,3,32,22.0,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,0.0006499290466308594,16.715556859970093,-0.002189568438138827,-0.25102017476008487,-0.25102017476008487,-0.2337480806040041,1,3,26,15.666666666666666,1,31,31.0,0,0.0,0.0,0.0
13,1.0,0.0,,0.165449857711792,2.712400197982788,-0.025568512707319403,-1.1710629076020331,-1.1710629076020331,-1.1511980384309717,8,1,93,93.0,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.0,18.5534029006958,-0.009438512135170834,-1.1829198598861694,-1.1829198598861694,-1.083031415939331,0,6,19,10.666666666666666,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.5471000671386719,0.0,-0.0015684734343019901,0.2217598073502891,0.2217598073502891,0.16910417874654127,19,5,32,16.8,1,23,23.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.33319997787475586,0.20245075225830078,-0.0009653018142560021,0.12145298719406128,0.12145298719406128,0.0875624418258667,61,3,43,33.0,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.6671998500823975,0.46865177154541016,0.0019266271468277457,0.13339349627494812,0.13339349627494812,0.12209370732307434,79,6,23,14.166666666666666,0,0,0.0,1,8.0,3.4534878775174174,19.72428263386395
6,0.0,0.0,,0.41660022735595703,1.415748119354248,-0.0003213202409001521,0.041830986738204956,0.041830986738204956,0.03253769874572754,60,5,37,17.8,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.5647000074386597,1.2021005153656006,0.004186802969312023,0.1466134312825325,0.1466134312825325,0.14812559780219325,87,3,18,11.0,1,19,19.0,0,0.0,0.0,0.0
21,0.0,0.0,,0.6525501012802124,0.2196500301361084,-0.0002268368943559462,0.32439358010251296,0.32439358010251296,0.341278852975887,32,3,31,19.333333333333332,1,31,31.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.1222996711730957,4.8362038135528564,0.0003848122564998742,-0.0671248733997345,-0.0671248733997345,-0.07033127546310425,109,4,64,24.5,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0.0026497840881347656,6.39585018157959,-0.03149368389335936,-0.8935828759120061,-0.8935828759120061,-1.0082268070461404,1,3,82,34.0,1,26,26.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.030750155448913574,12.01507222652435,-0.0006363019254517775,-0.18266126946506336,-0.18266126946506336,-0.1546064982273308,2,5,25,14.0,1,28,28.0,1,9.0,3.462029847048248,19.173646732290063
2,0.0,0.0,,0.7547500133514404,0.6438506841659546,0.007047407324132481,0.27825769145264584,0.27825769145264584,0.27813352102583105,96,3,37,18.666666666666668,1,21,21.0,0,0.0,0.0,0.0
2,1.0,0.0,,0.32485008239746094,3.0294482707977295,0.0023904515130232355,0.06199664622545242,0.06199664622545242,0.09131255745887756,48,2,44,43.0,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,0.21770000457763672,3.6001625061035156,0.0022920204835682003,-0.020757531747221947,-0.020757531747221947,-0.042012691497802734,116,5,32,20.2,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.1744999885559082,0.31280040740966797,0.0006849950784316987,0.03484654054045677,0.03484654054045677,0.03666877746582031,102,1,49,49.0,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0.056000709533691406,10.213668823242188,-0.0007070046658550159,-0.12644101679325104,-0.12644101679325104,-0.1231808066368103,70,3,40,28.666666666666668,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.006699562072753906,13.783065795898438,-0.0005882938815448751,-0.1891203373670578,-0.1891203373670578,-0.17490023374557495,101,5,42,16.4,0,0,0.0,0,0.0,0.0,0.0
16,0.0,0.0,,0.16080009937286377,1.475299596786499,-0.0033778162592622276,-0.21388787795335817,-0.21388787795335817,-0.23402766618463733,1,3,11,8.666666666666666,1,26,26.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.3006000518798828,0.5461499691009521,0.0010042651692999426,0.10237006098031998,0.10237006098031998,0.09011882543563843,46,7,19,11.571428571428571,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,0.5587496757507324,0.3480501174926758,0.006006645812237107,0.2715064585208893,0.2715064585208893,0.26416873931884766,92,2,35,25.0,0,0,0.0,0,0.0,0.0,0.0
