participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
23,0.0,0.0,,0.248199462890625,0.059050559997558594,0.0004966548500428916,0.16760897636413574,0.16760897636413574,0.15519991517066956,156,2,132,90.0,0,0,0.0,1,9.5,2.0730078361601163,12.223109065474809
17,1.0,0.0,,0.47815001010894775,0.00015020370483398438,0.0016786681568644077,0.2117308307800615,0.2117308307800615,0.1946453359391954,234,5,49,40.4,1,15,15.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.39695024490356445,1.6056480407714844,0.0012537909841383332,0.11694606393575668,0.11694606393575668,0.11290013045072556,173,9,45,19.77777777777778,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.355100154876709,8.465044260025024,0.0024012324664563506,-0.00537561671808362,-0.00537561671808362,-0.013583199121057987,202,7,51,25.142857142857142,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.6230001449584961,0.4929993152618408,0.0017390846837521809,0.2044677436351776,0.2044677436351776,0.19356001913547516,227,7,29,12.142857142857142,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.07745003700256348,27.23374342918396,-0.0020068020620271658,-0.27453048194008034,-0.27453048194008034,-0.27129949424001903,1,7,20,12.285714285714286,1,39,39.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.3956003189086914,3.31740140914917,0.0001221518476229464,0.04882274568080902,0.04882274568080902,0.054939936846494675,86,14,28,12.5,0,0,0.0,2,7.0,3.714099074212742,16.988381955043295
4,0.0,0.0,,0.4358501434326172,5.776796102523804,0.0013991753076463306,-0.006036199163645506,-0.006036199163645506,-0.0028432528488337994,229,6,37,15.0,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.7008315866643731,20.60345470905304,0.002252245673461294,-0.06665531643332308,-0.06665531643332308,-0.0771307875553342,230,8,43,21.75,1,16,16.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.34119975566864014,4.3119089666165795,0.0021059971899046446,0.03557729268375831,0.03557729268375831,0.03319523277912593,126,3,109,59.333333333333336,1,16,16.0,3,7.333333333333333,5.460245964667021,18.362918679235495
25,0.0,0.0,,0.36697205615370265,29.600869241110114,0.00020135135993973712,-0.20639210511863484,-0.20639210511863484,-0.22757995453812382,207,8,38,15.75,1,68,68.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.3903501033782959,0.5676500797271729,-0.0024454706058815007,-0.059627131067750826,-0.059627131067750826,-0.05187338136491325,84,9,44,17.555555555555557,1,20,20.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.584649920463562,2.5361461639404297,-0.0018750181485197822,0.1737627761776437,0.1737627761776437,0.18116470993809278,106,10,40,16.8,1,33,33.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.7501499652862549,0.07765007019042969,0.0001570726249994287,0.3565288186073303,0.3565288186073303,0.33928000926971436,129,13,26,13.76923076923077,0,0,0.0,0,0.0,0.0,0.0
10,1.0,0.0,,0.11099982261657715,202.65244817733765,-0.00807851870448347,-1.6262519842461696,-1.6262519842461696,-1.5824066638946532,18,7,44,25.428571428571427,1,13,13.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.22930002212524414,5.865200161933899,-0.0057450620275338645,-0.3913357881554068,-0.3913357881554068,-0.3528674288374004,84,11,26,13.727272727272727,1,21,21.0,0,0.0,0.0,0.0
16,1.0,0.0,,0.1105499267578125,1.6306499242782593,-0.0025494569078894553,-0.30039841791748495,-0.30039841791748495,-0.2727951239872645,4,9,30,14.555555555555555,2,25,15.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.06424999237060547,18.190713730264218,0.0008892384215271205,-0.21973782123895638,-0.21973782123895638,-0.2039063653048202,229,10,26,13.3,1,46,46.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.2178497314453125,56.10930347442627,-0.012451189596522543,-0.7291097044944763,-0.7291097044944763,-0.667860209941864,119,6,94,37.5,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0.15934991836547852,17.268993616104126,-0.0011039757801908582,-0.08710774640996748,-0.08710774640996748,-0.073862574895223,28,5,31,24.4,1,9,9.0,0,0.0,0.0,0.0
18,1.0,0.0,,1.2864503860473633,0.0,0.0038754584742813963,0.6413363218307495,0.6413363218307495,0.6232402324676514,217,9,26,15.88888888888889,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,0.12195014953613281,8.808034062385559,0.0005080919582209125,-0.1183888107412475,-0.1183888107412475,-0.14119794127618815,220,13,30,12.538461538461538,1,16,16.0,2,8.0,3.6251898558518474,17.41433428647322
18,1.0,0.0,,1.0178499221801758,0.6160500049591064,-0.0014890842895826494,0.21963196816826672,0.21963196816826672,0.228548436694675,109,8,24,13.25,1,17,17.0,0,0.0,0.0,0.0
12,0.0,0.0,,0.03934955596923828,12.152305603027344,-0.0009739323533172219,-0.23454633355140686,-0.23454633355140686,-0.22985677421092987,42,11,32,15.363636363636363,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,0.6234500408172607,0.08514976501464844,0.0011260704439535524,0.23499281245444897,0.23499281245444897,0.22446233961317277,133,4,109,43.75,1,26,26.0,0,0.0,0.0,0.0
12,1.0,0.0,,0.40420007705688477,2.8545998334884644,-0.0011267896646007804,0.07378965892872227,0.07378965892872227,0.09783884718611434,20,7,27,19.285714285714285,1,39,39.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.2839498519897461,6.7265002727508545,-0.006122935503422655,-0.24217987965933885,-0.24217987965933885,-0.2222040924371458,53,6,103,33.5,1,17,17.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.0,27.214153945446014,-0.0016557350508963804,-0.36337389724667063,-0.36337389724667063,-0.3449586383375542,0,13,30,13.461538461538462,2,29,24.5,1,8.0,3.414572348788866,15.247644947870276
25,0.0,0.0,,0.24075007438659668,5.034300088882446,-0.0008950580197092639,-0.09048605971195527,-0.09048605971195527,-0.0101334015528361,209,8,36,26.375,1,6,6.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.45279979705810547,17.8667471408844,0.0012319427870900116,-0.05318690091371536,-0.05318690091371536,-0.07475997507572174,236,9,35,19.0,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.5751999616622925,0.006200075149536133,-0.00043666770449170283,0.3239491405869335,0.3239491405869335,0.33285395251380073,93,9,16,11.666666666666666,1,39,39.0,0,0.0,0.0,0.0
7,1.0,0.0,,0.12485003471374512,42.86451433706975,0.00015456642144099926,-0.18037339202462369,-0.18037339202462369,-0.18259650456156706,234,5,99,35.2,1,206,206.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.004050016403198242,5.226500034332275,-0.02054949892272129,-1.4364730441620581,-1.4364730441620581,-1.3098452294314349,1,6,48,34.666666666666664,1,107,107.0,0,0.0,0.0,0.0
19,1.0,0.0,,1.000300407409668,0.08384990692138672,0.003397683744695036,0.5319268107414246,0.5319268107414246,0.512370228767395,155,8,27,15.75,0,0,0.0,0,0.0,0.0,0.0
15,1.0,0.0,,0.10520005226135254,14.534396290779114,0.0002631550337475717,-0.12223760387565515,-0.12223760387565515,-0.11751742021497999,205,8,33,19.25,1,42,42.0,0,0.0,0.0,0.0
13,1.0,0.0,,0.562987146298747,2.402259760841515,0.001049743014624268,0.13721693618388114,0.13721693618388114,0.13606249702513964,182,6,36,23.666666666666668,1,120,120.0,0,0.0,0.0,0.0
7,1.0,0.0,,0.2828998565673828,0.2980513572692871,-5.604514732080992e-05,0.031186193227767944,0.031186193227767944,0.04571972042322159,192,1,193,193.0,0,0,0.0,1,7.5,8.270697486230457,29.775342900120854
19,0.0,0.0,,0.12450003623962402,20.89815092086792,-0.001548867153742145,-0.10007964055749434,-0.10007964055749434,-0.08709186017513275,62,9,38,15.333333333333334,1,79,79.0,1,9.0,4.645869617458768,24.311980363067214
13,0.0,0.0,,0.375,0.7327888011932373,-0.00040766712987180657,0.16750615105850283,0.16750615105850283,0.16242388790728998,115,6,38,28.5,1,16,16.0,0,0.0,0.0,0.0
19,1.0,0.0,,1.8833003044128418,0.0,0.006236797880897853,0.9920320510864258,0.9920320510864258,0.9523566961288452,210,8,18,11.5,0,0,0.0,0,0.0,0.0,0.0
15,1.0,0.0,,0.5739498138427734,3.1819539070129395,0.0016033625934091323,0.1483209729194641,0.1483209729194641,0.13944648206233978,203,8,36,17.75,0,0,0.0,1,9.0,3.7403221909139535,22.61579052256323
19,0.0,0.0,,0.7871383520273056,0.10645008087158203,0.0018710942575101898,0.3922020699907456,0.3922020699907456,0.3782011594527807,137,3,76,53.0,1,25,25.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.47515010833740234,0.041449785232543945,0.0007601317562942779,0.2347428008976868,0.2347428008976868,0.24024625959850496,150,7,65,24.0,1,16,16.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.33990001678466797,32.264405250549316,-0.0076668817670092915,-0.3227725625038147,-0.3227725625038147,-0.2959069013595581,145,3,144,58.333333333333336,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.42305004596710205,11.224378073547648,-0.0002308347231125398,-0.0655128382429292,-0.0655128382429292,-0.06449277378826318,142,7,40,21.571428571428573,1,18,18.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.0,127.0051474571228,-0.0005114764248257552,-0.7321078777313232,-0.7321078777313232,-0.7066202759742737,0,12,28,15.833333333333334,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.627650260925293,2.058450698852539,0.0024475957050046214,0.134047269821167,0.134047269821167,0.1504267007112503,220,9,33,14.555555555555555,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.1383500099182129,7.375993013381958,0.00032124651328407233,-0.02260015346109867,-0.02260015346109867,-0.015353250317275524,121,9,54,19.444444444444443,0,0,0.0,2,8.5,4.038349226010971,22.64120291365429
7,1.0,0.0,,1.2097501754760742,0.0,0.004196264806910789,0.8277209401130676,0.8277209401130676,0.7953669428825378,234,10,52,20.1,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.0,18.82450556755066,-0.00028975063189167665,-0.20468991994857788,-0.20468991994857788,-0.1968100219964981,0,1,147,147.0,0,0,0.0,1,11.0,6.919068325954529,29.112501430170003
13,0.0,0.0,,0.15003028937748475,20.090492163385665,0.00031040106958470353,-0.0714754887271028,-0.0714754887271028,-0.05279363677615212,114,6,58,26.0,0,0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,0.02225017547607422,151.11898040771484,-0.0030607656180248123,-1.1733189821243286,-1.1733189821243286,-1.142273187637329,1,9,40,22.444444444444443,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.84844970703125,0.02110004425048828,0.0018482338287157559,0.43019551038742065,0.43019551038742065,0.4010332524776459,219,5,51,30.8,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.22699975967407227,0.9405515193939209,7.084595317990884e-05,0.06575308740139008,0.06575308740139008,0.06910327076911926,178,8,46,16.25,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.22589993476867676,8.033095359802246,0.0006640044833093865,-0.05188073217868805,-0.05188073217868805,-0.05827992781996727,219,6,78,36.666666666666664,0,0,0.0,2,7.5,4.17037705983323,16.300894253577333
3,0.0,0.0,,0.1324000358581543,4.564300497372945,-0.0005422530725322257,-0.047367506892369265,-0.047367506892369265,-0.04401332272423642,134,9,30,15.88888888888889,1,17,17.0,0,0.0,0.0,0.0
15,1.0,0.0,,0.33799993991851807,1.2904012203216553,0.0005215438956916189,0.11431207234346416,0.11431207234346416,0.1202897013487874,183,7,49,26.714285714285715,1,42,42.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.13540005683898926,28.11994743347168,-0.0012426654348553794,-0.2650383710861206,-0.2650383710861206,-0.25956663489341736,36,11,21,11.727272727272727,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.3562002182006836,0.44572418000963143,0.0006998998126057226,0.11323211062306593,0.11323211062306593,0.10721396976047082,18,8,39,13.625,1,99,99.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.18790006637573242,92.00994348526001,-0.010313081071072379,-0.7902157306671143,-0.7902157306671143,-0.7604032158851624,80,8,103,21.625,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0.25189971923828125,49.79420351982117,-0.012491209168969638,-0.7196085991235724,-0.7196085991235724,-0.6721501496530349,94,6,53,28.666666666666668,1,30,30.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.3381999731063843,0.5933499336242676,-0.0015924412164978932,0.07444619906099537,0.07444619906099537,0.09078768452008568,62,8,16,10.875,1,39,39.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.24129962921142578,5.020700454711914,-0.014197225656510586,-0.9190915822982788,-0.9190915822982788,-0.8477169275283813,99,7,79,31.571428571428573,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.0,4.619700074195862,-0.0024697673435346017,-1.0433877329283123,-1.0433877329283123,-0.9104734182357788,0,8,20,14.0,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.0,141.33439564704895,0.0009117963592128803,-1.4099010420247975,-1.4099010420247975,-1.3792198101679485,0,5,42,18.2,1,56,56.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.29670000076293945,41.278724193573,-0.001582189526083483,-0.24444259703159332,-0.24444259703159332,-0.23338355123996735,65,8,20,11.375,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0.15670013427734375,17.391294479370117,-0.0004329481281153152,-0.08525414764881134,-0.08525414764881134,-0.08744996041059494,63,9,52,19.666666666666668,0,0,0.0,1,7.0,3.076225522835357,18.29897309174285
6,0.0,0.0,,0.22000014781951904,5.095699906349182,-0.002727711734734693,-0.21748767070126432,-0.21748767070126432,-0.0650358022787632,129,10,39,18.1,1,12,12.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.06889986991882324,34.3672661781311,-0.0004391480103516088,-0.17257162928581238,-0.17257162928581238,-0.15977004170417786,4,7,32,13.857142857142858,0,0,0.0,1,9.0,4.780547402408099,23.667559153982687
14,0.0,0.0,,0.35989999771118164,1.4544477462768555,0.00033450668255332613,0.08074837177991867,0.08074837177991867,0.08439671248197556,177,5,94,44.2,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.25314998626708984,92.65984463691711,0.0016440704562801145,-0.5170681119468141,-0.5170681119468141,-0.49324250334785097,1,11,25,15.727272727272727,1,20,20.0,1,9.0,3.725714886517573,22.508808225440895
5,0.0,0.0,,0.6872999668121338,5.401602387428284,0.0043498785884266795,0.23709973303074575,0.23709973303074575,0.22994614784193482,220,5,48,27.6,1,16,16.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.17422297826180078,28.774852647231178,0.0005884980504814713,-0.16967815160751343,-0.16967815160751343,-0.17007580348569104,235,6,76,26.166666666666668,1,23,23.0,0,0.0,0.0,0.0
16,1.0,0.0,,0.5029498338699341,0.28245019912719727,-0.0006104237139705539,0.17706141165037195,0.17706141165037195,0.1720345885145898,105,4,84,37.25,1,16,16.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.8276500701904297,3.8953593730926515,0.002183446187110869,0.265415445661746,0.265415445661746,0.3083967129389445,218,4,99,52.0,1,4,4.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.15890026092529297,48.549153327941895,-0.0013672923254869893,-0.34001412987709045,-0.34001412987709045,-0.31659337878227234,33,4,20,14.75,0,0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,0.15525007247924805,27.149532079696655,-0.0006290362334009787,-0.16671247780323029,-0.16671247780323029,-0.1629931777715683,105,4,53,38.5,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.3354501724243164,42.07089412212372,-0.0053745465091048815,-0.39926821722762995,-0.39926821722762995,-0.3960052219091677,19,9,35,19.11111111111111,1,16,16.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.0878000259399414,129.12075352668762,-0.009160524623049648,-1.3368860483169556,-1.3368860483169556,-1.2828733921051025,15,10,25,14.6,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.16080021858215332,14.705595970153809,-0.00021485334959827702,-0.05738325461053647,-0.05738325461053647,-0.04698902621413724,86,6,42,19.666666666666668,1,47,47.0,1,9.0,5.260120818725636,31.550166634787338
19,1.0,0.0,,0.14724969863891602,5.054473876953125e-05,0.0004090437424924399,0.09010010212659836,0.09010010212659836,0.08740969002246857,228,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,0.9512499570846558,4.912150025367737,-0.001125809744284304,0.3996816124091168,0.3996816124091168,0.5071649091671675,221,7,44,21.0,1,12,12.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.1757500171661377,4.807697534561157,-0.0020127024938038293,-0.16683022935682204,-0.16683022935682204,-0.13645389876425879,36,7,27,18.857142857142858,1,46,46.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.1415996551513672,1.027050495147705,-0.0008021510808236035,-0.06405080854892731,-0.06405080854892731,-0.058693550527095795,121,8,53,23.125,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,0.7277256963554954,0.0,0.0025266054451867476,0.44128623290403984,0.44128623290403984,0.4179814009224541,233,3,38,19.666666666666668,1,23,23.0,0,0.0,0.0,0.0
21,0.0,0.0,,0.2348499298095703,11.413044232746653,-0.0013496373074989795,-0.1253724875329416,-0.1253724875329416,-0.1274883357664243,216,3,74,58.333333333333336,1,28,28.0,1,8.0,4.708007586986607,14.494987972716933
11,0.0,0.0,,0.03314995765686035,21.15207004547119,0.00025484918001229774,-0.097710020840168,-0.097710020840168,-0.10114342719316483,12,2,81,45.5,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0.22620010375976562,8.219504117965698,-0.0004906643147497013,-0.06543087214231491,-0.06543087214231491,-0.05641008913516998,64,13,28,12.692307692307692,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,1.1348000764846802,0.15359950065612793,0.0038961052290800357,0.5797610270323129,0.5797610270323129,0.5466412714033416,154,8,37,12.75,1,21,21.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.43355000019073486,13.602459909008015,-0.0004206873984490558,-0.06841900177645784,-0.06841900177645784,-0.07154371676922337,131,8,40,19.625,1,18,18.0,0,0.0,0.0,0.0
2,1.0,0.0,,0.11915004253387451,7.797448992729187,-0.0010522487357867564,-0.14164416095878504,-0.14164416095878504,-0.14206135405434503,27,13,27,12.461538461538462,1,23,23.0,0,0.0,0.0,0.0
19,0.0,0.0,,0.1641993522644043,4.992837429046631,0.00031506861966277395,-0.010277885012328625,-0.010277885012328625,-0.0068070413544774055,66,16,34,12.5625,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.20924997329711914,2.2560999393463135,-0.0005298255510394455,0.008365384303033352,0.008365384303033352,0.028403330594301224,122,5,50,32.6,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.21625018119812012,11.60993766784668,-0.0002816100778760747,-0.05780698729969781,-0.05780698729969781,-0.057702043491073066,7,8,41,17.75,1,73,73.0,1,9.5,3.739142382598437,22.339777463902955
23,0.0,0.0,,0.33080005645751953,37.135504961013794,-0.007950494482137348,-0.3515864610671997,-0.3515864610671997,-0.3168301284313202,142,3,141,57.333333333333336,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0.5073624593870978,0.11400008201599121,0.00011204550618263396,0.24935617929772486,0.24935617929772486,0.23925758221035914,87,10,26,13.0,1,27,27.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.11480021476745605,19.319945335388184,-0.0002040084537390751,-0.10343937632403796,-0.10343937632403796,-0.09517241842818981,85,6,42,19.5,1,47,47.0,1,9.0,5.260120818725636,31.550166634787338
1,1.0,0.0,,0.4357999563217163,1.9931002855300903,-0.0006298843264086954,0.06631549702414984,0.06631549702414984,0.07431951284408568,162,8,33,19.125,1,14,14.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.24014973640441895,0.238450288772583,0.00023442098832996528,0.07764697819948196,0.07764697819948196,0.07812663912773132,63,10,35,18.6,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.386350154876709,5.286103963851929,0.0015473096862730136,0.08197963982820511,0.08197963982820511,0.06742655485868454,212,7,40,18.857142857142858,0,0,0.0,0,0.0,0.0,0.0
12,1.0,0.0,,0.5341000556945801,0.6533486843109131,0.0007304676693763517,0.23592236638069153,0.23592236638069153,0.22753357887268066,154,10,47,19.6,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0.7254500389099121,1.794848918914795,0.002520061407493822,0.29238569736480713,0.29238569736480713,0.28979337215423584,222,11,20,10.636363636363637,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.028600215911865234,99.84014010429382,-0.005189124861967791,-1.570055603981018,-1.570055603981018,-1.509076714515686,1,11,20,11.545454545454545,0,0,0.0,1,11.0,2.940331986132865,23.850175301234238
16,1.0,0.0,,0.5649999380111694,0.184379353242762,0.0007761223488115716,0.2223180534970408,0.2223180534970408,0.21784481515292253,160,5,84,40.0,1,16,16.0,0,0.0,0.0,0.0
8,1.0,0.0,,0.5032999515533447,0.7786119505763054,5.522866661428228e-05,0.14679921151213504,0.14679921151213504,0.14019170900185904,193,8,61,20.0,1,15,15.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.4137001037597656,32.68259882926941,0.003315623685556364,-0.107692189514637,-0.107692189514637,-0.12382999807596207,184,9,15,8.88888888888889,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,0.31799983978271484,16.15830421447754,-0.0016476529094340909,-0.07470595434245178,-0.07470595434245178,-0.07585495689459011,81,7,49,22.285714285714285,1,18,18.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.37185001373291016,0.1280209403328616,0.0008755685711017998,0.1533645959846078,0.1533645959846078,0.13757368399850248,230,7,63,23.285714285714285,1,122,122.0,0,0.0,0.0,0.0
19,0.0,0.0,,0.4681999683380127,4.708802223205566,0.00014553446395222934,0.06809237637097322,0.06809237637097322,0.08405397398430002,136,7,15,10.714285714285714,1,18,18.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.0,130.35342705249786,0.0001631936165323177,-0.8168563978581489,-0.8168563978581489,-0.7959197065686486,0,6,123,34.666666666666664,1,38,38.0,0,0.0,0.0,0.0
8,1.0,0.0,,0.42980051040649414,19.42813229560852,0.002150690941209862,-0.03706861659884453,-0.03706861659884453,-0.03763653337955475,204,9,65,19.444444444444443,0,0,0.0,0,0.0,0.0,0.0
24,0.0,0.0,,0.2590498924255371,0.5256030559539795,0.0005032791925646368,0.08345790207386017,0.08345790207386017,0.07872655987739563,186,10,42,16.8,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.10039997100830078,83.12177896499634,-0.0018589851404071196,-0.4812273415835095,-0.4812273415835095,-0.45361155890028293,9,6,22,15.666666666666666,2,18,16.5,0,0.0,0.0,0.0
9,1.0,0.0,,0.7359499931335449,2.487696409225464,0.003569341188332,0.28131401538848877,0.28131401538848877,0.27694007754325867,220,7,104,30.714285714285715,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.33155012130737305,0.07944989204406738,0.0007969878473697763,0.13102944195270538,0.13102944195270538,0.1170601025223732,222,6,65,34.0,0,0,0.0,1,10.0,2.2373860223751287,12.743944131175994
2,0.0,0.0,,0.864050030708313,0.8471499681472778,0.0030806677623958145,0.38783967268617847,0.38783967268617847,0.37011379292516994,130,8,37,12.25,1,21,21.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.2867000102996826,1.3254525661468506,0.000710498236556566,0.0974256619811058,0.0974256619811058,0.10467325896024704,123,7,65,28.428571428571427,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.7089000940322876,8.756426251211831,0.0008733598249809625,0.1954257729687268,0.1954257729687268,0.16858036209816157,235,5,99,38.0,1,85,85.0,0,0.0,0.0,0.0
